,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-6732134.2,-50850404.136104,-11608422.0,5179283.3,-4639800.0,
Tax Rate For Calcs,0.0583,0.113153,0.122,0.047878,0.15,
Normalized EBITDA,36376000.0,51409000.0,49194000.0,62652000.0,73865000.0,
Total Unusual Items,-115474000.0,-449394000.0,-95151000.0,108127000.0,-30932000.0,
Total Unusual Items Excluding Goodwill,-115474000.0,-449394000.0,-95151000.0,108127000.0,-30932000.0,
Net Income From Continuing Operation Net Minority Interest,-45495000.0,-125543000.0,-35269000.0,20996000.0,-15538000.0,
Reconciled Depreciation,30741000.0,37050000.0,37482000.0,37553000.0,36808000.0,
Reconciled Cost Of Revenue,8630000.0,6895000.0,4772000.0,4344000.0,6718000.0,
EBITDA,-79098000.0,-397985000.0,-45957000.0,170779000.0,42933000.0,
EBIT,-109839000.0,-435035000.0,-83439000.0,133226000.0,6125000.0,
Net Interest Income,-45809000.0,-48140000.0,-48479000.0,-46797000.0,-50456000.0,
Interest Expense,50461000.0,53444000.0,54465000.0,53899000.0,56664000.0,
Interest Income,4652000.0,5304000.0,5986000.0,7102000.0,6208000.0,
Normalized Income,63246865.8,273000595.863896,48273578.0,-81951716.7,10754200.0,
Net Income From Continuing And Discontinued Operation,-45495000.0,-125543000.0,-35269000.0,20996000.0,-15538000.0,
Total Expenses,86077000.0,87372000.0,95334000.0,88109000.0,85900000.0,
Total Operating Income As Reported,-81364000.0,-358568000.0,5977000.0,17866000.0,30849000.0,
Diluted Average Shares,15218091.0,14805311.0,14797243.0,16562440.0,14381205.0,
Basic Average Shares,15218091.0,14805311.0,14797243.0,14684485.0,14381205.0,
Diluted EPS,-2.989534,-8.48,-2.38,1.38,-1.08,
Basic EPS,-2.989534,-8.48,-2.38,1.43,-1.08,
Diluted NI Availto Com Stockholders,-45495000.0,-125543000.0,-35269000.0,22856000.0,-15538000.0,
Average Dilution Earnings,0.0,0.0,0.0,1860000.0,0.0,
Net Income Common Stockholders,-45495000.0,-125543000.0,-35269000.0,20996000.0,-15538000.0,
Net Income,-45495000.0,-125543000.0,-35269000.0,20996000.0,-15538000.0,
Minority Interests,105454000.0,307663000.0,85814000.0,-54533000.0,35919000.0,
Net Income Including Noncontrolling Interests,-150949000.0,-433206000.0,-121083000.0,75529000.0,-51457000.0,
Net Income Continuous Operations,-150949000.0,-433206000.0,-121083000.0,75529000.0,-51457000.0,
Tax Provision,-9351000.0,-55273000.0,-16821000.0,3798000.0,918000.0,
Pretax Income,-160300000.0,-488479000.0,-137904000.0,79327000.0,-50539000.0,
Other Income Expense,-115474000.0,-447008000.0,-95151000.0,108127000.0,-30932000.0,
Special Income Charges,-82347000.0,-365237000.0,251000.0,6765000.0,3950000.0,
Gain On Sale Of Ppe,20000.0,-13000.0,21000.0,-131000.0,3950000.0,
Gain On Sale Of Business,,0.0,230000.0,,,0.0
Other Special Charges,-2102000.0,0.0,,-6896000.0,,-8803000.0
Impairment Of Capital Assets,84469000.0,,,,,
Gain On Sale Of Security,-33127000.0,-84157000.0,-95402000.0,101362000.0,-30932000.0,
Net Non Operating Interest Income Expense,-45809000.0,-48140000.0,-48479000.0,-46797000.0,-50456000.0,
Interest Expense Non Operating,50461000.0,53444000.0,54465000.0,53899000.0,56664000.0,
Interest Income Non Operating,4652000.0,5304000.0,5986000.0,7102000.0,6208000.0,
Operating Income,983000.0,6669000.0,5726000.0,17997000.0,30849000.0,
Operating Expense,77447000.0,80477000.0,90562000.0,83765000.0,85900000.0,
Other Operating Expenses,22218000.0,20872000.0,30641000.0,24659000.0,49092000.0,
Depreciation Amortization Depletion Income Statement,30741000.0,37050000.0,37482000.0,37553000.0,36808000.0,
Depreciation And Amortization In Income Statement,30741000.0,37050000.0,37482000.0,37553000.0,36808000.0,
Amortization,8611000.0,10327000.0,11314000.0,11639000.0,10899000.0,
Amortization Of Intangibles Income Statement,8611000.0,10327000.0,11314000.0,11639000.0,10899000.0,
Depreciation Income Statement,22130000.0,26723000.0,26168000.0,25914000.0,25909000.0,
Selling General And Administration,24488000.0,22555000.0,22439000.0,21553000.0,26073000.0,
General And Administrative Expense,24488000.0,22555000.0,22439000.0,21553000.0,26073000.0,
Salaries And Wages,24488000.0,22555000.0,22439000.0,21553000.0,26073000.0,
Gross Profit,78430000.0,87146000.0,96288000.0,101762000.0,110031000.0,
Cost Of Revenue,8630000.0,6895000.0,4772000.0,4344000.0,6718000.0,
Total Revenue,87060000.0,94041000.0,101060000.0,106106000.0,116749000.0,
Operating Revenue,87060000.0,94041000.0,101060000.0,106106000.0,116749000.0,
