,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.183,0.21,0.257,0.294,0.097,
Normalized EBITDA,44489000.0,52555000.0,81269000.0,71422000.0,48919000.0,
Total Unusual Items,,,,,-906000.0,
Total Unusual Items Excluding Goodwill,,,,,-906000.0,
Net Income From Continuing Operation Net Minority Interest,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Reconciled Depreciation,37275000.0,35822000.0,35365000.0,35105000.0,34810000.0,
Reconciled Cost Of Revenue,201496000.0,191419000.0,205378000.0,208338000.0,190740000.0,
EBITDA,44489000.0,52555000.0,81269000.0,71422000.0,48919000.0,
EBIT,7214000.0,16733000.0,45904000.0,36317000.0,14109000.0,
Net Interest Income,-13005000.0,-13423000.0,-14692000.0,-13892000.0,-15366000.0,
Interest Expense,13005000.0,13423000.0,14692000.0,13892000.0,14460000.0,
Normalized Income,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Net Income From Continuing And Discontinued Operation,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Total Expenses,362859000.0,348406000.0,379035000.0,366486000.0,344328000.0,
Total Operating Income As Reported,7214000.0,16733000.0,45904000.0,36317000.0,15015000.0,
Diluted Average Shares,196626000.0,199552000.0,199849000.0,198676000.0,197284000.0,
Basic Average Shares,196626000.0,197167000.0,197754000.0,197593000.0,197284000.0,
Diluted EPS,-0.02,0.01,0.12,0.08,0.0,
Basic EPS,-0.02,0.01,0.12,0.08,0.0,
Diluted NI Availto Com Stockholders,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Average Dilution Earnings,,,,0.0,,
Net Income Common Stockholders,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Net Income,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Net Income Including Noncontrolling Interests,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Net Income Continuous Operations,-4732000.0,1598000.0,23192000.0,15832000.0,-317000.0,
Tax Provision,-1059000.0,1712000.0,8020000.0,6593000.0,-34000.0,
Pretax Income,-5791000.0,3310000.0,31212000.0,22425000.0,-351000.0,
Other Income Expense,,,,,-906000.0,
Special Income Charges,,,,,-906000.0,
Other Special Charges,,,,,906000.0,
Net Non Operating Interest Income Expense,-13005000.0,-13423000.0,-14692000.0,-13892000.0,-15366000.0,
Total Other Finance Cost,,0.0,,,906000.0,0.0
Interest Expense Non Operating,13005000.0,13423000.0,14692000.0,13892000.0,14460000.0,
Operating Income,7214000.0,16733000.0,45904000.0,36317000.0,15015000.0,
Operating Expense,161363000.0,156987000.0,173657000.0,158148000.0,153588000.0,
Other Operating Expenses,-483000.0,266000.0,-50000.0,-664000.0,-274000.0,
Depreciation Amortization Depletion Income Statement,37275000.0,35822000.0,35365000.0,35105000.0,34810000.0,
Depreciation And Amortization In Income Statement,37275000.0,35822000.0,35365000.0,35105000.0,34810000.0,
Amortization,15276000.0,15295000.0,15265000.0,15257000.0,15415000.0,
Amortization Of Intangibles Income Statement,15276000.0,15295000.0,15265000.0,15257000.0,15415000.0,
Depreciation Income Statement,21999000.0,20527000.0,20100000.0,19848000.0,19395000.0,
Selling General And Administration,124571000.0,120899000.0,138342000.0,123707000.0,119052000.0,
Gross Profit,168577000.0,173720000.0,219561000.0,194465000.0,168603000.0,
Cost Of Revenue,201496000.0,191419000.0,205378000.0,208338000.0,190740000.0,
Total Revenue,370073000.0,365139000.0,424939000.0,402803000.0,359343000.0,
Operating Revenue,370073000.0,365139000.0,424939000.0,402803000.0,359343000.0,
