,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,822.835616,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.002717,0.0,0.0,0.0,
Normalized EBITDA,-2333000.0,-675171.0,-1643088.0,-995557.0,-9753000.0,
Total Unusual Items,-123000.0,302822.0,-2310043.0,-2586350.0,-654000.0,
Total Unusual Items Excluding Goodwill,-123000.0,302822.0,-2310043.0,-2586350.0,-654000.0,
Net Income From Continuing Operation Net Minority Interest,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Reconciled Depreciation,20000.0,15526.0,39550.0,37924.0,38000.0,
Reconciled Cost Of Revenue,3858000.0,5132682.0,2389428.0,1832337.0,986000.0,
EBITDA,-2456000.0,-372349.0,-3953131.0,-3581907.0,-10407000.0,
EBIT,-2476000.0,-387875.0,-3992681.0,-3619831.0,-10445000.0,
Net Interest Income,-930000.0,-1003986.0,-564725.0,-378902.0,-691000.0,
Interest Expense,930000.0,1003986.0,564725.0,378902.0,691000.0,
Normalized Income,-3283000.0,-1690078.164384,-2247363.0,-1415165.0,-10482000.0,
Net Income From Continuing And Discontinued Operation,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Total Expenses,8879000.0,8975281.0,5844180.0,4702393.0,3840000.0,
Total Operating Income As Reported,-2349000.0,-700211.0,-1652079.0,-1042979.0,-1042000.0,
Diluted Average Shares,13798000.0,13578000.0,9601972.0,28352574.0,9172000.0,
Basic Average Shares,13798000.0,13578000.0,9601972.0,28352574.0,9172000.0,
Diluted EPS,-0.25,-0.1,-0.470001,-0.14,-1.21,
Basic EPS,-0.25,-0.1,-0.470001,-0.14,-1.21,
Diluted NI Availto Com Stockholders,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Net Income Common Stockholders,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Otherunder Preferred Stock Dividend,,0.0,0.0,0.0,,0.0
Net Income,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Net Income Including Noncontrolling Interests,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Net Income Continuous Operations,-3406000.0,-1388079.0,-4557406.0,-4001515.0,-11136000.0,
Tax Provision,,-3782.0,0.0,2782.0,,
Pretax Income,-3406000.0,-1391861.0,-4557406.0,-3998733.0,-11136000.0,
Other Income Expense,-127000.0,312336.0,-2340602.0,-2576852.0,-9403000.0,
Other Non Operating Income Expenses,-4000.0,9514.0,-30559.0,9498.0,-8749000.0,
Special Income Charges,50000.0,300000.0,-2230000.0,210000.0,-50000.0,
Restructuring And Mergern Acquisition,-50000.0,-300000.0,2230000.0,-210000.0,50000.0,
Gain On Sale Of Security,-173000.0,2822.0,-80043.0,-2796350.0,-604000.0,
Net Non Operating Interest Income Expense,-930000.0,-1003986.0,-564725.0,-378902.0,-691000.0,
Interest Expense Non Operating,930000.0,1003986.0,564725.0,378902.0,691000.0,
Operating Income,-2349000.0,-700211.0,-1652079.0,-1042979.0,-1042000.0,
Operating Expense,5021000.0,3842599.0,3454752.0,2870056.0,2854000.0,
Research And Development,1724000.0,1244296.0,938758.0,900694.0,852000.0,
Selling General And Administration,3297000.0,2598303.0,2515994.0,1969362.0,2002000.0,
Gross Profit,2672000.0,3142388.0,1802673.0,1827077.0,1812000.0,
Cost Of Revenue,3858000.0,5132682.0,2389428.0,1832337.0,986000.0,
Total Revenue,6530000.0,8275070.0,4192101.0,3659414.0,2798000.0,
Operating Revenue,6530000.0,8275070.0,4192101.0,3659414.0,2798000.0,
