,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-16280087.527352,-8465068.842427,-43873125.720877,-13228915.662651,-45124056.09493,,
Tax Rate For Calcs,0.254376,0.211627,0.241061,0.216867,0.240022,,
Normalized EBITDA,5359000000.0,5465000000.0,5344000000.0,5409000000.0,5464000000.0,,
Total Unusual Items,-64000000.0,-40000000.0,-182000000.0,-61000000.0,-188000000.0,,
Total Unusual Items Excluding Goodwill,-64000000.0,-40000000.0,-182000000.0,-61000000.0,-188000000.0,,
Net Income From Continuing Operation Net Minority Interest,1163000000.0,1332000000.0,1137000000.0,1301000000.0,1217000000.0,,
Reconciled Depreciation,2211000000.0,2194000000.0,2160000000.0,2176000000.0,2181000000.0,,
Reconciled Cost Of Revenue,5877000000.0,5852000000.0,6003000000.0,5989000000.0,5940000000.0,,
EBITDA,5295000000.0,5425000000.0,5162000000.0,5348000000.0,5276000000.0,,
EBIT,3084000000.0,3231000000.0,3002000000.0,3172000000.0,3095000000.0,,
Net Interest Income,-1256000000.0,-1270000000.0,-1268000000.0,-1263000000.0,-1241000000.0,,
Interest Expense,1256000000.0,1270000000.0,1268000000.0,1263000000.0,1241000000.0,,
Normalized Income,1210719912.472648,1363534931.157573,1275126874.279123,1348771084.337349,1359875943.90507,,
Net Income From Continuing And Discontinued Operation,1163000000.0,1332000000.0,1137000000.0,1301000000.0,1217000000.0,,
Total Expenses,10374000000.0,10247000000.0,10422000000.0,10406000000.0,10375000000.0,,
Total Operating Income As Reported,3208000000.0,3261000000.0,3131000000.0,3279000000.0,3237000000.0,,
Diluted Average Shares,126849271.0,128927643.0,136395133.0,141684415.0,144574684.0,,
Basic Average Shares,125488486.0,127233218.0,133763886.0,138205810.0,141591396.0,,
Diluted EPS,9.17,10.34,8.34,9.18,8.42,,
Basic EPS,9.27,10.47,8.5,9.41,8.59,,
Diluted NI Availto Com Stockholders,1163000000.0,1332000000.0,1137000000.0,1301000000.0,1217000000.0,,
Net Income Common Stockholders,1163000000.0,1332000000.0,1137000000.0,1301000000.0,1217000000.0,,
Net Income,1163000000.0,1332000000.0,1137000000.0,1301000000.0,1217000000.0,,
Minority Interests,-200000000.0,-214000000.0,-179000000.0,-194000000.0,-192000000.0,,
Net Income Including Noncontrolling Interests,1363000000.0,1546000000.0,1316000000.0,1495000000.0,1409000000.0,,
Net Income Continuous Operations,1363000000.0,1546000000.0,1316000000.0,1495000000.0,1409000000.0,,
Tax Provision,465000000.0,415000000.0,418000000.0,414000000.0,445000000.0,,
Pretax Income,1828000000.0,1961000000.0,1734000000.0,1909000000.0,1854000000.0,,
Other Income Expense,-139000000.0,-123000000.0,-248000000.0,-188000000.0,-265000000.0,,
Other Non Operating Income Expenses,,-8000000.0,12000000.0,,,-27000000.0,2000000.0
Special Income Charges,-19000000.0,-93000000.0,-147000000.0,-81000000.0,-123000000.0,,
Gain On Sale Of Ppe,-2000000.0,-11000000.0,-19000000.0,-9000000.0,-91000000.0,,
Other Special Charges,2000000.0,18000000.0,107000000.0,29000000.0,32000000.0,,
Restructuring And Mergern Acquisition,15000000.0,64000000.0,21000000.0,43000000.0,0.0,,
Earnings From Equity Interest,-75000000.0,-75000000.0,-78000000.0,-127000000.0,-77000000.0,,
Gain On Sale Of Security,-45000000.0,53000000.0,-35000000.0,20000000.0,-65000000.0,,
Net Non Operating Interest Income Expense,-1256000000.0,-1270000000.0,-1268000000.0,-1263000000.0,-1241000000.0,,
Interest Expense Non Operating,1256000000.0,1270000000.0,1268000000.0,1263000000.0,1241000000.0,,
Operating Income,3223000000.0,3354000000.0,3250000000.0,3360000000.0,3360000000.0,,
Operating Expense,4497000000.0,4395000000.0,4419000000.0,4417000000.0,4435000000.0,,
Other Operating Expenses,1164000000.0,1159000000.0,1132000000.0,1126000000.0,1083000000.0,,
Depreciation Amortization Depletion Income Statement,2211000000.0,2194000000.0,2160000000.0,2176000000.0,2181000000.0,,
Depreciation And Amortization In Income Statement,2211000000.0,2194000000.0,2160000000.0,2176000000.0,2181000000.0,,
Selling General And Administration,1122000000.0,1042000000.0,1127000000.0,1115000000.0,1171000000.0,,
Selling And Marketing Expense,919000000.0,899000000.0,976000000.0,958000000.0,949000000.0,,
General And Administrative Expense,203000000.0,143000000.0,151000000.0,157000000.0,222000000.0,,
Salaries And Wages,203000000.0,143000000.0,151000000.0,157000000.0,222000000.0,,
Gross Profit,7720000000.0,7749000000.0,7669000000.0,7777000000.0,7795000000.0,,
Cost Of Revenue,5877000000.0,5852000000.0,6003000000.0,5989000000.0,5940000000.0,,
Total Revenue,13597000000.0,13601000000.0,13672000000.0,13766000000.0,13735000000.0,,
Operating Revenue,12691000000.0,12658000000.0,12836000000.0,12927000000.0,12942000000.0,,
