,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-3271000.0,3314000.0,-1795000.0,-5204000.0,-8936000.0,,
Total Unusual Items,-2991000.0,-2013000.0,-60975000.0,5207000.0,7917000.0,,
Total Unusual Items Excluding Goodwill,-2991000.0,-2013000.0,-60975000.0,5207000.0,7917000.0,,
Net Income From Continuing Operation Net Minority Interest,-13798000.0,-8250000.0,-72673000.0,-9283000.0,-10318000.0,,
Reconciled Depreciation,4740000.0,6581000.0,6988000.0,6917000.0,6923000.0,,
Reconciled Cost Of Revenue,16381000.0,29829000.0,27216000.0,33344000.0,32314000.0,,
EBITDA,-6262000.0,1301000.0,-62770000.0,3000.0,-1019000.0,,
EBIT,-11002000.0,-5280000.0,-69758000.0,-6914000.0,-7942000.0,,
Net Interest Income,-2533000.0,-2139000.0,-2007000.0,-1943000.0,-1830000.0,,
Interest Expense,2796000.0,2970000.0,2915000.0,2369000.0,2376000.0,,
Interest Income,263000.0,831000.0,908000.0,426000.0,546000.0,,
Normalized Income,-10807000.0,-6237000.0,-11698000.0,-14490000.0,-18235000.0,,
Net Income From Continuing And Discontinued Operation,-4480000.0,-8250000.0,-72673000.0,-9283000.0,-13282000.0,,
Total Expenses,42593000.0,60193000.0,61722000.0,75796000.0,72840000.0,,
Total Operating Income As Reported,-8274000.0,-6095000.0,-68854000.0,-12789000.0,-11115000.0,,
Diluted Average Shares,5489600.0,54318000.0,5349300.0,5275000.0,5186300.0,,
Basic Average Shares,5489600.0,54318000.0,5349300.0,5275000.0,5186300.0,,
Diluted EPS,-0.8,-0.15,-13.6,-1.8,-2.6,,
Basic EPS,-0.8,-0.15,-13.6,-1.8,-2.6,,
Diluted NI Availto Com Stockholders,-4480000.0,-8250000.0,-72673000.0,-9283000.0,-13282000.0,,
Net Income Common Stockholders,-4480000.0,-8250000.0,-72673000.0,-9283000.0,-13282000.0,,
Net Income,-4480000.0,-8250000.0,-72673000.0,-9283000.0,-13282000.0,,
Net Income Including Noncontrolling Interests,-4480000.0,-8250000.0,-72673000.0,-9283000.0,-13282000.0,,
Net Income Discontinuous Operations,9318000.0,,,,-2964000.0,,
Net Income Continuous Operations,-13798000.0,-8250000.0,-72673000.0,-9283000.0,-10318000.0,,
Tax Provision,0.0,,,,0.0,,
Pretax Income,-13798000.0,-8250000.0,-72673000.0,-9283000.0,-10318000.0,,
Other Income Expense,-2991000.0,-2013000.0,-60975000.0,5207000.0,7917000.0,,
Special Income Charges,0.0,-1997000.0,-59163000.0,-242000.0,5290000.0,,
Gain On Sale Of Business,0.0,0.0,-320000.0,-200000.0,5350000.0,,
Other Special Charges,,,,,,0.0,
Impairment Of Capital Assets,,0.0,58843000.0,,,0.0,131595000.0
Restructuring And Mergern Acquisition,0.0,1997000.0,0.0,42000.0,60000.0,,
Gain On Sale Of Security,-2991000.0,-16000.0,-1812000.0,5449000.0,2627000.0,,
Net Non Operating Interest Income Expense,-2533000.0,-2139000.0,-2007000.0,-1943000.0,-1830000.0,,
Interest Expense Non Operating,2796000.0,2970000.0,2915000.0,2369000.0,2376000.0,,
Interest Income Non Operating,263000.0,831000.0,908000.0,426000.0,546000.0,,
Operating Income,-8274000.0,-4098000.0,-9691000.0,-12547000.0,-16405000.0,,
Operating Expense,25415000.0,29988000.0,33991000.0,41810000.0,37950000.0,,
Depreciation Amortization Depletion Income Statement,3943000.0,6205000.0,6473000.0,6275000.0,4347000.0,,
Depreciation And Amortization In Income Statement,3943000.0,6205000.0,6473000.0,6275000.0,4347000.0,,
Research And Development,6430000.0,7965000.0,8799000.0,11295000.0,10278000.0,,
Selling General And Administration,15042000.0,15818000.0,18719000.0,24240000.0,23325000.0,,
Selling And Marketing Expense,6761000.0,1968000.0,7865000.0,11335000.0,10382000.0,,
General And Administrative Expense,8281000.0,13850000.0,10854000.0,12905000.0,12943000.0,,
Other Gand A,8281000.0,-2175000.0,10854000.0,12905000.0,12943000.0,,
Gross Profit,17141000.0,25890000.0,24300000.0,29263000.0,21545000.0,,
Cost Of Revenue,17178000.0,30205000.0,27731000.0,33986000.0,34890000.0,,
Total Revenue,34319000.0,56095000.0,52031000.0,63249000.0,56435000.0,,
Operating Revenue,34319000.0,56095000.0,52031000.0,63249000.0,56435000.0,,
