,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.29,0.260212,0.2546,0.25944,0.2643
Normalized EBITDA,435425.0,530236.0,584006.0,567298.0,555043.0
Net Income From Continuing Operation Net Minority Interest,309162.0,392262.0,434805.0,418891.0,406402.0
EBITDA,435425.0,530236.0,584006.0,567298.0,555043.0
EBIT,435425.0,530236.0,584006.0,567298.0,555043.0
Net Interest Income,632154.0,689020.0,737826.0,727954.0,723138.0
Interest Expense,0.0,0.0,669.0,1657.0,2625.0
Interest Income,632154.0,689020.0,738495.0,729611.0,725763.0
Normalized Income,309162.0,392262.0,434805.0,418891.0,406402.0
Net Income From Continuing And Discontinued Operation,309162.0,392262.0,434805.0,418891.0,406402.0
Total Expenses,196729.0,158784.0,154489.0,162313.0,170720.0
Total Operating Income As Reported,-196729.0,-158784.0,-154489.0,-162313.0,-170720.0
Diluted NI Availto Com Stockholders,309162.0,392262.0,434805.0,418891.0,406402.0
Net Income Common Stockholders,309162.0,392262.0,434805.0,418891.0,406402.0
Net Income,309162.0,392262.0,434805.0,418891.0,406402.0
Net Income Including Noncontrolling Interests,309162.0,392262.0,434805.0,418891.0,406402.0
Net Income Continuous Operations,309162.0,392262.0,434805.0,418891.0,406402.0
Tax Provision,126263.0,137974.0,148532.0,146750.0,146016.0
Pretax Income,435425.0,530236.0,583337.0,565641.0,552418.0
Net Non Operating Interest Income Expense,632154.0,689020.0,737826.0,727954.0,723138.0
Interest Expense Non Operating,0.0,0.0,669.0,1657.0,2625.0
Interest Income Non Operating,632154.0,689020.0,738495.0,729611.0,725763.0
Operating Income,-196729.0,-158784.0,-154489.0,-162313.0,-170720.0
Operating Expense,196729.0,158784.0,154489.0,162313.0,170720.0
Selling General And Administration,196729.0,158784.0,154489.0,162313.0,170720.0
General And Administrative Expense,196729.0,158784.0,154489.0,162313.0,170720.0
Other Gand A,196729.0,158784.0,154489.0,162313.0,170720.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
