,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,-6720.0,0.0,1233.595801,-4620.0
Tax Rate For Calcs,0.0,0.21,0.0,0.026247,0.21
Normalized EBITDA,-2988000.0,-2345000.0,-1258000.0,-781000.0,-228000.0
Total Unusual Items,-41000.0,-32000.0,-3000.0,47000.0,-22000.0
Total Unusual Items Excluding Goodwill,-41000.0,-32000.0,-3000.0,47000.0,-22000.0
Net Income From Continuing Operation Net Minority Interest,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Reconciled Depreciation,115000.0,126000.0,132000.0,110000.0,127000.0
Reconciled Cost Of Revenue,1641000.0,2270000.0,2659000.0,2988000.0,2988000.0
EBITDA,-3029000.0,-2377000.0,-1261000.0,-734000.0,-250000.0
EBIT,-3144000.0,-2503000.0,-1393000.0,-844000.0,-377000.0
Net Interest Income,15000.0,23000.0,34000.0,35000.0,38000.0
Interest Income,15000.0,23000.0,34000.0,35000.0,38000.0
Normalized Income,-3129000.0,-2724720.0,-1359000.0,-787766.404199,-364620.0
Net Income From Continuing And Discontinued Operation,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Total Expenses,6394000.0,6487000.0,6786000.0,6792000.0,6553000.0
Total Operating Income As Reported,-3144000.0,-2503000.0,-1393000.0,-844000.0,-377000.0
Diluted Average Shares,9393000.0,9392000.0,9366000.0,9296000.0,9238000.0
Basic Average Shares,9393000.0,9392000.0,9294000.0,9296000.0,9238000.0
Diluted EPS,-0.34,-0.27,-0.15,-0.08,-0.04
Basic EPS,-0.34,-0.27,-0.15,-0.08,-0.04
Diluted NI Availto Com Stockholders,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Net Income Common Stockholders,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Net Income,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Net Income Including Noncontrolling Interests,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Net Income Continuous Operations,-3170000.0,-2750000.0,-1362000.0,-742000.0,-382000.0
Tax Provision,0.0,238000.0,0.0,-20000.0,21000.0
Pretax Income,-3170000.0,-2512000.0,-1362000.0,-762000.0,-361000.0
Other Income Expense,-41000.0,-32000.0,-3000.0,47000.0,-22000.0
Gain On Sale Of Security,-41000.0,-32000.0,-3000.0,47000.0,-22000.0
Net Non Operating Interest Income Expense,15000.0,23000.0,34000.0,35000.0,38000.0
Interest Income Non Operating,15000.0,23000.0,34000.0,35000.0,38000.0
Operating Income,-3144000.0,-2503000.0,-1393000.0,-844000.0,-377000.0
Operating Expense,4753000.0,4217000.0,4127000.0,3804000.0,3565000.0
Research And Development,1291000.0,1645000.0,1709000.0,1662000.0,1515000.0
Selling General And Administration,3462000.0,2572000.0,2418000.0,2142000.0,2050000.0
Gross Profit,1609000.0,1714000.0,2734000.0,2960000.0,3188000.0
Cost Of Revenue,1641000.0,2270000.0,2659000.0,2988000.0,2988000.0
Total Revenue,3250000.0,3984000.0,5393000.0,5948000.0,6176000.0
Operating Revenue,3250000.0,3984000.0,5393000.0,5948000.0,6176000.0
