,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,679200.0,42800.576369,-113190.0,-977130.0,-193620.0,,
Tax Rate For Calcs,0.4,0.192795,0.21,0.21,0.21,,
Normalized EBITDA,42005000.0,40491000.0,59690000.0,49672000.0,42227000.0,,
Total Unusual Items,1698000.0,222000.0,-539000.0,-4653000.0,-922000.0,,
Total Unusual Items Excluding Goodwill,1698000.0,222000.0,-539000.0,-4653000.0,-922000.0,,
Net Income From Continuing Operation Net Minority Interest,-34319000.0,-28326000.0,-16250000.0,-12583000.0,-50637000.0,,
Reconciled Depreciation,38521000.0,40724000.0,37748000.0,36806000.0,37360000.0,,
Reconciled Cost Of Revenue,492514000.0,535357000.0,543226000.0,540379000.0,537978000.0,,
EBITDA,43703000.0,40713000.0,59151000.0,45019000.0,41305000.0,,
EBIT,5182000.0,-11000.0,21403000.0,8213000.0,3945000.0,,
Net Interest Income,-43587000.0,-45099000.0,-44775000.0,-45326000.0,-45547000.0,,
Interest Expense,43587000.0,45099000.0,44775000.0,45326000.0,45547000.0,,
Normalized Income,-35337800.0,-28505199.423631,-15824190.0,-8907130.0,-49908620.0,,
Net Income From Continuing And Discontinued Operation,-34319000.0,-28326000.0,-16250000.0,-12583000.0,-50637000.0,,
Total Expenses,561605000.0,634098000.0,616756000.0,599322000.0,608518000.0,,
Rent Expense Supplemental,49713000.0,53581000.0,52150000.0,49505000.0,48792000.0,,
Total Operating Income As Reported,20441000.0,-2868000.0,15007000.0,19522000.0,4763000.0,,
Diluted Average Shares,31485321.0,31127473.0,31250000.0,30690244.0,30141071.0,,
Basic Average Shares,31485321.0,31127473.0,31250000.0,30690244.0,30141071.0,,
Diluted EPS,-1.09,-0.91,-0.52,-0.41,-1.68,,
Basic EPS,-1.09,-0.91,-0.52,-0.41,-1.68,,
Diluted NI Availto Com Stockholders,-34319000.0,-28326000.0,-16250000.0,-12583000.0,-50637000.0,,
Net Income Common Stockholders,-34319000.0,-28326000.0,-16250000.0,-12583000.0,-50637000.0,,
Otherunder Preferred Stock Dividend,,,,,,0.0,0.0
Net Income,-34319000.0,-28326000.0,-16250000.0,-12583000.0,-50637000.0,,
Minority Interests,5879000.0,8087000.0,7507000.0,7781000.0,10554000.0,,
Net Income Including Noncontrolling Interests,-40198000.0,-36413000.0,-23757000.0,-20364000.0,-61191000.0,,
Net Income Discontinuous Operations,,0.0,0.0,0.0,,-374000.0,-1137000.0
Net Income Continuous Operations,-40198000.0,-36413000.0,-23757000.0,-20364000.0,-61191000.0,,
Tax Provision,1793000.0,-8697000.0,385000.0,-16749000.0,19589000.0,,
Pretax Income,-38405000.0,-45110000.0,-23372000.0,-37113000.0,-41602000.0,,
Other Income Expense,-15259000.0,2857000.0,6396000.0,-11309000.0,-818000.0,,
Other Non Operating Income Expenses,-16957000.0,2635000.0,6935000.0,-6656000.0,104000.0,,
Special Income Charges,,0.0,0.0,0.0,,79068000.0,-14751000.0
Impairment Of Capital Assets,,0.0,0.0,0.0,,-79068000.0,14751000.0
Gain On Sale Of Security,1698000.0,222000.0,-539000.0,-4653000.0,-922000.0,,
Net Non Operating Interest Income Expense,-43587000.0,-45099000.0,-44775000.0,-45326000.0,-45547000.0,,
Interest Expense Non Operating,43587000.0,45099000.0,44775000.0,45326000.0,45547000.0,,
Operating Income,20441000.0,-2868000.0,15007000.0,19522000.0,4763000.0,,
Operating Expense,69091000.0,98741000.0,73530000.0,58943000.0,70540000.0,,
Other Operating Expenses,55593000.0,83032000.0,60811000.0,43407000.0,55533000.0,,
Selling General And Administration,13498000.0,15709000.0,12719000.0,15536000.0,15007000.0,,
General And Administrative Expense,13498000.0,15709000.0,12719000.0,15536000.0,15007000.0,,
Insurance And Claims,13498000.0,15709000.0,12719000.0,15536000.0,15007000.0,,
Gross Profit,89532000.0,95873000.0,88537000.0,78465000.0,75303000.0,,
Cost Of Revenue,492514000.0,535357000.0,543226000.0,540379000.0,537978000.0,,
Total Revenue,582046000.0,631230000.0,631763000.0,618844000.0,613281000.0,,
Operating Revenue,582046000.0,,,,,,
