,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.133,0.142961,0.138,0.103466,0.136169
Normalized EBITDA,16353000.0,45815000.0,35783000.0,40867000.0,38760000.0
Net Income From Continuing Operation Net Minority Interest,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Reconciled Depreciation,4436000.0,4461000.0,4328000.0,4515000.0,4309000.0
Reconciled Cost Of Revenue,118375000.0,126398000.0,124805000.0,107201000.0,103795000.0
EBITDA,16353000.0,45815000.0,35783000.0,40867000.0,38760000.0
EBIT,11917000.0,41354000.0,31455000.0,36352000.0,34451000.0
Net Interest Income,3170000.0,3601000.0,4160000.0,4126000.0,4234000.0
Interest Expense,1292000.0,1336000.0,1305000.0,1355000.0,1367000.0
Interest Income,4462000.0,4937000.0,5465000.0,5481000.0,5601000.0
Normalized Income,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Net Income From Continuing And Discontinued Operation,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Total Expenses,191006000.0,202158000.0,188591000.0,165579000.0,163404000.0
Total Operating Income As Reported,7950000.0,36172000.0,25020000.0,28965000.0,29159000.0
Diluted Average Shares,30980000.0,31123000.0,31450000.0,31882000.0,32335000.0
Basic Average Shares,30723000.0,30925000.0,31287000.0,31847000.0,32258000.0
Diluted EPS,0.3,1.1,0.83,0.98,0.88
Basic EPS,0.3,1.11,0.83,0.99,0.89
Diluted NI Availto Com Stockholders,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Net Income Common Stockholders,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Net Income,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Net Income Including Noncontrolling Interests,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Net Income Continuous Operations,9214000.0,34297000.0,25986000.0,31376000.0,28579000.0
Tax Provision,1411000.0,5721000.0,4164000.0,3621000.0,4505000.0
Pretax Income,10625000.0,40018000.0,30150000.0,34997000.0,33084000.0
Other Income Expense,-495000.0,245000.0,970000.0,1906000.0,-309000.0
Other Non Operating Income Expenses,-495000.0,245000.0,970000.0,1906000.0,-309000.0
Net Non Operating Interest Income Expense,3170000.0,3601000.0,4160000.0,4126000.0,4234000.0
Interest Expense Non Operating,1292000.0,1336000.0,1305000.0,1355000.0,1367000.0
Interest Income Non Operating,4462000.0,4937000.0,5465000.0,5481000.0,5601000.0
Operating Income,7950000.0,36172000.0,25020000.0,28965000.0,29159000.0
Operating Expense,72631000.0,75760000.0,63786000.0,58378000.0,59609000.0
Research And Development,28516000.0,30126000.0,24640000.0,27064000.0,27128000.0
Selling General And Administration,44115000.0,45634000.0,39146000.0,31314000.0,32481000.0
Selling And Marketing Expense,17354000.0,19403000.0,15838000.0,15003000.0,15124000.0
General And Administrative Expense,26761000.0,26231000.0,23308000.0,16311000.0,17357000.0
Other Gand A,26761000.0,26231000.0,23308000.0,16311000.0,17357000.0
Gross Profit,80581000.0,111932000.0,88806000.0,87343000.0,88768000.0
Cost Of Revenue,118375000.0,126398000.0,124805000.0,107201000.0,103795000.0
Total Revenue,198956000.0,238330000.0,213611000.0,194544000.0,192563000.0
Operating Revenue,198956000.0,238330000.0,213611000.0,194544000.0,192563000.0
