,2026-03-31,2025-12-31,2025-03-31
Tax Effect Of Unusual Items,-2650500.0,,-1661202.185792
Tax Rate For Calcs,0.285,,0.259563
Normalized EBITDA,63700000.0,,57300000.0
Total Unusual Items,-9300000.0,,-6400000.0
Total Unusual Items Excluding Goodwill,-9300000.0,,-6400000.0
Net Income From Continuing Operation Net Minority Interest,26900000.0,,27100000.0
Reconciled Cost Of Revenue,381000000.0,,281300000.0
EBITDA,54400000.0,,50900000.0
EBIT,54400000.0,,50900000.0
Net Interest Income,-16800000.0,,-14300000.0
Interest Expense,16800000.0,,14300000.0
Normalized Income,33549500.0,,31838797.814208
Net Income From Continuing And Discontinued Operation,26900000.0,,27100000.0
Total Expenses,463700000.0,,337500000.0
Rent Expense Supplemental,1900000.0,,0.0
Total Operating Income As Reported,54200000.0,,52900000.0
Diluted Average Shares,46100000.0,42600000.0,39800000.0
Basic Average Shares,45700000.0,42000000.0,39100000.0
Diluted EPS,0.6,0.12,0.68
Basic EPS,0.6,0.12,0.69
Diluted NI Availto Com Stockholders,26900000.0,,27100000.0
Net Income Common Stockholders,26900000.0,,27100000.0
Net Income,26900000.0,,27100000.0
Net Income Including Noncontrolling Interests,26900000.0,,27100000.0
Net Income Continuous Operations,26900000.0,,27100000.0
Tax Provision,10700000.0,,9500000.0
Pretax Income,37600000.0,,36600000.0
Other Income Expense,-9300000.0,,-6400000.0
Special Income Charges,-9500000.0,,-4400000.0
Restructuring And Mergern Acquisition,9500000.0,,4400000.0
Gain On Sale Of Security,200000.0,,-2000000.0
Net Non Operating Interest Income Expense,-16800000.0,,-14300000.0
Interest Expense Non Operating,16800000.0,,14300000.0
Operating Income,63700000.0,,57300000.0
Operating Expense,82700000.0,,56200000.0
Other Operating Expenses,82700000.0,,56200000.0
Gross Profit,146400000.0,,113500000.0
Cost Of Revenue,381000000.0,,281300000.0
Total Revenue,527400000.0,,394800000.0
Operating Revenue,517900000.0,,389300000.0
