,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,-8737500.0,0.0,0.0,
Tax Rate For Calcs,0.149,0.272751,0.375,0.151,0.157,
Normalized EBITDA,45495000.0,42685000.0,43577000.0,32148000.0,34409000.0,
Total Unusual Items,,0.0,-23300000.0,0.0,,0.0
Total Unusual Items Excluding Goodwill,,0.0,-23300000.0,0.0,,0.0
Net Income From Continuing Operation Net Minority Interest,29055000.0,22296000.0,3591000.0,13638000.0,13968000.0,
Reconciled Depreciation,12747000.0,10194000.0,10190000.0,9635000.0,9905000.0,
Reconciled Cost Of Revenue,285631000.0,260945000.0,248855000.0,241110000.0,229230000.0,
EBITDA,45495000.0,42685000.0,20277000.0,32148000.0,34409000.0,
EBIT,32748000.0,32491000.0,10087000.0,22513000.0,24504000.0,
Net Interest Income,1402000.0,-1833000.0,-4339000.0,-6445000.0,-7939000.0,
Interest Expense,,1833000.0,4339000.0,6445000.0,7939000.0,6943000.0
Normalized Income,29055000.0,22296000.0,18153500.0,13638000.0,13968000.0,
Net Income From Continuing And Discontinued Operation,29055000.0,13567000.0,3912000.0,3197000.0,-8973000.0,
Total Expenses,291832000.0,268691000.0,249522000.0,249626000.0,231541000.0,
Total Operating Income As Reported,32748000.0,32491000.0,10087000.0,22513000.0,24504000.0,
Diluted Average Shares,27834475.0,23398046.0,20756508.0,20731397.0,20740319.0,
Basic Average Shares,27497210.0,23398046.0,20681203.0,20670239.0,20617949.0,
Diluted EPS,1.04,0.9529,0.19,0.15,-0.44,
Basic EPS,1.06,0.9529,0.19,0.15,-0.43,
Diluted NI Availto Com Stockholders,29055000.0,13567000.0,3912000.0,3197000.0,-8973000.0,
Net Income Common Stockholders,29055000.0,13567000.0,3912000.0,3197000.0,-8973000.0,
Net Income,29055000.0,13567000.0,3912000.0,3197000.0,-8973000.0,
Net Income Including Noncontrolling Interests,29055000.0,13567000.0,3912000.0,3197000.0,-8973000.0,
Net Income Discontinuous Operations,0.0,-8729000.0,321000.0,-10441000.0,-22941000.0,
Net Income Continuous Operations,29055000.0,22296000.0,3591000.0,13638000.0,13968000.0,
Tax Provision,5095000.0,8362000.0,2157000.0,2430000.0,2597000.0,
Pretax Income,34150000.0,30658000.0,5748000.0,16068000.0,16565000.0,
Other Income Expense,,0.0,-23300000.0,,,0.0
Special Income Charges,,0.0,-23300000.0,0.0,,0.0
Other Special Charges,,,,,,0.0
Restructuring And Mergern Acquisition,,0.0,23300000.0,,,
Net Non Operating Interest Income Expense,1402000.0,-1833000.0,-4339000.0,-6445000.0,-7939000.0,
Total Other Finance Cost,-1402000.0,,,,7939000.0,
Interest Expense Non Operating,,1833000.0,4339000.0,6445000.0,7939000.0,6943000.0
Operating Income,32748000.0,32491000.0,33387000.0,22513000.0,24504000.0,
Operating Expense,6201000.0,7746000.0,667000.0,8516000.0,2311000.0,
Selling General And Administration,6201000.0,7746000.0,667000.0,8516000.0,2311000.0,
Gross Profit,38949000.0,40237000.0,34054000.0,31029000.0,26815000.0,
Cost Of Revenue,285631000.0,260945000.0,248855000.0,241110000.0,229230000.0,
Total Revenue,324580000.0,301182000.0,282909000.0,272139000.0,256045000.0,
Operating Revenue,324580000.0,301182000.0,282909000.0,272139000.0,256045000.0,
