,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,1509505.745967,-3816000.0,324230.743051,2353032.547272,2279040.0,,
Tax Rate For Calcs,0.115045,0.24,0.114126,0.12306,0.24,,
Normalized EBITDA,4920648070.0,2930569810.0,5052356550.0,5224694260.0,2463626660.0,,
Total Unusual Items,13121000.0,-15900000.0,2841000.0,19121000.0,9496000.0,,
Total Unusual Items Excluding Goodwill,13121000.0,-15900000.0,2841000.0,19121000.0,9496000.0,,
Net Income From Continuing Operation Net Minority Interest,2667864250.0,752662730.0,2945860190.0,3541656810.0,1451696090.0,,
Reconciled Depreciation,991886000.0,965521000.0,1027494000.0,844961000.0,842641000.0,,
Reconciled Cost Of Revenue,7385115210.0,9881500010.0,12406484950.0,23766165130.0,10107641460.0,,
EBITDA,4933769070.0,2914669810.0,5055197550.0,5243815260.0,2473122660.0,,
EBIT,3941883070.0,1949148810.0,4027703550.0,4398854260.0,1630481660.0,,
Net Interest Income,-88472970.0,-90138590.0,-103509910.0,-89666440.0,-60093860.0,,
Interest Expense,321574000.0,328385000.0,343376000.0,323612000.0,327596000.0,,
Interest Income,233101000.0,238246000.0,239866000.0,233945000.0,267502000.0,,
Normalized Income,2656252755.745967,764746730.0,2943343420.743051,3524888842.547272,1444479130.0,,
Net Income From Continuing And Discontinued Operation,2667864250.0,752662730.0,2945860190.0,3541656810.0,1451696090.0,,
Total Expenses,9446496210.0,12028209010.0,14052862950.0,25336488130.0,11879564460.0,,
Total Operating Income As Reported,3499572030.0,1476268910.0,3156574870.0,4539606450.0,1177446310.0,,
Diluted Average Shares,7732940.0,,8306377.0,8306377.0,7721788.0,,8172003.0
Basic Average Shares,7732940.0,,7726377.0,7732875.0,7721788.0,,7986696.0
Diluted EPS,345.0,,377.0,447.0,188.0,,431.0
Basic EPS,345.0,,381.0,458.0,188.0,,441.0
Net Income Common Stockholders,2667864250.0,752662730.0,2945860190.0,3541656810.0,1451696090.0,,
Net Income,2667864250.0,752662730.0,2945860190.0,3541656810.0,1451696090.0,,
Minority Interests,-535946270.0,-181239290.0,-317991380.0,-32085650.0,64178600.0,,
Net Income Including Noncontrolling Interests,3203810530.0,933902030.0,3263851570.0,3573742460.0,1387517490.0,,
Net Income Continuous Operations,3203810530.0,933902030.0,3263851570.0,3573742460.0,1387517490.0,,
Tax Provision,416498540.0,686861780.0,420475980.0,501499800.0,-84631820.0,,
Pretax Income,3620309070.0,1620763810.0,3684327550.0,4075242260.0,1302885660.0,,
Other Non Operating Income Expenses,113596000.0,120306000.0,110372000.0,102555000.0,139782000.0,,
Special Income Charges,-6353000.0,-900000.0,871000.0,30968000.0,15082000.0,,
Other Special Charges,6353000.0,900000.0,-871000.0,-30968000.0,-15082000.0,,
Write Off,,,,,,0.0,
Impairment Of Capital Assets,,,,,,0.0,
Net Non Operating Interest Income Expense,-88472970.0,-90138590.0,-103509910.0,-89666440.0,-60093860.0,,
Total Other Finance Cost,-30.0,-410.0,-90.0,-560.0,-140.0,,
Interest Expense Non Operating,321574000.0,328385000.0,343376000.0,323612000.0,327596000.0,,
Interest Income Non Operating,233101000.0,238246000.0,239866000.0,233945000.0,267502000.0,,
Operating Income,3499571580.0,1487051150.0,3156574900.0,4539606520.0,1177446560.0,,
Operating Expense,2061381000.0,2146709000.0,1646378000.0,1570323000.0,1771923000.0,,
Other Operating Expenses,-160517000.0,-57078000.0,73004000.0,70962000.0,71572000.0,,
Depreciation And Amortization In Income Statement,228884000.0,256756000.0,233464000.0,141929000.0,138832000.0,,
Amortization,111193000.0,104526000.0,77671000.0,6366000.0,6340000.0,,
Depreciation Income Statement,117691000.0,152230000.0,155793000.0,135563000.0,132492000.0,,
Research And Development,537909000.0,333898000.0,221744000.0,220286000.0,225131000.0,,
Selling General And Administration,193765000.0,310061000.0,238959000.0,224237000.0,244094000.0,,
Selling And Marketing Expense,64968000.0,164903000.0,66796000.0,96873000.0,136029000.0,,
General And Administrative Expense,128797000.0,145158000.0,172163000.0,127364000.0,108065000.0,,
Gross Profit,5560952580.0,3633760150.0,4802952900.0,6109929520.0,2949369560.0,,
Cost Of Revenue,7385115210.0,9881500010.0,12406484950.0,23766165130.0,10107641460.0,,
Total Revenue,12946067790.0,13515260160.0,17209437850.0,29876094650.0,13057011020.0,,
Operating Revenue,12946067790.0,13515260160.0,17209437850.0,29876094650.0,13057011020.0,,
