,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-98600000.0,1833856150.166952,-22653925.965593,103600000.0,40320983.43862
Tax Rate For Calcs,0.29,0.226514,0.243591,0.28,0.280007
Normalized EBITDA,4170000000.0,5090000000.0,17896000000.0,9159000000.0,9268000000.0
Total Unusual Items,-340000000.0,8096000000.0,-93000000.0,370000000.0,144000000.0
Total Unusual Items Excluding Goodwill,-340000000.0,8096000000.0,-93000000.0,370000000.0,144000000.0
Net Income From Continuing Operation Net Minority Interest,888000000.0,8563000000.0,11149000000.0,4567000000.0,4149000000.0
Reconciled Depreciation,1986000000.0,1853000000.0,2129000000.0,2177000000.0,2750000000.0
Reconciled Cost Of Revenue,26033000000.0,36580000000.0,29462000000.0,29483000000.0,28488000000.0
EBITDA,3830000000.0,13186000000.0,17803000000.0,9529000000.0,9412000000.0
EBIT,1844000000.0,11333000000.0,15674000000.0,7352000000.0,6662000000.0
Net Interest Income,-9000000.0,-101000000.0,-73000000.0,-348000000.0,-186000000.0
Interest Expense,594000000.0,252000000.0,735000000.0,927000000.0,805000000.0
Interest Income,585000000.0,462000000.0,662000000.0,579000000.0,619000000.0
Normalized Income,1129400000.0,2300856150.166952,11219346074.034407,4300600000.0,4045320983.43862
Net Income From Continuing And Discontinued Operation,888000000.0,8563000000.0,11149000000.0,4567000000.0,4149000000.0
Total Expenses,47633000000.0,66177000000.0,41170000000.0,49762000000.0,49133000000.0
Diluted Average Shares,3343000000.0,3342000000.0,3342000000.0,3343000000.0,3340000000.0
Basic Average Shares,3333000000.0,3333000000.0,3333000000.0,3333000000.0,3333000000.0
Diluted EPS,0.27,2.57,3.33,1.37,1.24
Basic EPS,0.27,2.57,3.34,1.37,1.25
Diluted NI Availto Com Stockholders,888000000.0,8563000000.0,11149000000.0,4567000000.0,4149000000.0
Net Income Common Stockholders,888000000.0,8563000000.0,11149000000.0,4567000000.0,4149000000.0
Net Income,888000000.0,8563000000.0,11149000000.0,4567000000.0,4149000000.0
Minority Interests,0.0,-8000000.0,-151000000.0,-59000000.0,-68000000.0
Net Income Including Noncontrolling Interests,887000000.0,8571000000.0,11300000000.0,4626000000.0,4217000000.0
Net Income Continuous Operations,888000000.0,8571000000.0,11300000000.0,4626000000.0,4217000000.0
Tax Provision,362000000.0,2510000000.0,3639000000.0,1799000000.0,1640000000.0
Pretax Income,1250000000.0,11081000000.0,14939000000.0,6425000000.0,5857000000.0
Other Income Expense,-439000000.0,8074000000.0,-57000000.0,403000000.0,151000000.0
Special Income Charges,-156000000.0,189000000.0,46000000.0,-12000000.0,32000000.0
Write Off,156000000.0,-127000000.0,-46000000.0,-34000000.0,-32000000.0
Restructuring And Mergern Acquisition,,,,46000000.0,
Earnings From Equity Interest,-99000000.0,-22000000.0,36000000.0,33000000.0,7000000.0
Gain On Sale Of Security,-184000000.0,7907000000.0,-139000000.0,382000000.0,112000000.0
Net Non Operating Interest Income Expense,-9000000.0,-101000000.0,-73000000.0,-348000000.0,-186000000.0
Interest Expense Non Operating,594000000.0,252000000.0,735000000.0,927000000.0,805000000.0
Interest Income Non Operating,585000000.0,462000000.0,662000000.0,579000000.0,619000000.0
Operating Income,1699000000.0,3108000000.0,15069000000.0,6370000000.0,5892000000.0
Operating Expense,21600000000.0,29597000000.0,11708000000.0,20279000000.0,20645000000.0
Other Operating Expenses,-24000000.0,7528000000.0,-7715000000.0,-67000000.0,-8000000.0
Research And Development,13489000000.0,13098000000.0,11510000000.0,12212000000.0,12032000000.0
Selling General And Administration,8135000000.0,8971000000.0,7913000000.0,8134000000.0,8621000000.0
Gross Profit,23299000000.0,32705000000.0,26777000000.0,26649000000.0,26537000000.0
Cost Of Revenue,26033000000.0,36580000000.0,29462000000.0,29483000000.0,28488000000.0
Total Revenue,49332000000.0,69285000000.0,56239000000.0,56132000000.0,55025000000.0
Operating Revenue,49332000000.0,69285000000.0,56239000000.0,56132000000.0,55025000000.0
