,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-1668400.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.024039,0.028745,0.21
Normalized EBITDA,11266000.0,5242000.0,4619000.0,7116000.0,3452000.0
Total Unusual Items,-4171000.0,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-4171000.0,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Reconciled Depreciation,3445000.0,1883000.0,1654000.0,1472000.0,1799000.0
Reconciled Cost Of Revenue,60548000.0,50304000.0,44106000.0,46734000.0,47609000.0
EBITDA,7095000.0,5242000.0,4619000.0,7116000.0,3452000.0
EBIT,3650000.0,3359000.0,2965000.0,5644000.0,1653000.0
Net Interest Income,1158000.0,1997000.0,2269000.0,932000.0,807000.0
Interest Income,1158000.0,1997000.0,2269000.0,932000.0,807000.0
Normalized Income,7031600.0,117806000.0,4750000.0,6724000.0,1205000.0
Net Income From Continuing And Discontinued Operation,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Total Expenses,82756000.0,71170000.0,62897000.0,66714000.0,65002000.0
Total Operating Income As Reported,-522000.0,3359000.0,2965000.0,5644000.0,1653000.0
Diluted Average Shares,46733000.0,44939000.0,44210000.0,39742000.0,38516000.0
Basic Average Shares,45723000.0,43957000.0,43242000.0,38875000.0,37672000.0
Diluted EPS,0.1,2.62,0.11,0.17,0.03
Basic EPS,0.1,2.68,0.11,0.17,0.03
Diluted NI Availto Com Stockholders,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Net Income Common Stockholders,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Net Income,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Net Income Including Noncontrolling Interests,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Net Income Continuous Operations,4529000.0,117806000.0,4750000.0,6724000.0,1205000.0
Tax Provision,-5003000.0,-112373000.0,117000.0,199000.0,1204000.0
Pretax Income,-474000.0,5433000.0,4867000.0,6923000.0,2409000.0
Other Income Expense,-5281000.0,77000.0,-367000.0,347000.0,-51000.0
Other Non Operating Income Expenses,-1110000.0,77000.0,-367000.0,347000.0,-51000.0
Special Income Charges,-4171000.0,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,4171000.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,1158000.0,1997000.0,2269000.0,932000.0,807000.0
Interest Income Non Operating,1158000.0,1997000.0,2269000.0,932000.0,807000.0
Operating Income,3650000.0,3359000.0,2965000.0,5644000.0,1653000.0
Operating Expense,19950000.0,19493000.0,17474000.0,18845000.0,16038000.0
Depreciation Amortization Depletion Income Statement,1187000.0,510000.0,337000.0,337000.0,444000.0
Depreciation And Amortization In Income Statement,1187000.0,510000.0,337000.0,337000.0,444000.0
Amortization,1187000.0,510000.0,337000.0,337000.0,444000.0
Amortization Of Intangibles Income Statement,1187000.0,510000.0,337000.0,337000.0,444000.0
Research And Development,4167000.0,3543000.0,3729000.0,4304000.0,3493000.0
Selling General And Administration,14596000.0,15440000.0,13408000.0,14204000.0,12101000.0
General And Administrative Expense,,,13408000.0,,
Other Gand A,,,10419000.0,,
Salaries And Wages,,,2989000.0,,
Gross Profit,23600000.0,22852000.0,20439000.0,24489000.0,17691000.0
Cost Of Revenue,62806000.0,51677000.0,45423000.0,47869000.0,48964000.0
Total Revenue,86406000.0,74529000.0,65862000.0,72358000.0,66655000.0
Operating Revenue,86406000.0,74529000.0,65862000.0,72358000.0,66655000.0
