,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,-130117.9,0.0,0.0
Tax Rate For Calcs,0.0083,0.21,0.0253,0.21,0.016
Normalized EBITDA,-70628000.0,-60816000.0,-72938000.0,-101706000.0,-110286000.0
Total Unusual Items,,0.0,-5143000.0,,
Total Unusual Items Excluding Goodwill,,0.0,-5143000.0,,
Net Income From Continuing Operation Net Minority Interest,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Reconciled Depreciation,10415000.0,12644000.0,11677000.0,12068000.0,10935000.0
Reconciled Cost Of Revenue,40622000.0,39984000.0,35807000.0,56664000.0,39845000.0
EBITDA,-70628000.0,-60816000.0,-78081000.0,-101706000.0,-110286000.0
EBIT,-81043000.0,-73460000.0,-89758000.0,-113774000.0,-121221000.0
Net Interest Income,1333000.0,1740000.0,1243000.0,4104000.0,3220000.0
Interest Income,1333000.0,1740000.0,1243000.0,4104000.0,3220000.0
Normalized Income,-79045000.0,-71904000.0,-86240117.9,-111658000.0,-116163000.0
Net Income From Continuing And Discontinued Operation,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Total Expenses,152473000.0,160231000.0,157213000.0,173726000.0,170545000.0
Total Operating Income As Reported,-81043000.0,-73460000.0,-94901000.0,-113774000.0,-121221000.0
Diluted Average Shares,418511000.0,406966000.0,364037000.0,334511000.0,322868000.0
Basic Average Shares,418511000.0,406966000.0,364037000.0,334511000.0,322868000.0
Diluted EPS,-0.19,-0.18,-0.25,-0.33,-0.36
Basic EPS,-0.19,-0.18,-0.25,-0.33,-0.36
Diluted NI Availto Com Stockholders,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Net Income Common Stockholders,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Net Income,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Net Income Including Noncontrolling Interests,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Net Income Continuous Operations,-79045000.0,-71904000.0,-91253000.0,-111658000.0,-116163000.0
Tax Provision,-665000.0,184000.0,-2405000.0,1988000.0,-1838000.0
Pretax Income,-79710000.0,-71720000.0,-93658000.0,-109670000.0,-118001000.0
Other Income Expense,,0.0,-5143000.0,,
Special Income Charges,,0.0,-5143000.0,,
Restructuring And Mergern Acquisition,,0.0,5143000.0,,
Net Non Operating Interest Income Expense,1333000.0,1740000.0,1243000.0,4104000.0,3220000.0
Interest Income Non Operating,1333000.0,1740000.0,1243000.0,4104000.0,3220000.0
Operating Income,-81043000.0,-73460000.0,-89758000.0,-113774000.0,-121221000.0
Operating Expense,109975000.0,117120000.0,118736000.0,117062000.0,127830000.0
Depreciation Amortization Depletion Income Statement,8539000.0,9517000.0,9007000.0,,8065000.0
Depreciation And Amortization In Income Statement,8539000.0,9517000.0,9007000.0,,8065000.0
Research And Development,62487000.0,71203000.0,75174000.0,79363000.0,75965000.0
Selling General And Administration,38949000.0,36400000.0,34555000.0,37699000.0,43800000.0
Gross Profit,28932000.0,43660000.0,28978000.0,3288000.0,6609000.0
Cost Of Revenue,42498000.0,43111000.0,38477000.0,56664000.0,42715000.0
Total Revenue,71430000.0,86771000.0,67455000.0,59952000.0,49324000.0
Operating Revenue,72543000.0,88965000.0,68521000.0,60866000.0,49653000.0
