,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,1332450.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0,
Normalized EBITDA,12835000.0,23593000.0,23265000.0,-1821000.0,-2684000.0,
Total Unusual Items,,6345000.0,0.0,,,-32491000.0
Total Unusual Items Excluding Goodwill,,6345000.0,0.0,,,-32491000.0
Net Income From Continuing Operation Net Minority Interest,4271000.0,21806000.0,14208000.0,-10997000.0,-11679000.0,
Reconciled Depreciation,6366000.0,6328000.0,6257000.0,6365000.0,6266000.0,
Reconciled Cost Of Revenue,215461000.0,216802000.0,217492000.0,220373000.0,228347000.0,
EBITDA,12835000.0,29938000.0,23265000.0,-1821000.0,-2684000.0,
EBIT,6469000.0,23610000.0,17008000.0,-8186000.0,-8950000.0,
Net Interest Income,-2198000.0,-2425000.0,-2800000.0,-2811000.0,-2729000.0,
Interest Expense,2198000.0,2425000.0,2800000.0,2811000.0,2729000.0,
Normalized Income,4271000.0,16793450.0,14208000.0,-10997000.0,-11679000.0,
Net Income From Continuing And Discontinued Operation,4271000.0,21806000.0,14208000.0,-10997000.0,-11679000.0,
Total Expenses,218260000.0,216635000.0,224006000.0,226544000.0,235537000.0,
Total Operating Income As Reported,2520000.0,7487000.0,16980000.0,-8108000.0,-8997000.0,
Diluted Average Shares,76639000.0,76536000.0,74777000.0,74611000.0,73836000.0,
Basic Average Shares,74789000.0,74778000.0,74777000.0,74611000.0,73836000.0,
Diluted EPS,0.05,0.28,0.19,-0.15,-0.16,
Basic EPS,0.05,0.29,0.19,-0.15,-0.16,
Diluted NI Availto Com Stockholders,3959000.0,21487000.0,13889000.0,-11312000.0,-11991000.0,
Net Income Common Stockholders,3959000.0,21487000.0,13889000.0,-11312000.0,-11991000.0,
Preferred Stock Dividends,312000.0,319000.0,319000.0,315000.0,312000.0,
Net Income,4271000.0,21806000.0,14208000.0,-10997000.0,-11679000.0,
Net Income Including Noncontrolling Interests,4271000.0,21806000.0,14208000.0,-10997000.0,-11679000.0,
Net Income Continuous Operations,4271000.0,21806000.0,14208000.0,-10997000.0,-11679000.0,
Tax Provision,0.0,-621000.0,0.0,0.0,0.0,
Pretax Income,4271000.0,21185000.0,14208000.0,-10997000.0,-11679000.0,
Other Income Expense,49000.0,8280000.0,28000.0,-78000.0,47000.0,
Other Non Operating Income Expenses,49000.0,1935000.0,28000.0,-78000.0,47000.0,
Special Income Charges,,6345000.0,0.0,,,-32491000.0
Gain On Sale Of Ppe,,0.0,0.0,,,0.0
Net Non Operating Interest Income Expense,-2198000.0,-2425000.0,-2800000.0,-2811000.0,-2729000.0,
Interest Expense Non Operating,2198000.0,2425000.0,2800000.0,2811000.0,2729000.0,
Operating Income,6420000.0,15330000.0,16980000.0,-8108000.0,-8997000.0,
Operating Expense,2799000.0,-167000.0,6514000.0,6171000.0,7190000.0,
Other Taxes,-3900000.0,,,,0.0,
Selling General And Administration,6699000.0,7333000.0,6514000.0,6171000.0,7190000.0,
Gross Profit,9219000.0,15163000.0,23494000.0,-1937000.0,-1807000.0,
Cost Of Revenue,215461000.0,216802000.0,217492000.0,220373000.0,228347000.0,
Total Revenue,224680000.0,231965000.0,240986000.0,218436000.0,226540000.0,
Operating Revenue,224680000.0,231965000.0,240986000.0,218436000.0,226540000.0,
