,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,1367520.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.21,0.0,
Normalized EBITDA,-6833000.0,-2560000.0,-4337000.0,-1240000.0,-7564000.0,
Total Unusual Items,,0.0,,6512000.0,-9143000.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,,6512000.0,-9143000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Reconciled Depreciation,96000.0,92000.0,86000.0,121000.0,146000.0,
EBITDA,-6833000.0,-2560000.0,-4337000.0,5272000.0,-16707000.0,
EBIT,-6929000.0,-2652000.0,-4423000.0,5151000.0,-16853000.0,
Net Interest Income,173000.0,29000.0,59000.0,177000.0,-3758000.0,
Interest Expense,17000.0,3061000.0,0.0,0.0,548000.0,
Interest Income,190000.0,29000.0,59000.0,27000.0,1000.0,
Normalized Income,-6946000.0,-5713000.0,-4423000.0,6520.0,-8258000.0,
Net Income From Continuing And Discontinued Operation,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Total Expenses,7119000.0,5742000.0,4482000.0,1538000.0,3536000.0,
Total Operating Income As Reported,-7119000.0,-5742000.0,-4482000.0,-1538000.0,-3536000.0,
Diluted Average Shares,6646049.0,,4297158.0,8366199.0,582668.0,
Basic Average Shares,6646049.0,,4297158.0,1935554.0,582668.0,
Diluted EPS,-1.05,,-1.0,0.25,-29.75,
Basic EPS,-1.05,,-1.0,0.5,-29.75,
Diluted NI Availto Com Stockholders,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Net Income Common Stockholders,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Net Income,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Net Income Including Noncontrolling Interests,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Net Income Continuous Operations,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Pretax Income,-6946000.0,-5713000.0,-4423000.0,5151000.0,-17401000.0,
Other Income Expense,,0.0,,6512000.0,-10107000.0,0.0
Other Non Operating Income Expenses,,0.0,,,-964000.0,0.0
Gain On Sale Of Security,,0.0,,6512000.0,-9143000.0,0.0
Net Non Operating Interest Income Expense,173000.0,29000.0,59000.0,177000.0,-3758000.0,
Total Other Finance Cost,,,,-150000.0,3211000.0,
Interest Expense Non Operating,17000.0,3061000.0,0.0,0.0,548000.0,
Interest Income Non Operating,190000.0,29000.0,59000.0,27000.0,1000.0,
Operating Income,-7119000.0,-5742000.0,-4482000.0,-1538000.0,-3536000.0,
Operating Expense,7119000.0,5742000.0,4482000.0,1538000.0,3536000.0,
Other Operating Expenses,-1028000.0,-1367000.0,-1397000.0,-1390000.0,-1059000.0,
Research And Development,2865000.0,2941000.0,2436000.0,1246000.0,1756000.0,
Selling General And Administration,5282000.0,4168000.0,3443000.0,1682000.0,2839000.0,
General And Administrative Expense,5282000.0,4168000.0,3443000.0,1682000.0,2839000.0,
Other Gand A,2873000.0,7424000.0,2134000.0,717000.0,1855000.0,
Salaries And Wages,2409000.0,,1309000.0,965000.0,984000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
