,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-71500150.590159,-283321058.565486,8255627.0,404068973.0,-128253908.411759,,
Tax Rate For Calcs,0.151899,0.24774,0.139,0.217,0.204327,,
Normalized EBITDA,96580000.0,351023000.0,514602000.0,16140000.0,763989000.0,,
Total Unusual Items,-470710000.0,-1143621000.0,59393000.0,1862069000.0,-627689000.0,,
Total Unusual Items Excluding Goodwill,-470710000.0,-1143621000.0,59393000.0,1862069000.0,-627689000.0,,
Net Income From Continuing Operation Net Minority Interest,-394117000.0,-666733000.0,432552000.0,1428900000.0,65608000.0,,
Reconciled Depreciation,68006000.0,71116000.0,50078000.0,33901000.0,33333000.0,,
Reconciled Cost Of Revenue,428598000.0,417864000.0,474496000.0,426219000.0,499619000.0,,
EBITDA,-374130000.0,-792598000.0,573995000.0,1878209000.0,136300000.0,,
EBIT,-442136000.0,-863714000.0,523917000.0,1844308000.0,102967000.0,,
Net Interest Income,-22569000.0,-22593000.0,-21774000.0,-20535000.0,-20511000.0,,
Interest Expense,22569000.0,22593000.0,21774000.0,20535000.0,20511000.0,,
Normalized Income,5092849.409841,193566941.434514,381414627.0,-29100027.0,565043091.588241,,
Net Income From Continuing And Discontinued Operation,-394117000.0,-666733000.0,432552000.0,1428900000.0,65608000.0,,
Total Expenses,1399252000.0,1476595000.0,1423901000.0,1530560000.0,1294124000.0,,
Total Operating Income As Reported,-21421000.0,273753000.0,480532000.0,-24650000.0,705806000.0,,
Diluted Average Shares,264775000.0,268267000.0,291958000.0,278913000.0,271251000.0,,
Basic Average Shares,264775000.0,268267000.0,262831000.0,255188000.0,253878000.0,,
Diluted EPS,-1.49,-2.49,1.5,5.14,0.24,,
Basic EPS,-1.49,-2.49,1.65,5.6,0.26,,
Diluted NI Availto Com Stockholders,-394117000.0,-661498000.0,437095000.0,1432511000.0,65608000.0,,
Average Dilution Earnings,,5235000.0,4543000.0,3611000.0,0.0,14277000.0,
Net Income Common Stockholders,-394117000.0,-666733000.0,432552000.0,1428900000.0,65608000.0,,
Otherunder Preferred Stock Dividend,,0.0,0.0,0.0,0.0,,
Net Income,-394117000.0,-666733000.0,432552000.0,1428900000.0,65608000.0,,
Net Income Including Noncontrolling Interests,-394117000.0,-666733000.0,432552000.0,1428900000.0,65608000.0,,
Net Income Continuous Operations,-394117000.0,-666733000.0,432552000.0,1428900000.0,65608000.0,,
Tax Provision,-70588000.0,-219574000.0,69591000.0,394873000.0,16848000.0,,
Pretax Income,-464705000.0,-886307000.0,502143000.0,1823773000.0,82456000.0,,
Other Income Expense,-455866000.0,-1168248000.0,79125000.0,1877660000.0,-637204000.0,,
Other Non Operating Income Expenses,14844000.0,-24627000.0,19732000.0,15591000.0,-9515000.0,,
Special Income Charges,,,,,,0.0,0.0
Impairment Of Capital Assets,,,,,,0.0,0.0
Restructuring And Mergern Acquisition,,,,,,0.0,0.0
Gain On Sale Of Security,-470710000.0,-1143621000.0,59393000.0,1862069000.0,-627689000.0,,
Net Non Operating Interest Income Expense,-22569000.0,-22593000.0,-21774000.0,-20535000.0,-20511000.0,,
Interest Expense Non Operating,22569000.0,22593000.0,21774000.0,20535000.0,20511000.0,,
Operating Income,13730000.0,304534000.0,444792000.0,-33352000.0,740171000.0,,
Operating Expense,970654000.0,1058731000.0,949405000.0,1104341000.0,794505000.0,,
Other Operating Expenses,34925000.0,-7280000.0,61280000.0,308025000.0,-5899000.0,,
Research And Development,525648000.0,497330000.0,430585000.0,387322000.0,355368000.0,,
Selling General And Administration,410081000.0,568681000.0,457540000.0,408994000.0,445036000.0,,
Selling And Marketing Expense,227348000.0,281632000.0,222963000.0,203926000.0,213827000.0,,
General And Administrative Expense,182733000.0,287049000.0,234577000.0,205068000.0,231209000.0,,
Other Gand A,182733000.0,287049000.0,234577000.0,205068000.0,231209000.0,,
Gross Profit,984384000.0,1363265000.0,1394197000.0,1070989000.0,1534676000.0,,
Cost Of Revenue,428598000.0,417864000.0,474496000.0,426219000.0,499619000.0,,
Total Revenue,1412982000.0,1781129000.0,1868693000.0,1497208000.0,2034295000.0,,
Operating Revenue,1339348000.0,1710039000.0,1792984000.0,1420096000.0,1936821000.0,,
