,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-400530.0,
Tax Rate For Calcs,0.148,0.130463,0.21,0.164,0.169,
Normalized EBITDA,5079000.0,2706000.0,18533000.0,807000.0,18189000.0,
Total Unusual Items,0.0,0.0,0.0,0.0,-2370000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,-2370000.0,
Net Income From Continuing Operation Net Minority Interest,-12919000.0,-14934000.0,-795000.0,-14931000.0,-6461000.0,
Reconciled Depreciation,19596000.0,19611000.0,18464000.0,17666000.0,17645000.0,
Reconciled Cost Of Revenue,50323000.0,67144000.0,67039000.0,48350000.0,38261000.0,
EBITDA,5079000.0,2706000.0,18533000.0,807000.0,15819000.0,
EBIT,-14517000.0,-16905000.0,69000.0,-16859000.0,-1826000.0,
Net Interest Income,-892000.0,-362000.0,-458000.0,-937000.0,-4329000.0,
Interest Expense,698000.0,280000.0,458000.0,996000.0,5949000.0,
Interest Income,18000.0,77000.0,153000.0,210000.0,1893000.0,
Normalized Income,-12919000.0,-14934000.0,-795000.0,-14931000.0,-4491530.0,
Net Income From Continuing And Discontinued Operation,-12919000.0,-14934000.0,-795000.0,-14931000.0,-6461000.0,
Total Expenses,87104000.0,106600000.0,99286000.0,78524000.0,70973000.0,
Total Operating Income As Reported,-14323000.0,-16823000.0,69000.0,-16918000.0,-1076000.0,
Diluted Average Shares,99930789.0,99785307.0,99778834.0,99396381.0,99111940.0,
Basic Average Shares,99930789.0,99785307.0,99778834.0,99396381.0,99111940.0,
Diluted EPS,-0.13,-0.15,-0.01,-0.15,-0.07,
Basic EPS,-0.13,-0.15,-0.01,-0.15,-0.07,
Diluted NI Availto Com Stockholders,-12919000.0,-14934000.0,-795000.0,-14931000.0,-6461000.0,
Average Dilution Earnings,,,,,,0.0
Net Income Common Stockholders,-12919000.0,-14934000.0,-795000.0,-14931000.0,-6461000.0,
Net Income,-12919000.0,-14934000.0,-795000.0,-14931000.0,-6461000.0,
Minority Interests,43000.0,9000.0,-38000.0,-13000.0,-2000.0,
Net Income Including Noncontrolling Interests,-12962000.0,-14943000.0,-757000.0,-14918000.0,-6459000.0,
Net Income Continuous Operations,-12962000.0,-14943000.0,-757000.0,-14918000.0,-6459000.0,
Tax Provision,-2253000.0,-2242000.0,368000.0,-2937000.0,-1316000.0,
Pretax Income,-15215000.0,-17185000.0,-389000.0,-17855000.0,-7775000.0,
Other Income Expense,,0.0,,,-2370000.0,0.0
Special Income Charges,0.0,0.0,0.0,0.0,-2370000.0,
Other Special Charges,,0.0,,,2370000.0,
Gain On Sale Of Security,,,,,,0.0
Net Non Operating Interest Income Expense,-892000.0,-362000.0,-458000.0,-937000.0,-4329000.0,
Total Other Finance Cost,212000.0,159000.0,153000.0,151000.0,273000.0,
Interest Expense Non Operating,698000.0,280000.0,458000.0,996000.0,5949000.0,
Interest Income Non Operating,18000.0,77000.0,153000.0,210000.0,1893000.0,
Operating Income,-14323000.0,-16823000.0,69000.0,-16918000.0,-1076000.0,
Operating Expense,21206000.0,23901000.0,17876000.0,16590000.0,19040000.0,
Other Operating Expenses,2628000.0,1724000.0,865000.0,-156000.0,262000.0,
Depreciation Amortization Depletion Income Statement,4021000.0,4056000.0,4093000.0,4082000.0,3973000.0,
Depreciation And Amortization In Income Statement,4021000.0,4056000.0,4093000.0,4082000.0,3973000.0,
Selling General And Administration,14557000.0,18121000.0,12918000.0,12664000.0,14805000.0,
Gross Profit,6883000.0,7078000.0,17945000.0,-328000.0,17964000.0,
Cost Of Revenue,65898000.0,82699000.0,81410000.0,61934000.0,51933000.0,
Total Revenue,72781000.0,89777000.0,99355000.0,61606000.0,69897000.0,
Operating Revenue,72781000.0,89777000.0,99355000.0,61606000.0,69897000.0,
