,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,1110962835.413976,0.0,,
Tax Rate For Calcs,0.296759,0.249824,0.241167,0.199813,0.28876,,
Normalized EBITDA,9379000000.0,8123000000.0,8269000000.0,9273000000.0,8838000000.0,,
Total Unusual Items,,0.0,0.0,5560000000.0,3884000000.0,-471000000.0,
Total Unusual Items Excluding Goodwill,,0.0,0.0,5560000000.0,3884000000.0,-471000000.0,
Net Income From Continuing Operation Net Minority Interest,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5535000000.0,,
Reconciled Depreciation,1158000000.0,987000000.0,925000000.0,850000000.0,992000000.0,,
Reconciled Cost Of Revenue,36309000000.0,30872000000.0,30959000000.0,29856000000.0,30645000000.0,,
EBITDA,9379000000.0,8123000000.0,8269000000.0,14833000000.0,8838000000.0,,
EBIT,8221000000.0,7136000000.0,7344000000.0,13983000000.0,7846000000.0,,
Net Interest Income,-137000000.0,-43000000.0,-42000000.0,-45000000.0,-61000000.0,,
Interest Expense,137000000.0,43000000.0,42000000.0,45000000.0,61000000.0,,
Normalized Income,5700000000.0,5326000000.0,5545000000.0,6711962835.413976,5535000000.0,,
Net Income From Continuing And Discontinued Operation,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5535000000.0,,
Total Expenses,48999000000.0,43719000000.0,42702000000.0,42343000000.0,43629000000.0,,
Diluted Average Shares,29495472.0,29493853.0,29493112.0,29494464.0,29494831.0,,
Basic Average Shares,29495472.0,29493853.0,29493112.0,29494464.0,29494831.0,,
Diluted EPS,193.25,180.58,188.01,378.41,187.66,,
Basic EPS,193.25,180.58,188.01,378.41,187.66,,
Diluted NI Availto Com Stockholders,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5535000000.0,,
Net Income Common Stockholders,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5535000000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5535000000.0,,
Net Income Including Noncontrolling Interests,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5536000000.0,,
Net Income Continuous Operations,5700000000.0,5326000000.0,5545000000.0,11161000000.0,5536000000.0,,
Tax Provision,2399000000.0,1772000000.0,1761000000.0,2785000000.0,2248000000.0,,
Pretax Income,8084000000.0,7093000000.0,7302000000.0,13938000000.0,7785000000.0,,
Other Non Operating Income Expenses,1563000000.0,1999000000.0,2098000000.0,2880000000.0,2369000000.0,,
Special Income Charges,,0.0,0.0,5560000000.0,-39000000.0,-471000000.0,
Other Special Charges,,,,-5560000000.0,17000000.0,,-485000000.0
Restructuring And Mergern Acquisition,,,,,,471000000.0,
Net Non Operating Interest Income Expense,-137000000.0,-43000000.0,-42000000.0,-45000000.0,-61000000.0,,
Interest Expense Non Operating,137000000.0,43000000.0,42000000.0,45000000.0,61000000.0,,
Operating Income,6658000000.0,5137000000.0,5246000000.0,5543000000.0,5477000000.0,,
Operating Expense,12690000000.0,12847000000.0,11743000000.0,12487000000.0,12984000000.0,,
Other Operating Expenses,7094000000.0,7890000000.0,7166000000.0,8239000000.0,7772000000.0,,
Depreciation And Amortization In Income Statement,1158000000.0,987000000.0,925000000.0,850000000.0,992000000.0,,
Depreciation Income Statement,1158000000.0,987000000.0,925000000.0,850000000.0,992000000.0,,
Gross Profit,19348000000.0,17984000000.0,16989000000.0,18030000000.0,18461000000.0,,
Cost Of Revenue,36309000000.0,30872000000.0,30959000000.0,29856000000.0,30645000000.0,,
Total Revenue,55657000000.0,48856000000.0,47948000000.0,47886000000.0,49106000000.0,,
Operating Revenue,55657000000.0,48856000000.0,47948000000.0,47886000000.0,49106000000.0,,
