,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-5760000.0,-5418000.0,-7433000.0,8457000.0,-9905000.0
Total Unusual Items,,0.0,0.0,-16514000.0,
Total Unusual Items Excluding Goodwill,,0.0,0.0,-16514000.0,
Net Income From Continuing Operation Net Minority Interest,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Reconciled Depreciation,52000.0,56000.0,,,0.0
EBITDA,-5760000.0,-5418000.0,-7433000.0,-8057000.0,-9905000.0
EBIT,-5812000.0,-5474000.0,-7433000.0,-8057000.0,-9905000.0
Normalized Income,-5407000.0,-5264000.0,-6472000.0,-7944000.0,-9739000.0
Net Income From Continuing And Discontinued Operation,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Total Expenses,5812000.0,5474000.0,7433000.0,8057000.0,9955000.0
Total Operating Income As Reported,-5812000.0,-5474000.0,-7433000.0,-24571000.0,-9905000.0
Diluted Average Shares,26585258.0,,26585258.0,23298455.0,22496191.0
Basic Average Shares,26585258.0,,26585258.0,23298455.0,22496191.0
Diluted EPS,-0.2,,-0.24,-1.05,-0.43
Basic EPS,-0.2,,-0.24,-1.05,-0.43
Diluted NI Availto Com Stockholders,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Net Income Common Stockholders,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Net Income,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Net Income Including Noncontrolling Interests,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Net Income Continuous Operations,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Pretax Income,-5407000.0,-5264000.0,-6472000.0,-24458000.0,-9739000.0
Other Income Expense,405000.0,210000.0,961000.0,-16401000.0,166000.0
Other Non Operating Income Expenses,405000.0,210000.0,961000.0,113000.0,166000.0
Special Income Charges,,0.0,0.0,-16514000.0,
Impairment Of Capital Assets,,0.0,0.0,16514000.0,
Operating Income,-5812000.0,-5474000.0,-7433000.0,-8057000.0,-9905000.0
Operating Expense,5812000.0,5474000.0,7433000.0,8057000.0,9955000.0
Research And Development,3641000.0,2329000.0,4887000.0,5804000.0,7639000.0
Selling General And Administration,2171000.0,3145000.0,2546000.0,2253000.0,2316000.0
General And Administrative Expense,2171000.0,3145000.0,2546000.0,2253000.0,2316000.0
Other Gand A,2171000.0,3145000.0,2546000.0,2253000.0,2316000.0
Total Revenue,0.0,0.0,0.0,0.0,50000.0
Operating Revenue,0.0,0.0,0.0,0.0,50000.0
