,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.23,0.269472,0.25,0.25,0.3
Net Income From Continuing Operation Net Minority Interest,1185000000.0,809000000.0,896000000.0,729000000.0,945000000.0
EBIT,1772000000.0,1380000000.0,1481000000.0,1249000000.0,1612000000.0
Net Interest Income,-265000000.0,-263000000.0,-271000000.0,-269000000.0,-258000000.0
Interest Expense,265000000.0,263000000.0,271000000.0,269000000.0,258000000.0
Normalized Income,1185000000.0,809000000.0,896000000.0,729000000.0,945000000.0
Net Income From Continuing And Discontinued Operation,1185000000.0,809000000.0,896000000.0,729000000.0,945000000.0
Total Expenses,17109000000.0,22174000000.0,15671000000.0,16196000000.0,16909000000.0
Diluted Average Shares,655700000.0,662200000.0,669100000.0,675000000.0,687000000.0
Basic Average Shares,652000000.0,658100000.0,664700000.0,670800000.0,682300000.0
Diluted EPS,1.7386,1.17,1.22,1.03,1.279476
Basic EPS,1.748466,1.182191,1.23063,1.040549,1.28829
Diluted NI Availto Com Stockholders,1140000000.0,778000000.0,818000000.0,698000000.0,879000000.0
Net Income Common Stockholders,1140000000.0,778000000.0,818000000.0,698000000.0,879000000.0
Preferred Stock Dividends,45000000.0,31000000.0,78000000.0,31000000.0,66000000.0
Net Income,1185000000.0,809000000.0,896000000.0,729000000.0,945000000.0
Minority Interests,23000000.0,-7000000.0,-6000000.0,-6000000.0,-5000000.0
Net Income Including Noncontrolling Interests,1162000000.0,816000000.0,902000000.0,735000000.0,950000000.0
Net Income Continuous Operations,1162000000.0,816000000.0,902000000.0,735000000.0,950000000.0
Tax Provision,345000000.0,301000000.0,308000000.0,245000000.0,404000000.0
Pretax Income,1507000000.0,1117000000.0,1210000000.0,980000000.0,1354000000.0
Other Income Expense,118000000.0,521000000.0,103000000.0,75000000.0,76000000.0
Net Non Operating Interest Income Expense,-265000000.0,-263000000.0,-271000000.0,-269000000.0,-258000000.0
Interest Expense Non Operating,265000000.0,263000000.0,271000000.0,269000000.0,258000000.0
Other Operating Expenses,223000000.0,247000000.0,370000000.0,174000000.0,140000000.0
Selling General And Administration,1698000000.0,1639000000.0,1529000000.0,1545000000.0,1563000000.0
General And Administrative Expense,1698000000.0,1639000000.0,1529000000.0,1545000000.0,1563000000.0
Other Gand A,132000000.0,186000000.0,118000000.0,130000000.0,126000000.0
Salaries And Wages,1566000000.0,1453000000.0,1411000000.0,1415000000.0,1437000000.0
Total Revenue,18616000000.0,23291000000.0,16881000000.0,17176000000.0,18288000000.0
Operating Revenue,18616000000.0,23291000000.0,16881000000.0,17176000000.0,18288000000.0
Loss Adjustment Expense,11971000000.0,16544000000.0,9947000000.0,10495000000.0,12074000000.0
Net Policyholder Benefits And Claims,11971000000.0,16544000000.0,9947000000.0,10495000000.0,12074000000.0
Policyholder Benefits Gross,11971000000.0,25550000000.0,9947000000.0,10495000000.0,12074000000.0
