,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-58752.0,-152555.740433,-315630.0,-66434.675275,-150780.0
Tax Rate For Calcs,0.054,0.123128,0.21,0.078807,0.21
Normalized EBITDA,7028000.0,6801000.0,-8637000.0,7266000.0,5984000.0
Total Unusual Items,-1088000.0,-1239000.0,-1503000.0,-843000.0,-718000.0
Total Unusual Items Excluding Goodwill,-1088000.0,-1239000.0,-1503000.0,-843000.0,-718000.0
Net Income From Continuing Operation Net Minority Interest,378000.0,652000.0,-15144000.0,2136000.0,-884000.0
Reconciled Depreciation,3453000.0,3343000.0,3030000.0,2943000.0,2883000.0
Reconciled Cost Of Revenue,38995000.0,37841000.0,36184000.0,35481000.0,32088000.0
EBITDA,5940000.0,5562000.0,-10140000.0,6423000.0,5266000.0
EBIT,2487000.0,2219000.0,-13170000.0,3480000.0,2383000.0
Net Interest Income,-422000.0,-322000.0,-2871000.0,1639000.0,-3042000.0
Interest Expense,585000.0,416000.0,2974000.0,-1786000.0,3189000.0
Interest Income,163000.0,94000.0,103000.0,,147000.0
Normalized Income,1407248.0,1738444.259567,-13956630.0,2912565.324725,-316780.0
Net Income From Continuing And Discontinued Operation,378000.0,652000.0,-15144000.0,2136000.0,-884000.0
Total Expenses,51690000.0,50610000.0,56372000.0,46284000.0,41851000.0
Rent Expense Supplemental,4725000.0,4446000.0,4034000.0,3859000.0,3748000.0
Total Operating Income As Reported,2676000.0,1790000.0,-6407000.0,3267000.0,2251000.0
Diluted Average Shares,17562299.0,17544504.0,14808173.0,,15272570.0
Basic Average Shares,17562299.0,17478452.0,14808173.0,,15272570.0
Diluted EPS,0.02,0.04,-0.05,,0.0
Basic EPS,0.02,0.04,-0.05,,0.0
Diluted NI Availto Com Stockholders,378000.0,652000.0,-712000.0,1252000.0,0.0
Net Income Common Stockholders,378000.0,652000.0,-712000.0,1252000.0,0.0
Net Income,378000.0,652000.0,-712000.0,1252000.0,0.0
Minority Interests,-1421000.0,-929000.0,1031000.0,-2715000.0,0.0
Net Income Including Noncontrolling Interests,1799000.0,1581000.0,-1743000.0,3967000.0,0.0
Net Income From Tax Loss Carryforward,0.0,0.0,14432000.0,,884000.0
Net Income Continuous Operations,1799000.0,1581000.0,-16175000.0,4851000.0,-884000.0
Tax Provision,103000.0,222000.0,31000.0,415000.0,78000.0
Pretax Income,1902000.0,1803000.0,-16144000.0,5266000.0,-806000.0
Other Income Expense,-1440000.0,-904000.0,-8369000.0,-483000.0,-733000.0
Other Non Operating Income Expenses,-352000.0,335000.0,-6866000.0,360000.0,-15000.0
Special Income Charges,-1088000.0,-1239000.0,-1503000.0,-843000.0,-718000.0
Other Special Charges,1088000.0,1239000.0,1503000.0,843000.0,718000.0
Net Non Operating Interest Income Expense,-422000.0,-322000.0,-2871000.0,1639000.0,-3042000.0
Interest Expense Non Operating,585000.0,416000.0,2974000.0,-1786000.0,3189000.0
Interest Income Non Operating,163000.0,94000.0,103000.0,,147000.0
Operating Income,3764000.0,3029000.0,-4904000.0,4110000.0,2969000.0
Operating Expense,12695000.0,12769000.0,20188000.0,10803000.0,9763000.0
Depreciation Amortization Depletion Income Statement,3453000.0,3343000.0,3030000.0,2943000.0,2883000.0
Depreciation And Amortization In Income Statement,3453000.0,3343000.0,3030000.0,2943000.0,2883000.0
Selling General And Administration,9242000.0,9426000.0,17158000.0,7860000.0,6880000.0
Gross Profit,16459000.0,15798000.0,15284000.0,14913000.0,12732000.0
Cost Of Revenue,38995000.0,37841000.0,36184000.0,35481000.0,32088000.0
Total Revenue,55454000.0,53639000.0,51468000.0,50394000.0,44820000.0
Operating Revenue,55384000.0,53566000.0,51410000.0,50336000.0,44774000.0
