,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-804800.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.1077,0.0704,0.202683
Normalized EBITDA,7667000.0,7064000.0,18941000.0,20013000.0,22525000.0
Total Unusual Items,-2012000.0,,,,0.0
Total Unusual Items Excluding Goodwill,-2012000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-324000.0,1114000.0,10596000.0,11733000.0,11947000.0
Reconciled Depreciation,5037000.0,4982000.0,4902000.0,5101000.0,5035000.0
Reconciled Cost Of Revenue,98181000.0,100246000.0,94047000.0,93097000.0,94611000.0
EBITDA,5655000.0,7064000.0,18941000.0,20013000.0,22525000.0
EBIT,618000.0,2082000.0,14039000.0,14912000.0,17490000.0
Net Interest Income,1175000.0,1271000.0,1321000.0,905000.0,836000.0
Interest Expense,2101000.0,2176000.0,2164000.0,2290000.0,2506000.0
Interest Income,3276000.0,3447000.0,3485000.0,3195000.0,3342000.0
Normalized Income,883200.0,1114000.0,10596000.0,11733000.0,11947000.0
Net Income From Continuing And Discontinued Operation,-324000.0,1114000.0,10596000.0,11733000.0,11947000.0
Total Expenses,158987000.0,157474000.0,155327000.0,153734000.0,153144000.0
Total Operating Income As Reported,-2658000.0,-1365000.0,10554000.0,12370000.0,14148000.0
Diluted Average Shares,60414000.0,61515000.0,60950000.0,60237000.0,60234000.0
Basic Average Shares,60414000.0,60140000.0,60077000.0,59076000.0,57753000.0
Diluted EPS,-0.01,0.02,0.17,0.2,0.2
Basic EPS,-0.01,0.02,0.18,0.2,0.21
Diluted NI Availto Com Stockholders,-324000.0,1114000.0,10596000.0,11858000.0,12200000.0
Net Income Common Stockholders,-324000.0,1114000.0,10596000.0,11858000.0,12200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,-125000.0,-253000.0
Net Income,-324000.0,1114000.0,10596000.0,11733000.0,11947000.0
Net Income Including Noncontrolling Interests,-324000.0,1114000.0,10596000.0,11733000.0,11947000.0
Net Income Continuous Operations,-324000.0,1114000.0,10596000.0,11733000.0,11947000.0
Tax Provision,-1159000.0,-1208000.0,1279000.0,889000.0,3037000.0
Pretax Income,-1483000.0,-94000.0,11875000.0,12622000.0,14984000.0
Other Income Expense,-2012000.0,-8908000.0,,-653000.0,
Other Non Operating Income Expenses,,0.0,,-653000.0,
Special Income Charges,-2012000.0,,,,0.0
Restructuring And Mergern Acquisition,2012000.0,,,,0.0
Net Non Operating Interest Income Expense,1175000.0,1271000.0,1321000.0,905000.0,836000.0
Interest Expense Non Operating,2101000.0,2176000.0,2164000.0,2290000.0,2506000.0
Interest Income Non Operating,3276000.0,3447000.0,3485000.0,3195000.0,3342000.0
Operating Income,-646000.0,7543000.0,10554000.0,12370000.0,14148000.0
Operating Expense,56474000.0,52969000.0,57149000.0,56357000.0,54319000.0
Other Operating Expenses,-122000.0,-1021000.0,127000.0,49000.0,-44000.0
Depreciation Amortization Depletion Income Statement,705000.0,723000.0,771000.0,821000.0,821000.0
Depreciation And Amortization In Income Statement,705000.0,723000.0,771000.0,821000.0,821000.0
Amortization,705000.0,723000.0,771000.0,821000.0,821000.0
Amortization Of Intangibles Income Statement,705000.0,723000.0,771000.0,821000.0,821000.0
Research And Development,29875000.0,30579000.0,28988000.0,31560000.0,28514000.0
Selling General And Administration,26016000.0,22688000.0,27263000.0,23927000.0,25028000.0
Gross Profit,55828000.0,60512000.0,67703000.0,68727000.0,68467000.0
Cost Of Revenue,102513000.0,104505000.0,98178000.0,97377000.0,98825000.0
Total Revenue,158341000.0,165017000.0,165881000.0,166104000.0,167292000.0
Operating Revenue,158341000.0,165017000.0,165881000.0,166104000.0,167292000.0
