,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.3,0.3,0.3,0.0
Normalized EBITDA,1994205000.0,415031000.0,1494528000.0,-163660000.0
Total Unusual Items,0.0,0.0,0.0,-12396000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-12396000.0
Net Income From Continuing Operation Net Minority Interest,1745536000.0,108297000.0,1160755000.0,-480772000.0
Reconciled Cost Of Revenue,99437000.0,77813000.0,476461000.0,173951000.0
EBITDA,1994205000.0,415031000.0,1494528000.0,-176056000.0
EBIT,1994205000.0,415031000.0,1494528000.0,-176056000.0
Net Interest Income,-243225000.0,-305129000.0,-296687000.0,-295945000.0
Interest Expense,248669000.0,306734000.0,333773000.0,304716000.0
Interest Income,5444000.0,1605000.0,37086000.0,8771000.0
Normalized Income,1745536000.0,108297000.0,1160755000.0,-468376000.0
Net Income From Continuing And Discontinued Operation,1745536000.0,108297000.0,1160755000.0,-480772000.0
Total Expenses,150888000.0,108478000.0,449735000.0,823901000.0
Total Operating Income As Reported,1922421000.0,422091000.0,1403868000.0,-313163000.0
Diluted Average Shares,786277477.0,786262000.0,,786262000.0
Basic Average Shares,786277477.0,786262000.0,,786262000.0
Diluted EPS,2.22,0.14,,-0.62
Basic EPS,2.22,0.14,,-0.62
Diluted NI Availto Com Stockholders,1745536000.0,108297000.0,1160755000.0,-480772000.0
Net Income Common Stockholders,1745536000.0,108297000.0,1160755000.0,-480772000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1745536000.0,108297000.0,1160755000.0,-480772000.0
Net Income Including Noncontrolling Interests,1745536000.0,108297000.0,1160755000.0,-480772000.0
Net Income Continuous Operations,1745536000.0,108297000.0,1160755000.0,-480772000.0
Pretax Income,1745536000.0,108297000.0,1160755000.0,-480772000.0
Other Non Operating Income Expenses,386957000.0,-135678000.0,224228000.0,-468770000.0
Net Non Operating Interest Income Expense,-243225000.0,-305129000.0,-296687000.0,-295945000.0
Interest Expense Non Operating,248669000.0,306734000.0,333773000.0,304716000.0
Interest Income Non Operating,5444000.0,1605000.0,37086000.0,8771000.0
Operating Income,1261273000.0,1048443000.0,694434000.0,230648000.0
Operating Expense,51451000.0,30665000.0,-26726000.0,649950000.0
Other Operating Expenses,98013000.0,131479000.0,-698811000.0,679492000.0
Gross Profit,1312724000.0,1079108000.0,667708000.0,880598000.0
Cost Of Revenue,99437000.0,77813000.0,476461000.0,173951000.0
Total Revenue,1412161000.0,1156921000.0,1144169000.0,1054549000.0
Operating Revenue,1412161000.0,1156921000.0,1144169000.0,1054549000.0
