,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.21,0.0069,0.012733,0.03218,
Normalized EBITDA,-21111000.0,3728000.0,-8369000.0,16220000.0,-4402000.0,
Total Unusual Items,,0.0,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,0.0,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Reconciled Depreciation,3845000.0,3958000.0,3852000.0,3709000.0,3521000.0,
Reconciled Cost Of Revenue,34483000.0,41370000.0,44412000.0,38093000.0,34560000.0,
EBITDA,-21111000.0,3728000.0,-8369000.0,16220000.0,-4402000.0,
EBIT,-24956000.0,-230000.0,-12221000.0,12511000.0,-7923000.0,
Net Interest Income,-773000.0,-798000.0,-1121000.0,-1225000.0,-1223000.0,
Interest Expense,257000.0,757000.0,678000.0,809000.0,809000.0,
Normalized Income,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Net Income From Continuing And Discontinued Operation,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Total Expenses,89418000.0,95547000.0,95399000.0,87020000.0,83846000.0,
Total Operating Income As Reported,-15168000.0,-2698000.0,656000.0,10874000.0,-9569000.0,
Diluted Average Shares,30292000.0,30148000.0,29338000.0,29655000.0,28639000.0,
Basic Average Shares,30292000.0,30148000.0,29338000.0,29008000.0,28639000.0,
Diluted EPS,-0.83,-0.04,-0.44,0.39,-0.3,
Basic EPS,-0.83,-0.04,-0.44,0.4,-0.3,
Diluted NI Availto Com Stockholders,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Net Income Common Stockholders,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Otherunder Preferred Stock Dividend,,,,,0.0,
Net Income,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Net Income Including Noncontrolling Interests,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Net Income Continuous Operations,-25261000.0,-1139000.0,-12810000.0,11553000.0,-8451000.0,
Tax Provision,48000.0,152000.0,-89000.0,149000.0,-281000.0,
Pretax Income,-25213000.0,-987000.0,-12899000.0,11702000.0,-8732000.0,
Other Income Expense,-9272000.0,2509000.0,-12434000.0,2053000.0,2060000.0,
Other Non Operating Income Expenses,-9272000.0,2509000.0,-12434000.0,2053000.0,2060000.0,
Special Income Charges,,0.0,0.0,0.0,0.0,0.0
Other Special Charges,,,,,,0.0
Restructuring And Mergern Acquisition,,0.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-773000.0,-798000.0,-1121000.0,-1225000.0,-1223000.0,
Total Other Finance Cost,516000.0,41000.0,443000.0,416000.0,414000.0,
Interest Expense Non Operating,257000.0,757000.0,678000.0,809000.0,809000.0,
Operating Income,-15168000.0,-2698000.0,656000.0,10874000.0,-9569000.0,
Operating Expense,51627000.0,50753000.0,47672000.0,45739000.0,46250000.0,
Depreciation Amortization Depletion Income Statement,537000.0,534000.0,537000.0,521000.0,485000.0,
Depreciation And Amortization In Income Statement,537000.0,534000.0,537000.0,521000.0,485000.0,
Amortization,537000.0,534000.0,537000.0,521000.0,485000.0,
Amortization Of Intangibles Income Statement,537000.0,534000.0,537000.0,521000.0,485000.0,
Research And Development,28724000.0,26929000.0,25720000.0,24652000.0,25314000.0,
Selling General And Administration,22366000.0,23290000.0,21415000.0,20566000.0,20451000.0,
Selling And Marketing Expense,9757000.0,10357000.0,9380000.0,8738000.0,8055000.0,
General And Administrative Expense,12609000.0,12933000.0,12035000.0,11828000.0,12396000.0,
Other Gand A,12609000.0,12933000.0,12035000.0,11828000.0,12396000.0,
Gross Profit,36459000.0,48055000.0,48328000.0,56613000.0,36681000.0,
Cost Of Revenue,37791000.0,44794000.0,47727000.0,41281000.0,37596000.0,
Total Revenue,74250000.0,92849000.0,96055000.0,97894000.0,74277000.0,
Operating Revenue,74250000.0,92849000.0,96055000.0,97894000.0,74277000.0,
