,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.001878,0.009703,0.21
Net Income From Continuing Operation Net Minority Interest,-1755000.0,-2275000.0,-2657000.0,-5001000.0,-2777000.0
Reconciled Depreciation,235000.0,241000.0,319000.0,336000.0,290000.0
Net Interest Income,7015000.0,5907000.0,4962000.0,4150000.0,3927000.0
Interest Expense,7648000.0,6296000.0,6533000.0,7306000.0,8594000.0
Interest Income,14663000.0,12203000.0,11495000.0,11456000.0,12521000.0
Normalized Income,-1755000.0,-2275000.0,-2657000.0,-5001000.0,-2777000.0
Net Income From Continuing And Discontinued Operation,-1755000.0,-2275000.0,-2657000.0,-5001000.0,-2777000.0
Diluted Average Shares,115275211.0,,99937915.0,78123095.0,13289644.0
Basic Average Shares,115275211.0,,99937915.0,78123095.0,13289644.0
Diluted EPS,-0.02,,-0.03,-0.06,-0.21
Basic EPS,-0.02,,-0.03,-0.06,-0.21
Diluted NI Availto Com Stockholders,-1755000.0,-2275000.0,-2657000.0,-5001000.0,-2777000.0
Net Income Common Stockholders,-1755000.0,-2275000.0,-2657000.0,-5001000.0,-2777000.0
Net Income,-1755000.0,-2275000.0,-2657000.0,-5001000.0,-2777000.0
Net Income Including Noncontrolling Interests,-1755000.0,-2274000.0,-2657000.0,-5001000.0,-2777000.0
Net Income Continuous Operations,-1755000.0,-2274000.0,-2657000.0,-5001000.0,-2777000.0
Tax Provision,13000.0,112000.0,-5000.0,-49000.0,1000.0
Pretax Income,-1742000.0,-2162000.0,-2662000.0,-5050000.0,-2776000.0
Gain On Sale Of Security,-11000.0,0.0,0.0,0.0,0.0
Selling General And Administration,7111000.0,6843000.0,5993000.0,5426000.0,4734000.0
Selling And Marketing Expense,44000.0,46000.0,46000.0,44000.0,153000.0
General And Administrative Expense,7067000.0,6797000.0,5947000.0,5382000.0,4581000.0
Other Gand A,,,,453000.0,385000.0
Insurance And Claims,247000.0,266000.0,253000.0,140000.0,70000.0
Salaries And Wages,6820000.0,6531000.0,5694000.0,5242000.0,4511000.0
Total Revenue,10295000.0,9437000.0,7209000.0,6205000.0,6578000.0
Operating Revenue,10295000.0,9437000.0,7209000.0,6205000.0,6578000.0
Occupancy And Equipment,910000.0,815000.0,766000.0,767000.0,748000.0
Professional Expense And Contract Services Expense,1570000.0,1437000.0,745000.0,1046000.0,1081000.0
Other Non Interest Expense,2627000.0,2823000.0,2798000.0,2492000.0,2058000.0
