,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-992000.0,-3732074.303406,-1306800.0,-940800.0,-4403600.0,,
Tax Rate For Calcs,0.248,0.206192,0.198,0.192,0.218,,
Normalized EBITDA,231200000.0,226400000.0,221700000.0,203400000.0,171100000.0,,
Total Unusual Items,-4000000.0,-18100000.0,-6600000.0,-4900000.0,-20200000.0,,
Total Unusual Items Excluding Goodwill,-4000000.0,-18100000.0,-6600000.0,-4900000.0,-20200000.0,,
Net Income From Continuing Operation Net Minority Interest,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Reconciled Depreciation,45200000.0,47000000.0,43000000.0,41400000.0,40000000.0,,
Reconciled Cost Of Revenue,548500000.0,501100000.0,510300000.0,492600000.0,466100000.0,,
EBITDA,227200000.0,208300000.0,215100000.0,198500000.0,150900000.0,,
EBIT,182000000.0,161300000.0,172100000.0,157100000.0,110900000.0,,
Net Interest Income,3200000.0,5300000.0,4500000.0,3500000.0,3700000.0,,
Interest Expense,1900000.0,-200000.0,200000.0,100000.0,400000.0,,
Interest Income,5100000.0,5100000.0,4700000.0,3600000.0,4100000.0,,
Normalized Income,141808000.0,146467925.696594,145293200.0,135759200.0,105596400.0,,
Net Income From Continuing And Discontinued Operation,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Total Expenses,663800000.0,629900000.0,630100000.0,607600000.0,570400000.0,,
Total Operating Income As Reported,177100000.0,156600000.0,167600000.0,153700000.0,107000000.0,,
Diluted Average Shares,72400000.0,72700000.0,72600000.0,72500000.0,73000000.0,,
Basic Average Shares,72000000.0,72300000.0,72200000.0,72200000.0,72500000.0,,
Diluted EPS,1.92,1.82,1.92,1.82,1.23,,
Basic EPS,1.93,1.83,1.94,1.82,1.24,,
Diluted NI Availto Com Stockholders,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Net Income Common Stockholders,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Net Income,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Net Income Including Noncontrolling Interests,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Net Income Continuous Operations,138800000.0,132100000.0,140000000.0,131800000.0,89800000.0,,
Earnings From Equity Interest Net Of Tax,3400000.0,3900000.0,2100000.0,5000000.0,3400000.0,,
Tax Provision,44700000.0,33300000.0,34000000.0,30200000.0,24100000.0,,
Pretax Income,180100000.0,161500000.0,171900000.0,157000000.0,110500000.0,,
Other Income Expense,-4200000.0,-18900000.0,-7100000.0,-5400000.0,-20800000.0,,
Other Non Operating Income Expenses,-200000.0,-800000.0,-500000.0,-500000.0,-600000.0,,
Special Income Charges,-4800000.0,-15300000.0,-3900000.0,-3200000.0,-18800000.0,,
Gain On Sale Of Ppe,,,,,,0.0,0.0
Write Off,,3100000.0,300000.0,800000.0,,5400000.0,1000000.0
Impairment Of Capital Assets,,,,,300000.0,,
Restructuring And Mergern Acquisition,4800000.0,8500000.0,3600000.0,2400000.0,18800000.0,,
Gain On Sale Of Security,800000.0,-2800000.0,-2700000.0,-1700000.0,-1400000.0,,
Net Non Operating Interest Income Expense,3200000.0,5300000.0,4500000.0,3500000.0,3700000.0,,
Interest Expense Non Operating,1900000.0,-200000.0,200000.0,100000.0,400000.0,,
Interest Income Non Operating,5100000.0,5100000.0,4700000.0,3600000.0,4100000.0,,
Operating Income,181100000.0,175100000.0,174500000.0,158900000.0,127600000.0,,
Operating Expense,115300000.0,128800000.0,119800000.0,115000000.0,104300000.0,,
Research And Development,15800000.0,21800000.0,17100000.0,19100000.0,16300000.0,,
Selling General And Administration,99500000.0,107000000.0,102700000.0,95900000.0,88000000.0,,
Gross Profit,296400000.0,303900000.0,294300000.0,273900000.0,231900000.0,,
Cost Of Revenue,548500000.0,501100000.0,510300000.0,492600000.0,466100000.0,,
Total Revenue,844900000.0,805000000.0,804600000.0,766500000.0,698000000.0,,
Operating Revenue,844900000.0,805000000.0,804600000.0,766500000.0,698000000.0,,
