,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-28400.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.259,0.196,0.192416,0.216044
Normalized EBITDA,1944000.0,5886000.0,6586000.0,9306000.0,7442000.0
Total Unusual Items,-71000.0,,,,
Total Unusual Items Excluding Goodwill,-71000.0,,,,
Net Income From Continuing Operation Net Minority Interest,-716000.0,2488000.0,3656000.0,5452000.0,3821000.0
Reconciled Depreciation,2482000.0,2440000.0,2038000.0,2555000.0,2568000.0
Reconciled Cost Of Revenue,56632000.0,54242000.0,52018000.0,59001000.0,58077000.0
EBITDA,1873000.0,5886000.0,6586000.0,9306000.0,7442000.0
EBIT,-609000.0,3446000.0,4548000.0,6751000.0,4874000.0
Net Interest Income,702000.0,640000.0,769000.0,823000.0,760000.0
Interest Expense,58000.0,87000.0,1000.0,0.0,0.0
Interest Income,760000.0,727000.0,770000.0,823000.0,760000.0
Normalized Income,-673400.0,2488000.0,3656000.0,5452000.0,3821000.0
Net Income From Continuing And Discontinued Operation,-742000.0,2527000.0,3636000.0,5697000.0,3743000.0
Total Expenses,79504000.0,69040000.0,65224000.0,73588000.0,71846000.0
Total Operating Income As Reported,-1298000.0,2719000.0,3778000.0,5928000.0,4114000.0
Diluted Average Shares,16136132.0,16238917.0,16255397.0,16440388.0,16540345.0
Basic Average Shares,16136132.0,16128510.0,16177634.0,16299885.0,16414340.0
Diluted EPS,-0.05,0.16,0.22,0.35,0.23
Basic EPS,-0.05,0.16,0.22,0.35,0.23
Diluted NI Availto Com Stockholders,-742000.0,2527000.0,3636000.0,5697000.0,3743000.0
Net Income Common Stockholders,-742000.0,2527000.0,3636000.0,5697000.0,3743000.0
Net Income,-742000.0,2527000.0,3636000.0,5697000.0,3743000.0
Net Income Including Noncontrolling Interests,-742000.0,2527000.0,3636000.0,5697000.0,3743000.0
Net Income Discontinuous Operations,-26000.0,39000.0,-20000.0,245000.0,-78000.0
Net Income Continuous Operations,-716000.0,2488000.0,3656000.0,5452000.0,3821000.0
Tax Provision,49000.0,871000.0,891000.0,1299000.0,1053000.0
Pretax Income,-667000.0,3359000.0,4547000.0,6751000.0,4874000.0
Other Income Expense,-71000.0,,,,
Special Income Charges,-71000.0,,,,
Other Special Charges,71000.0,,,,
Net Non Operating Interest Income Expense,702000.0,640000.0,769000.0,823000.0,760000.0
Interest Expense Non Operating,58000.0,87000.0,1000.0,0.0,0.0
Interest Income Non Operating,760000.0,727000.0,770000.0,823000.0,760000.0
Operating Income,-1298000.0,2719000.0,3778000.0,5928000.0,4114000.0
Operating Expense,20840000.0,12808000.0,11618000.0,12482000.0,11651000.0
Depreciation Amortization Depletion Income Statement,450000.0,450000.0,450000.0,450000.0,450000.0
Depreciation And Amortization In Income Statement,450000.0,450000.0,450000.0,450000.0,450000.0
Amortization,450000.0,450000.0,450000.0,450000.0,450000.0
Amortization Of Intangibles Income Statement,450000.0,450000.0,450000.0,450000.0,450000.0
Selling General And Administration,20390000.0,12358000.0,11168000.0,12032000.0,11201000.0
Selling And Marketing Expense,3360000.0,3382000.0,2907000.0,3197000.0,2845000.0
General And Administrative Expense,17030000.0,8976000.0,8261000.0,8835000.0,8356000.0
Other Gand A,17030000.0,8976000.0,8261000.0,8835000.0,8356000.0
Gross Profit,19542000.0,15527000.0,15396000.0,18410000.0,15765000.0
Cost Of Revenue,58664000.0,56232000.0,53606000.0,61106000.0,60195000.0
Total Revenue,78206000.0,71759000.0,69002000.0,79516000.0,75960000.0
Operating Revenue,78206000.0,71037000.0,69002000.0,75745000.0,75960000.0
