,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.265,0.242593,0.25,0.263,0.278
Normalized EBITDA,476300000.0,473100000.0,452600000.0,493700000.0,414700000.0
Net Income From Continuing Operation Net Minority Interest,171500000.0,175800000.0,160200000.0,191300000.0,133100000.0
Reconciled Depreciation,184800000.0,186100000.0,185100000.0,179300000.0,176400000.0
Reconciled Cost Of Revenue,765400000.0,659300000.0,661400000.0,662700000.0,654900000.0
EBITDA,476300000.0,473100000.0,452600000.0,493700000.0,414700000.0
EBIT,291500000.0,287000000.0,267500000.0,314400000.0,238300000.0
Net Interest Income,-55700000.0,-54100000.0,-52200000.0,-53100000.0,-52900000.0
Interest Expense,55700000.0,54100000.0,52200000.0,53100000.0,52900000.0
Normalized Income,171500000.0,175800000.0,160200000.0,191300000.0,133100000.0
Net Income From Continuing And Discontinued Operation,171500000.0,175800000.0,160200000.0,191300000.0,133100000.0
Total Expenses,1361200000.0,1266400000.0,1280600000.0,1226200000.0,1206200000.0
Total Operating Income As Reported,287700000.0,284200000.0,264300000.0,310800000.0,235800000.0
Diluted Average Shares,120800000.0,122300000.0,124100000.0,125000000.0,125100000.0
Basic Average Shares,120000000.0,121400000.0,123100000.0,124000000.0,124100000.0
Diluted EPS,1.42,1.44,1.29,1.53,1.06
Basic EPS,1.43,1.45,1.3,1.54,1.07
Diluted NI Availto Com Stockholders,171500000.0,175800000.0,160200000.0,191300000.0,133100000.0
Net Income Common Stockholders,171500000.0,175800000.0,160200000.0,191300000.0,133100000.0
Net Income,171500000.0,175800000.0,160200000.0,191300000.0,133100000.0
Minority Interests,-1800000.0,-600000.0,-1300000.0,-1300000.0,-700000.0
Net Income Including Noncontrolling Interests,173300000.0,176400000.0,161500000.0,192600000.0,133800000.0
Net Income Continuous Operations,173300000.0,176400000.0,161500000.0,192600000.0,133800000.0
Tax Provision,62500000.0,56500000.0,53800000.0,68700000.0,51600000.0
Pretax Income,235800000.0,232900000.0,215300000.0,261300000.0,185400000.0
Other Income Expense,3800000.0,2800000.0,3200000.0,3600000.0,2500000.0
Other Non Operating Income Expenses,3800000.0,2800000.0,3200000.0,3600000.0,2500000.0
Net Non Operating Interest Income Expense,-55700000.0,-54100000.0,-52200000.0,-53100000.0,-52900000.0
Interest Expense Non Operating,55700000.0,54100000.0,52200000.0,53100000.0,52900000.0
Operating Income,287700000.0,284200000.0,264300000.0,310800000.0,235800000.0
Operating Expense,594100000.0,605200000.0,617400000.0,561600000.0,549500000.0
Depreciation Amortization Depletion Income Statement,183100000.0,184200000.0,183300000.0,177400000.0,174600000.0
Depreciation And Amortization In Income Statement,183100000.0,184200000.0,183300000.0,177400000.0,174600000.0
Selling General And Administration,411000000.0,421000000.0,434100000.0,384200000.0,374900000.0
Gross Profit,881800000.0,889400000.0,881700000.0,872400000.0,785300000.0
Cost Of Revenue,767100000.0,661200000.0,663200000.0,664600000.0,656700000.0
Total Revenue,1648900000.0,1550600000.0,1544900000.0,1537000000.0,1442000000.0
Operating Revenue,1648900000.0,1550600000.0,1544900000.0,1537000000.0,1442000000.0
