,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,9116.173121,-16590.0,-564.841499,
Tax Rate For Calcs,0.4,0.21,0.052392,0.21,0.080692,
Normalized EBITDA,2175000.0,485000.0,-1043000.0,4201000.0,3640000.0,
Total Unusual Items,,0.0,174000.0,-79000.0,-7000.0,22000.0
Total Unusual Items Excluding Goodwill,,0.0,174000.0,-79000.0,-7000.0,22000.0
Net Income From Continuing Operation Net Minority Interest,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Reconciled Depreciation,3719000.0,3857000.0,3622000.0,3642000.0,3554000.0,
Reconciled Cost Of Revenue,6657000.0,7581000.0,7588000.0,8864000.0,7080000.0,
EBITDA,2175000.0,485000.0,-869000.0,4122000.0,3633000.0,
EBIT,-1544000.0,-3372000.0,-4491000.0,480000.0,79000.0,
Net Interest Income,210000.0,-157000.0,290000.0,424000.0,426000.0,
Interest Income,210000.0,,,,426000.0,
Normalized Income,-1328000.0,-3786000.0,-3908883.826879,846410.0,325435.158501,
Net Income From Continuing And Discontinued Operation,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Total Expenses,16705000.0,22569000.0,22850000.0,18532000.0,15011000.0,
Total Operating Income As Reported,-1544000.0,-3372000.0,-4491000.0,480000.0,79000.0,
Diluted Average Shares,58949000.0,,57930000.0,57585000.0,57132000.0,
Basic Average Shares,58949000.0,,57930000.0,57585000.0,57132000.0,
Diluted EPS,-0.02,,-0.06,0.01,0.01,
Basic EPS,-0.02,,-0.06,0.01,0.01,
Diluted NI Availto Com Stockholders,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Net Income Common Stockholders,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Net Income,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Net Income Including Noncontrolling Interests,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Net Income Continuous Operations,-1328000.0,-3786000.0,-3744000.0,784000.0,319000.0,
Tax Provision,24000.0,308000.0,-207000.0,-115000.0,28000.0,
Pretax Income,-1304000.0,-3478000.0,-3951000.0,669000.0,347000.0,
Other Income Expense,30000.0,51000.0,250000.0,-235000.0,-158000.0,
Special Income Charges,,,,,,0.0
Impairment Of Capital Assets,,,,,,0.0
Earnings From Equity Interest,30000.0,51000.0,76000.0,-156000.0,-151000.0,
Gain On Sale Of Security,,0.0,174000.0,-79000.0,-7000.0,22000.0
Net Non Operating Interest Income Expense,210000.0,-157000.0,290000.0,424000.0,426000.0,
Total Other Finance Cost,,,-290000.0,-424000.0,,
Interest Income Non Operating,210000.0,,,,426000.0,
Operating Income,-1544000.0,-3372000.0,-4491000.0,480000.0,79000.0,
Operating Expense,10048000.0,14988000.0,15262000.0,9668000.0,7931000.0,
Selling General And Administration,10048000.0,14988000.0,15262000.0,9668000.0,7931000.0,
Selling And Marketing Expense,3515000.0,4377000.0,3442000.0,3275000.0,2934000.0,
General And Administrative Expense,6533000.0,10611000.0,11820000.0,6393000.0,4997000.0,
Other Gand A,1403000.0,28501000.0,2096000.0,1722000.0,1502000.0,
Salaries And Wages,5130000.0,,9724000.0,4671000.0,3495000.0,
Gross Profit,8504000.0,11616000.0,10771000.0,10148000.0,8010000.0,
Cost Of Revenue,6657000.0,7581000.0,7588000.0,8864000.0,7080000.0,
Total Revenue,15161000.0,19197000.0,18359000.0,19012000.0,15090000.0,
Operating Revenue,14843000.0,20313000.0,18007000.0,18644000.0,14692000.0,
