,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,-8143380.0,-9339330.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,
Normalized EBITDA,23298000.0,37435000.0,10841000.0,2319000.0,-44234000.0,
Total Unusual Items,,-38778000.0,-44473000.0,0.0,-3454000.0,
Total Unusual Items Excluding Goodwill,,-38778000.0,-44473000.0,0.0,-3454000.0,
Net Income From Continuing Operation Net Minority Interest,629339000.0,-33562000.0,-60989000.0,-38855000.0,-94626000.0,
Reconciled Depreciation,4220000.0,4824000.0,4019000.0,4308000.0,4545000.0,
Reconciled Cost Of Revenue,17515000.0,23085000.0,20052000.0,28990000.0,17517000.0,
EBITDA,23298000.0,-1343000.0,-33632000.0,2319000.0,-44234000.0,
EBIT,19078000.0,-6167000.0,-37651000.0,-1989000.0,-48779000.0,
Net Interest Income,-62738000.0,4303000.0,-16395000.0,22041000.0,-15932000.0,
Interest Expense,67255000.0,20538000.0,19721000.0,33018000.0,44786000.0,
Interest Income,4517000.0,4372000.0,3326000.0,55059000.0,28854000.0,
Normalized Income,629339000.0,-2927380.0,-25855330.0,-38855000.0,-94626000.0,
Net Income From Continuing And Discontinued Operation,629339000.0,-33562000.0,-60989000.0,-38855000.0,-94626000.0,
Total Expenses,221789000.0,241058000.0,202637000.0,210996000.0,205166000.0,
Total Operating Income As Reported,24812000.0,9896000.0,10997000.0,-52951000.0,-104212000.0,
Diluted Average Shares,64521948.0,61021818.0,60756015.0,63911374.0,60018550.0,
Basic Average Shares,61681886.0,61021818.0,60756015.0,60454589.0,60018550.0,
Diluted EPS,9.75,-0.55,-1.0,-0.82,-1.58,
Basic EPS,10.2,-0.55,-1.0,-0.64,-1.58,
Diluted NI Availto Com Stockholders,629339000.0,-33562000.0,-60989000.0,-52350000.0,-94626000.0,
Average Dilution Earnings,,,,-13495000.0,,
Net Income Common Stockholders,629339000.0,-33562000.0,-60989000.0,-38855000.0,-94626000.0,
Net Income,629339000.0,-33562000.0,-60989000.0,-38855000.0,-94626000.0,
Net Income Including Noncontrolling Interests,629339000.0,-33562000.0,-60989000.0,-38855000.0,-94626000.0,
Net Income Continuous Operations,629339000.0,-33562000.0,-60989000.0,-38855000.0,-94626000.0,
Tax Provision,-677516000.0,6857000.0,3617000.0,3848000.0,1061000.0,
Pretax Income,-48177000.0,-26705000.0,-57372000.0,-35007000.0,-93565000.0,
Other Income Expense,-10251000.0,-37450000.0,-51974000.0,-4097000.0,26579000.0,
Special Income Charges,,,0.0,0.0,-3454000.0,
Impairment Of Capital Assets,,,0.0,0.0,3454000.0,
Earnings From Equity Interest,-10251000.0,1328000.0,-7501000.0,-4097000.0,26579000.0,
Gain On Sale Of Security,,-42232000.0,-44473000.0,,,
Net Non Operating Interest Income Expense,-62738000.0,4303000.0,-16395000.0,22041000.0,-15932000.0,
Interest Expense Non Operating,67255000.0,20538000.0,19721000.0,33018000.0,44786000.0,
Interest Income Non Operating,4517000.0,4372000.0,3326000.0,55059000.0,28854000.0,
Operating Income,24812000.0,6442000.0,10997000.0,-52951000.0,-104212000.0,
Operating Expense,204274000.0,217460000.0,180283000.0,179549000.0,187649000.0,
Depreciation Amortization Depletion Income Statement,,4311000.0,1717000.0,1851000.0,1944000.0,1433000.0
Depreciation And Amortization In Income Statement,,4311000.0,1717000.0,1851000.0,1944000.0,1433000.0
Depreciation Income Statement,,,1717000.0,1851000.0,1944000.0,1433000.0
Research And Development,59044000.0,78151000.0,66879000.0,71988000.0,86603000.0,
Selling General And Administration,145230000.0,134998000.0,111687000.0,105710000.0,101046000.0,
General And Administrative Expense,,134998000.0,111687000.0,105710000.0,95648000.0,78781000.0
Other Gand A,,77315000.0,60168000.0,54813000.0,45328000.0,38595000.0
Salaries And Wages,,57683000.0,51519000.0,50897000.0,50320000.0,40186000.0
Gross Profit,229086000.0,223902000.0,191280000.0,126598000.0,83437000.0,
Cost Of Revenue,17515000.0,23598000.0,22354000.0,31447000.0,17517000.0,
Total Revenue,246601000.0,247500000.0,213634000.0,158045000.0,100954000.0,
Operating Revenue,246601000.0,247500000.0,213634000.0,158045000.0,100954000.0,
