,2026-03-31,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-13600.0,0.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0
Normalized EBITDA,-10369000.0,-4819130.0,-4670000.0
Total Unusual Items,-34000.0,96907.0,-30000.0
Total Unusual Items Excluding Goodwill,-34000.0,96907.0,-30000.0
Net Income From Continuing Operation Net Minority Interest,-10503000.0,-6249127.0,-6252000.0
Reconciled Depreciation,61000.0,197737.0,181000.0
EBITDA,-10403000.0,-4722223.0,-4700000.0
EBIT,-10464000.0,-4919960.0,-4881000.0
Net Interest Income,1451000.0,-1321317.0,-1367000.0
Interest Expense,2000.0,1329167.0,1371000.0
Interest Income,1453000.0,7850.0,4000.0
Normalized Income,-10482600.0,-6346034.0,-6222000.0
Net Income From Continuing And Discontinued Operation,-10503000.0,-6249127.0,-6252000.0
Total Expenses,11883000.0,5024717.0,4855000.0
Total Operating Income As Reported,-11931000.0,-5169337.0,-4878000.0
Diluted NI Availto Com Stockholders,-10503000.0,-6249127.0,-6252000.0
Net Income Common Stockholders,-10503000.0,-6249127.0,-6252000.0
Net Income,-10503000.0,-6249127.0,-6252000.0
Minority Interests,,0.0,0.0
Net Income Including Noncontrolling Interests,-10503000.0,-6249127.0,-6252000.0
Net Income Continuous Operations,-10503000.0,-6249127.0,-6252000.0
Tax Provision,37000.0,0.0,0.0
Pretax Income,-10466000.0,-6249127.0,-6252000.0
Other Income Expense,-34000.0,96907.0,-30000.0
Special Income Charges,,0.0,
Gain On Sale Of Security,-34000.0,96907.0,-30000.0
Net Non Operating Interest Income Expense,1451000.0,-1321317.0,-1367000.0
Interest Expense Non Operating,2000.0,1329167.0,1371000.0
Interest Income Non Operating,1453000.0,7850.0,4000.0
Operating Income,-11883000.0,-5024717.0,-4855000.0
Operating Expense,11883000.0,5024717.0,4855000.0
Other Operating Expenses,-48000.0,-144620.0,-23000.0
Depreciation Amortization Depletion Income Statement,61000.0,197557.0,181000.0
Depreciation And Amortization In Income Statement,61000.0,197557.0,181000.0
Research And Development,4566000.0,1440788.0,1408000.0
Selling General And Administration,7304000.0,3530992.0,3289000.0
General And Administrative Expense,7304000.0,3530992.0,3289000.0
Other Gand A,7304000.0,3530992.0,3289000.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
