,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-5928000.0,-9265957.446809,-16791000.0,-2054686.0,-20588709.677419
Tax Rate For Calcs,0.247,0.237589,0.193,0.251,0.298387
Total Unusual Items,-24000000.0,-39000000.0,-87000000.0,-8186000.0,-69000000.0
Total Unusual Items Excluding Goodwill,-24000000.0,-39000000.0,-87000000.0,-8186000.0,-69000000.0
Net Income From Continuing Operation Net Minority Interest,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Reconciled Depreciation,21000000.0,39000000.0,34081000.0,46919000.0,21000000.0
Net Interest Income,591000000.0,,,,422000000.0
Interest Expense,222000000.0,231000000.0,235000000.0,224243000.0,223000000.0
Interest Income,813000000.0,855000000.0,736000000.0,667245000.0,645000000.0
Normalized Income,210072000.0,244734042.553191,166209000.0,158554314.0,135411290.322581
Net Income From Continuing And Discontinued Operation,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Diluted Average Shares,292160000.0,296760000.0,238925000.0,209975000.0,210023000.0
Basic Average Shares,290933000.0,295376000.0,237838000.0,209125000.0,208800000.0
Diluted EPS,0.66,0.72,0.4,0.73,0.41
Basic EPS,0.66,0.72,0.4,0.73,0.41
Diluted NI Availto Com Stockholders,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Net Income Common Stockholders,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Net Income,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Net Income Including Noncontrolling Interests,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Net Income Continuous Operations,192000000.0,215000000.0,96000000.0,152423000.0,87000000.0
Tax Provision,63000000.0,67000000.0,23000000.0,51041000.0,37000000.0
Pretax Income,255000000.0,282000000.0,119000000.0,203464000.0,124000000.0
Special Income Charges,-24000000.0,-39000000.0,-87000000.0,-8186000.0,-69000000.0
Other Special Charges,,0.0,,,55000000.0
Restructuring And Mergern Acquisition,24000000.0,39000000.0,87000000.0,8186000.0,14000000.0
Gain On Sale Of Security,-2000000.0,2000000.0,2000000.0,623000.0,9000000.0
Depreciation Amortization Depletion Income Statement,41000000.0,42000000.0,31000000.0,25826000.0,28000000.0
Depreciation And Amortization In Income Statement,41000000.0,42000000.0,31000000.0,25826000.0,28000000.0
Amortization,41000000.0,42000000.0,31000000.0,25826000.0,28000000.0
Amortization Of Intangibles Income Statement,41000000.0,42000000.0,31000000.0,25826000.0,28000000.0
Selling General And Administration,210000000.0,210000000.0,183000000.0,165832000.0,156000000.0
Selling And Marketing Expense,5000000.0,5000000.0,4000000.0,2805000.0,3000000.0
General And Administrative Expense,205000000.0,205000000.0,179000000.0,163027000.0,153000000.0
Insurance And Claims,9000000.0,4000000.0,8000000.0,8144000.0,8000000.0
Salaries And Wages,196000000.0,201000000.0,171000000.0,154883000.0,145000000.0
Total Revenue,677000000.0,717000000.0,582000000.0,510908000.0,491000000.0
Operating Revenue,677000000.0,717000000.0,582000000.0,510908000.0,491000000.0
Occupancy And Equipment,66000000.0,67000000.0,54000000.0,47178000.0,48000000.0
Other Non Interest Expense,53000000.0,54000000.0,38000000.0,30973000.0,39000000.0
