,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-971000.0,1018000.0,367000.0,-270000.0,-442000.0
Total Unusual Items,,0.0,0.0,789000.0,
Total Unusual Items Excluding Goodwill,,0.0,0.0,789000.0,
Net Income From Continuing Operation Net Minority Interest,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Reconciled Depreciation,457000.0,476000.0,437000.0,422000.0,417000.0
Reconciled Cost Of Revenue,3986000.0,3567000.0,3762000.0,3225000.0,2789000.0
EBITDA,-971000.0,1018000.0,367000.0,519000.0,-442000.0
EBIT,-1428000.0,542000.0,-70000.0,97000.0,-859000.0
Net Interest Income,-15000.0,-16000.0,-9000.0,-23000.0,-25000.0
Interest Expense,15000.0,16000.0,9000.0,23000.0,25000.0
Normalized Income,-1443000.0,526000.0,-79000.0,-715000.0,-884000.0
Net Income From Continuing And Discontinued Operation,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Total Expenses,8139000.0,6157000.0,6828000.0,5689000.0,5788000.0
Total Operating Income As Reported,-1428000.0,542000.0,-61000.0,-824000.0,-859000.0
Diluted Average Shares,1783080.0,,1637486.0,1602438.0,1502652.0
Basic Average Shares,1783080.0,,1637486.0,1514452.0,1502652.0
Diluted EPS,-0.81,,-0.05,0.05,-0.59
Basic EPS,-0.81,,-0.05,0.05,-0.59
Diluted NI Availto Com Stockholders,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Net Income Common Stockholders,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Net Income,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Net Income Including Noncontrolling Interests,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Net Income Continuous Operations,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-1443000.0,526000.0,-79000.0,74000.0,-884000.0
Other Income Expense,,0.0,-9000.0,921000.0,
Other Non Operating Income Expenses,,0.0,-9000.0,132000.0,
Special Income Charges,,0.0,0.0,,
Other Special Charges,,0.0,,-789000.0,
Net Non Operating Interest Income Expense,-15000.0,-16000.0,-9000.0,-23000.0,-25000.0
Interest Expense Non Operating,15000.0,16000.0,9000.0,23000.0,25000.0
Operating Income,-1428000.0,542000.0,-61000.0,-824000.0,-859000.0
Operating Expense,4153000.0,2590000.0,3066000.0,2464000.0,2999000.0
Other Operating Expenses,4153000.0,2590000.0,3066000.0,3253000.0,2999000.0
Selling General And Administration,,,,-789000.0,
General And Administrative Expense,,,,-789000.0,
Salaries And Wages,,,,-789000.0,
Gross Profit,2725000.0,3132000.0,3005000.0,2429000.0,2140000.0
Cost Of Revenue,3986000.0,3567000.0,3762000.0,3225000.0,2789000.0
Total Revenue,6711000.0,6699000.0,6767000.0,5654000.0,4929000.0
Operating Revenue,6961000.0,6821000.0,6885000.0,5629000.0,4911000.0
