,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-5719600.0,-43267469.879518,-8883000.0,-7679600.0,0.0
Tax Rate For Calcs,0.181,0.150182,0.21,0.146,0.061
Normalized EBITDA,67500000.0,29800000.0,135900000.0,66100000.0,36400000.0
Total Unusual Items,-31600000.0,-288100000.0,-42300000.0,-52600000.0,0.0
Total Unusual Items Excluding Goodwill,-31600000.0,-288100000.0,-42300000.0,-52600000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-47400000.0,-303600000.0,-15800000.0,-79300000.0,-66800000.0
Reconciled Depreciation,63200000.0,67600000.0,72600000.0,72900000.0,73400000.0
Reconciled Cost Of Revenue,1323900000.0,1537700000.0,1461300000.0,1493500000.0,1290800000.0
EBITDA,35900000.0,-258300000.0,93600000.0,13500000.0,36400000.0
EBIT,-27300000.0,-325900000.0,21000000.0,-59400000.0,-37000000.0
Net Interest Income,-30400000.0,-31000000.0,-33100000.0,-33200000.0,-34100000.0
Interest Expense,30400000.0,31000000.0,33100000.0,33200000.0,34100000.0
Normalized Income,-21519600.0,-58767469.879518,17617000.0,-34379600.0,-66800000.0
Net Income From Continuing And Discontinued Operation,-47400000.0,-303600000.0,-15800000.0,-79300000.0,-66800000.0
Total Expenses,1666200000.0,1953900000.0,1778900000.0,1813000000.0,1571900000.0
Total Operating Income As Reported,-39100000.0,-320100000.0,20400000.0,-12900000.0,-36100000.0
Diluted Average Shares,57400000.0,56900000.0,56900000.0,57000000.0,56900000.0
Basic Average Shares,57400000.0,56900000.0,56900000.0,57000000.0,56900000.0
Diluted EPS,-0.83,-5.34,-0.28,-1.39,-1.17
Basic EPS,-0.83,-5.34,-0.28,-1.39,-1.17
Diluted NI Availto Com Stockholders,-47400000.0,-303600000.0,-15800000.0,-79300000.0,-66800000.0
Net Income Common Stockholders,-47400000.0,-303600000.0,-15800000.0,-79300000.0,-66800000.0
Net Income,-47400000.0,-303600000.0,-15800000.0,-79300000.0,-66800000.0
Minority Interests,-200000.0,-300000.0,-100000.0,-200000.0,-100000.0
Net Income Including Noncontrolling Interests,-47200000.0,-303300000.0,-15700000.0,-79100000.0,-66700000.0
Net Income Continuous Operations,-47200000.0,-303300000.0,-15700000.0,-79100000.0,-66700000.0
Tax Provision,-10500000.0,-53600000.0,3600000.0,-13500000.0,-4400000.0
Pretax Income,-57700000.0,-356900000.0,-12100000.0,-92600000.0,-71100000.0
Other Income Expense,-19800000.0,-293900000.0,-41700000.0,-99100000.0,-900000.0
Other Non Operating Income Expenses,11800000.0,-5800000.0,600000.0,-46500000.0,-900000.0
Special Income Charges,-31600000.0,-288100000.0,-42300000.0,-52600000.0,0.0
Gain On Sale Of Business,-31600000.0,,,,0.0
Impairment Of Capital Assets,,-42300000.0,42300000.0,52600000.0,
Net Non Operating Interest Income Expense,-30400000.0,-31000000.0,-33100000.0,-33200000.0,-34100000.0
Interest Expense Non Operating,30400000.0,31000000.0,33100000.0,33200000.0,34100000.0
Operating Income,-7500000.0,-32000000.0,62700000.0,39700000.0,-36100000.0
Operating Expense,342300000.0,416200000.0,317600000.0,319500000.0,281100000.0
Other Operating Expenses,-16100000.0,-19700000.0,-19700000.0,-22800000.0,-22100000.0
Research And Development,82300000.0,105900000.0,92800000.0,90300000.0,82900000.0
Selling General And Administration,276100000.0,330000000.0,244500000.0,252000000.0,220300000.0
Selling And Marketing Expense,113600000.0,136100000.0,126700000.0,124600000.0,117600000.0
General And Administrative Expense,162500000.0,193900000.0,117800000.0,127400000.0,102700000.0
Other Gand A,162500000.0,193900000.0,117800000.0,127400000.0,102700000.0
Gross Profit,334800000.0,384200000.0,380300000.0,359200000.0,245000000.0
Cost Of Revenue,1323900000.0,1537700000.0,1461300000.0,1493500000.0,1290800000.0
Total Revenue,1658700000.0,1921900000.0,1841600000.0,1852700000.0,1535800000.0
Operating Revenue,1658700000.0,1921900000.0,1841600000.0,1852700000.0,1535800000.0
