,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30
Tax Effect Of Unusual Items,0.0,0.0,-57094.407296,-2564310.0,0.0
Tax Rate For Calcs,0.169,0.189,0.170941,0.21,0.19
Normalized EBITDA,199431000.0,224217000.0,246069000.0,235439000.0,202919000.0
Total Unusual Items,,,-334000.0,-12211000.0,
Total Unusual Items Excluding Goodwill,,,-334000.0,-12211000.0,
Net Income From Continuing Operation Net Minority Interest,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Reconciled Depreciation,36315000.0,36585000.0,38069000.0,37846000.0,37577000.0
Reconciled Cost Of Revenue,336770000.0,303339000.0,328353000.0,334992000.0,309034000.0
EBITDA,199431000.0,224217000.0,245735000.0,223228000.0,202919000.0
EBIT,163116000.0,187632000.0,207666000.0,185382000.0,165342000.0
Net Interest Income,-21580000.0,-22741000.0,-23770000.0,-25698000.0,-26019000.0
Interest Expense,21942000.0,23131000.0,24767000.0,26258000.0,26572000.0
Interest Income,362000.0,390000.0,997000.0,560000.0,553000.0
Normalized Income,117316000.0,133382000.0,151910905.592704,135430690.0,112404000.0
Net Income From Continuing And Discontinued Operation,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Total Expenses,543644000.0,503056000.0,537225000.0,541531000.0,514188000.0
Total Operating Income As Reported,197203000.0,166405000.0,214261000.0,187767000.0,168750000.0
Diluted Average Shares,56100000.0,56127000.0,56417000.0,56728000.0,57038000.0
Basic Average Shares,55798000.0,55789000.0,56077000.0,56438000.0,56785000.0
Diluted EPS,2.09,2.38,2.69,2.22,1.97
Basic EPS,2.1,2.39,2.7,2.23,1.98
Diluted NI Availto Com Stockholders,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Net Income Common Stockholders,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Net Income,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Net Income Including Noncontrolling Interests,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Net Income Continuous Operations,117316000.0,133382000.0,151634000.0,125784000.0,112404000.0
Tax Provision,23858000.0,31119000.0,31265000.0,33340000.0,26366000.0
Pretax Income,141174000.0,164501000.0,182899000.0,159124000.0,138770000.0
Other Income Expense,-34449000.0,20837000.0,-7926000.0,-15156000.0,-3961000.0
Other Non Operating Income Expenses,-34449000.0,20837000.0,-7592000.0,-2945000.0,-3961000.0
Special Income Charges,,,-334000.0,-12211000.0,
Gain On Sale Of Business,,,-334000.0,-12211000.0,
Net Non Operating Interest Income Expense,-21580000.0,-22741000.0,-23770000.0,-25698000.0,-26019000.0
Interest Expense Non Operating,21942000.0,23131000.0,24767000.0,26258000.0,26572000.0
Interest Income Non Operating,362000.0,390000.0,997000.0,560000.0,553000.0
Operating Income,197203000.0,166405000.0,214595000.0,199978000.0,168750000.0
Operating Expense,206874000.0,199717000.0,208872000.0,206539000.0,205154000.0
Selling General And Administration,206874000.0,199717000.0,208872000.0,206539000.0,205154000.0
Gross Profit,404077000.0,366122000.0,423467000.0,406517000.0,373904000.0
Cost Of Revenue,336770000.0,303339000.0,328353000.0,334992000.0,309034000.0
Total Revenue,740847000.0,669461000.0,751820000.0,741509000.0,682938000.0
Operating Revenue,740847000.0,669461000.0,751820000.0,741509000.0,682938000.0
