,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-5311000.0,-4401000.0,-4677000.0,-4407000.0,-4533000.0
Net Income From Continuing Operation Net Minority Interest,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Reconciled Depreciation,27000.0,29000.0,30000.0,31000.0,27000.0
Reconciled Cost Of Revenue,61000.0,262000.0,126000.0,229000.0,1527000.0
EBITDA,-5311000.0,-4401000.0,-4677000.0,-4407000.0,-4533000.0
EBIT,-5338000.0,-4430000.0,-4707000.0,-4438000.0,-4560000.0
Net Interest Income,157000.0,151000.0,291000.0,363000.0,295000.0
Interest Income,157000.0,151000.0,291000.0,363000.0,295000.0
Normalized Income,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Net Income From Continuing And Discontinued Operation,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Total Expenses,5420000.0,4869000.0,4856000.0,4800000.0,6625000.0
Total Operating Income As Reported,-5338000.0,-4430000.0,-4707000.0,-4438000.0,-4560000.0
Diluted Average Shares,16387000.0,,16331000.0,16316000.0,14575000.0
Basic Average Shares,16387000.0,,16331000.0,16316000.0,14575000.0
Diluted EPS,-0.32,,-0.27,-0.25,-0.29
Basic EPS,-0.32,,-0.27,-0.25,-0.29
Diluted NI Availto Com Stockholders,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Net Income Common Stockholders,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Net Income,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Net Income Including Noncontrolling Interests,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Net Income Continuous Operations,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Pretax Income,-5181000.0,-4279000.0,-4416000.0,-4075000.0,-4265000.0
Net Non Operating Interest Income Expense,157000.0,151000.0,291000.0,363000.0,295000.0
Interest Income Non Operating,157000.0,151000.0,291000.0,363000.0,295000.0
Operating Income,-5338000.0,-4430000.0,-4707000.0,-4438000.0,-4560000.0
Operating Expense,5359000.0,4607000.0,4730000.0,4571000.0,5098000.0
Research And Development,2557000.0,3376000.0,2479000.0,2356000.0,2487000.0
Selling General And Administration,2802000.0,1211000.0,2251000.0,2215000.0,2611000.0
Selling And Marketing Expense,962000.0,-1347000.0,580000.0,628000.0,396000.0
General And Administrative Expense,1840000.0,2558000.0,1671000.0,1587000.0,2215000.0
Other Gand A,1840000.0,-2831000.0,1671000.0,1587000.0,2215000.0
Gross Profit,21000.0,177000.0,23000.0,133000.0,538000.0
Cost Of Revenue,61000.0,262000.0,126000.0,229000.0,1527000.0
Total Revenue,82000.0,439000.0,149000.0,362000.0,2065000.0
Operating Revenue,82000.0,439000.0,149000.0,362000.0,2065000.0
