,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,1955000.0,-28314606.741573,-45513000.0,-3003000.0,3872000.0,
Tax Rate For Calcs,0.115,0.078652,0.117,0.077,0.121,
Normalized EBITDA,459000000.0,370000000.0,380000000.0,269000000.0,222000000.0,
Total Unusual Items,17000000.0,-360000000.0,-389000000.0,-39000000.0,32000000.0,
Total Unusual Items Excluding Goodwill,17000000.0,-360000000.0,-389000000.0,-39000000.0,32000000.0,
Net Income From Continuing Operation Net Minority Interest,97000000.0,-103000000.0,-77000000.0,37000000.0,75000000.0,
Reconciled Depreciation,206000000.0,234000000.0,182000000.0,124000000.0,67000000.0,
Reconciled Cost Of Revenue,241000000.0,263000000.0,209000000.0,145000000.0,84000000.0,
EBITDA,476000000.0,10000000.0,-9000000.0,230000000.0,254000000.0,
EBIT,270000000.0,-224000000.0,-191000000.0,106000000.0,187000000.0,
Net Interest Income,-27000000.0,-36000000.0,-32000000.0,-15000000.0,-13000000.0,
Interest Expense,27000000.0,43000000.0,32000000.0,15000000.0,13000000.0,
Normalized Income,81955000.0,228685393.258427,266487000.0,72997000.0,46872000.0,
Net Income From Continuing And Discontinued Operation,97000000.0,-103000000.0,-77000000.0,37000000.0,75000000.0,
Total Expenses,258000000.0,305000000.0,219000000.0,152000000.0,90000000.0,
Total Operating Income As Reported,253000000.0,-254000000.0,-176000000.0,135000000.0,155000000.0,
Diluted Average Shares,181419000.0,168613000.0,148931000.0,131156000.0,121030000.0,
Basic Average Shares,181304000.0,168613000.0,148882000.0,131107000.0,120926000.0,
Diluted EPS,0.53,-0.61,-0.52,0.28,0.62,
Basic EPS,0.54,-0.61,-0.52,0.28,0.62,
Diluted NI Availto Com Stockholders,97000000.0,-103000000.0,-78000000.0,37000000.0,75000000.0,
Net Income Common Stockholders,97000000.0,-103000000.0,-78000000.0,37000000.0,75000000.0,
Otherunder Preferred Stock Dividend,,0.0,1000000.0,,,288000.0
Net Income,97000000.0,-103000000.0,-77000000.0,37000000.0,75000000.0,
Minority Interests,-118000000.0,143000000.0,120000000.0,-47000000.0,-78000000.0,
Net Income Including Noncontrolling Interests,215000000.0,-246000000.0,-197000000.0,84000000.0,153000000.0,
Net Income Continuous Operations,215000000.0,-246000000.0,-197000000.0,84000000.0,153000000.0,
Tax Provision,28000000.0,-21000000.0,-26000000.0,7000000.0,21000000.0,
Pretax Income,243000000.0,-267000000.0,-223000000.0,91000000.0,174000000.0,
Other Income Expense,17000000.0,-360000000.0,-390000000.0,-39000000.0,32000000.0,
Other Non Operating Income Expenses,,0.0,-1000000.0,,,
Special Income Charges,-1000000.0,-383000000.0,-407000000.0,-10000000.0,0.0,
Other Special Charges,1000000.0,0.0,32000000.0,,,
Write Off,,408000000.0,360000000.0,,,
Restructuring And Mergern Acquisition,,,15000000.0,10000000.0,,
Gain On Sale Of Security,18000000.0,23000000.0,18000000.0,-29000000.0,32000000.0,
Net Non Operating Interest Income Expense,-27000000.0,-36000000.0,-32000000.0,-15000000.0,-13000000.0,
Interest Expense Non Operating,27000000.0,43000000.0,32000000.0,15000000.0,13000000.0,
Operating Income,253000000.0,129000000.0,199000000.0,145000000.0,155000000.0,
Operating Expense,17000000.0,42000000.0,10000000.0,7000000.0,6000000.0,
Other Operating Expenses,4000000.0,,,,,-121000.0
Selling General And Administration,13000000.0,12000000.0,10000000.0,7000000.0,6000000.0,
General And Administrative Expense,13000000.0,12000000.0,10000000.0,7000000.0,6000000.0,
Other Gand A,13000000.0,12000000.0,10000000.0,7000000.0,6000000.0,
Gross Profit,270000000.0,171000000.0,209000000.0,152000000.0,161000000.0,
Cost Of Revenue,241000000.0,263000000.0,209000000.0,145000000.0,84000000.0,
Total Revenue,511000000.0,434000000.0,418000000.0,297000000.0,245000000.0,
Operating Revenue,511000000.0,434000000.0,418000000.0,297000000.0,245000000.0,
