,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,4912000.0,-616809.633754,174750.0,965952.990871,2339816.2592
Tax Rate For Calcs,0.4,0.222916,0.15,0.216242,0.221301
Normalized EBITDA,-6221000.0,-8666000.0,-2201000.0,-4548000.0,-14560000.0
Total Unusual Items,12280000.0,-2767000.0,1165000.0,4467000.0,10573000.0
Total Unusual Items Excluding Goodwill,12280000.0,-2767000.0,1165000.0,4467000.0,10573000.0
Net Income From Continuing Operation Net Minority Interest,-6291000.0,-17280000.0,-36555000.0,-5673000.0,-9001000.0
Reconciled Depreciation,7134000.0,6699000.0,5306000.0,4307000.0,5683000.0
Reconciled Cost Of Revenue,34494000.0,25792000.0,34314000.0,30057000.0,42477000.0
EBITDA,6059000.0,-11433000.0,-1036000.0,-81000.0,-3987000.0
EBIT,-1075000.0,-18132000.0,-6342000.0,-4388000.0,-9670000.0
Net Interest Income,-3498000.0,-3871000.0,-4064000.0,-2895000.0,-2030000.0
Interest Expense,3506000.0,3957000.0,4084000.0,2951000.0,2151000.0
Interest Income,8000.0,86000.0,20000.0,56000.0,121000.0
Normalized Income,-13659000.0,-15129809.633754,-37545250.0,-9174047.009129,-17234183.7408
Net Income From Continuing And Discontinued Operation,-6291000.0,-17280000.0,-36555000.0,-5673000.0,-9001000.0
Total Expenses,39253000.0,35323000.0,39277000.0,33594000.0,47757000.0
Diluted Average Shares,89873000.0,78022727.0,64132000.0,64125000.0,64112000.0
Basic Average Shares,89873000.0,78022727.0,64132000.0,64125000.0,64112000.0
Diluted EPS,-0.07,-0.22,-0.57,-0.09,-0.14
Basic EPS,-0.07,-0.22,-0.57,-0.09,-0.14
Diluted NI Availto Com Stockholders,-6291000.0,-17280000.0,-36555000.0,-5673000.0,-9001000.0
Net Income Common Stockholders,-6291000.0,-17280000.0,-36555000.0,-5673000.0,-9001000.0
Net Income,-6291000.0,-17280000.0,-36555000.0,-5673000.0,-9001000.0
Minority Interests,-1561000.0,-115000.0,61000.0,79000.0,204000.0
Net Income Including Noncontrolling Interests,-4730000.0,-17165000.0,-36616000.0,-5752000.0,-9205000.0
Net Income Continuous Operations,-4730000.0,-17165000.0,-36616000.0,-5752000.0,-9205000.0
Tax Provision,149000.0,-4924000.0,26190000.0,-1587000.0,-2616000.0
Pretax Income,-4581000.0,-22089000.0,-10426000.0,-7339000.0,-11821000.0
Other Income Expense,10641000.0,-5166000.0,-349000.0,3033000.0,9731000.0
Special Income Charges,7391000.0,389000.0,-134000.0,-278000.0,4782000.0
Gain On Sale Of Business,2843000.0,0.0,0.0,0.0,5179000.0
Other Special Charges,139000.0,180000.0,172000.0,232000.0,130000.0
Impairment Of Capital Assets,-4687000.0,-569000.0,-38000.0,46000.0,267000.0
Earnings From Equity Interest,-1639000.0,-2399000.0,-1514000.0,-1434000.0,-842000.0
Gain On Sale Of Security,4889000.0,-3156000.0,1299000.0,4745000.0,5791000.0
Net Non Operating Interest Income Expense,-3498000.0,-3871000.0,-4064000.0,-2895000.0,-2030000.0
Interest Expense Non Operating,3506000.0,3957000.0,4084000.0,2951000.0,2151000.0
Interest Income Non Operating,8000.0,86000.0,20000.0,56000.0,121000.0
Operating Income,-11724000.0,-13052000.0,-6013000.0,-7477000.0,-19522000.0
Operating Expense,4759000.0,9531000.0,4963000.0,3537000.0,5280000.0
Other Operating Expenses,4000.0,28000.0,113000.0,31000.0,44000.0
Provision For Doubtful Accounts,,,,0.0,
Selling General And Administration,4755000.0,9503000.0,4850000.0,3506000.0,5236000.0
General And Administrative Expense,4755000.0,9503000.0,4850000.0,3506000.0,5236000.0
Other Gand A,4653000.0,8075000.0,4201000.0,3404000.0,5126000.0
Salaries And Wages,102000.0,1428000.0,649000.0,102000.0,110000.0
Gross Profit,-6965000.0,-3521000.0,-1050000.0,-3940000.0,-14242000.0
Cost Of Revenue,34494000.0,25792000.0,34314000.0,30057000.0,42477000.0
Total Revenue,27529000.0,22271000.0,33264000.0,26117000.0,28235000.0
Operating Revenue,27529000.0,22271000.0,33264000.0,26117000.0,28235000.0
