,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.0,0.0,0.0,0.21,
Normalized EBITDA,419000.0,-658000.0,1646000.0,216000.0,962000.0,
Net Income From Continuing Operation Net Minority Interest,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Reconciled Depreciation,696000.0,694000.0,703000.0,701000.0,703000.0,
Reconciled Cost Of Revenue,6979000.0,6713000.0,6628000.0,6349000.0,7392000.0,
EBITDA,419000.0,-658000.0,1646000.0,216000.0,962000.0,
EBIT,-277000.0,-1352000.0,943000.0,-485000.0,259000.0,
Net Interest Income,-111000.0,-121000.0,-118000.0,-135000.0,-149000.0,
Interest Expense,111000.0,121000.0,118000.0,112000.0,149000.0,
Normalized Income,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Net Income From Continuing And Discontinued Operation,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Total Expenses,8278000.0,8446000.0,8144000.0,7842000.0,9110000.0,
Total Operating Income As Reported,-194000.0,-1352000.0,942000.0,-463000.0,367000.0,
Diluted Average Shares,10011572.0,10007122.0,10155565.0,9757846.0,9877432.0,
Basic Average Shares,10011572.0,10007122.0,9874627.0,9757846.0,9671658.0,
Diluted EPS,-0.04,-0.15,0.08,-0.06,0.01,
Basic EPS,-0.04,-0.15,0.08,-0.06,0.01,
Diluted NI Availto Com Stockholders,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Net Income Common Stockholders,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Net Income,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Net Income Including Noncontrolling Interests,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Net Income Continuous Operations,-419000.0,-1473000.0,825000.0,-597000.0,112000.0,
Tax Provision,31000.0,0.0,0.0,0.0,-2000.0,
Pretax Income,-388000.0,-1473000.0,825000.0,-597000.0,110000.0,
Other Income Expense,-83000.0,,1000.0,1000.0,-108000.0,44000.0
Other Non Operating Income Expenses,-83000.0,,1000.0,1000.0,-108000.0,44000.0
Net Non Operating Interest Income Expense,-111000.0,-121000.0,-118000.0,-135000.0,-149000.0,
Total Other Finance Cost,,,,23000.0,,
Interest Expense Non Operating,111000.0,121000.0,118000.0,112000.0,149000.0,
Operating Income,-193000.0,-1352000.0,942000.0,-463000.0,367000.0,
Operating Expense,1299000.0,1733000.0,1516000.0,1493000.0,1718000.0,
Selling General And Administration,1299000.0,1733000.0,1516000.0,1493000.0,1718000.0,
Gross Profit,1106000.0,381000.0,2458000.0,1030000.0,2085000.0,
Cost Of Revenue,6979000.0,6713000.0,6628000.0,6349000.0,7392000.0,
Total Revenue,8085000.0,7094000.0,9086000.0,7379000.0,9477000.0,
Operating Revenue,8085000.0,7094000.0,9086000.0,7379000.0,9477000.0,
