,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-1648.736228,0.0
Tax Rate For Calcs,0.341,0.21,0.21,0.031108,0.21
Normalized EBITDA,9609000.0,4807000.0,4835000.0,7156000.0,4040000.0
Total Unusual Items,,,,-53000.0,-287000.0
Total Unusual Items Excluding Goodwill,,,,-53000.0,-287000.0
Net Income From Continuing Operation Net Minority Interest,3325000.0,22371000.0,-518000.0,1423000.0,-1472000.0
Reconciled Depreciation,3424000.0,3337000.0,3464000.0,4705000.0,3660000.0
Reconciled Cost Of Revenue,69563000.0,67813000.0,57062000.0,66660000.0,59536000.0
EBITDA,9609000.0,4807000.0,4835000.0,7103000.0,4040000.0
EBIT,6185000.0,1470000.0,1371000.0,2398000.0,380000.0
Net Interest Income,-790000.0,-772000.0,-800000.0,-855000.0,-660000.0
Interest Expense,790000.0,772000.0,800000.0,855000.0,660000.0
Normalized Income,3325000.0,22371000.0,-518000.0,1474351.263772,-1472000.0
Net Income From Continuing And Discontinued Operation,3325000.0,22371000.0,-518000.0,1423000.0,-1472000.0
Total Expenses,90872000.0,88093000.0,77761000.0,91280000.0,79295000.0
Total Operating Income As Reported,5822000.0,2087000.0,2235000.0,5345000.0,1947000.0
Diluted Average Shares,14416000.0,14389000.0,13961000.0,13971000.0,13895000.0
Basic Average Shares,14198000.0,14165000.0,13961000.0,13897000.0,13895000.0
Diluted EPS,0.23,1.55,-0.04,0.1,-0.11
Basic EPS,0.23,1.58,-0.04,0.1,-0.11
Diluted NI Availto Com Stockholders,3325000.0,22371000.0,-518000.0,1423000.0,-1472000.0
Net Income Common Stockholders,3325000.0,22371000.0,-518000.0,1423000.0,-1472000.0
Net Income,3325000.0,22371000.0,-518000.0,1423000.0,-1472000.0
Minority Interests,-231000.0,-107000.0,-106000.0,-72000.0,-50000.0
Net Income Including Noncontrolling Interests,3556000.0,22478000.0,-412000.0,1495000.0,-1422000.0
Net Income Continuous Operations,3556000.0,22478000.0,-412000.0,1495000.0,-1422000.0
Tax Provision,1839000.0,-21780000.0,983000.0,48000.0,1142000.0
Pretax Income,5395000.0,698000.0,571000.0,1543000.0,-280000.0
Other Income Expense,363000.0,-617000.0,-864000.0,-3000000.0,-1567000.0
Other Non Operating Income Expenses,363000.0,-617000.0,-864000.0,-2947000.0,-1567000.0
Special Income Charges,,,,-53000.0,-287000.0
Restructuring And Mergern Acquisition,,,,53000.0,287000.0
Net Non Operating Interest Income Expense,-790000.0,-772000.0,-800000.0,-855000.0,-660000.0
Interest Expense Non Operating,790000.0,772000.0,800000.0,855000.0,660000.0
Operating Income,5822000.0,2087000.0,2235000.0,5398000.0,1947000.0
Operating Expense,21309000.0,20280000.0,20699000.0,24620000.0,19759000.0
Other Operating Expenses,54000.0,-374000.0,,,
Selling General And Administration,21255000.0,20654000.0,20699000.0,24620000.0,19759000.0
Gross Profit,27131000.0,22367000.0,22934000.0,30018000.0,21706000.0
Cost Of Revenue,69563000.0,67813000.0,57062000.0,66660000.0,59536000.0
Total Revenue,96694000.0,90180000.0,79996000.0,96678000.0,81242000.0
Operating Revenue,96694000.0,90180000.0,79996000.0,78735000.0,81242000.0
