,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,110880.0,148050.0,0.0
Tax Rate For Calcs,0.0,0.0,0.21,0.21,0.0
Normalized EBITDA,-684000.0,-6806000.0,3777000.0,3671000.0,184000.0
Total Unusual Items,-16081000.0,-1666000.0,528000.0,705000.0,114000.0
Total Unusual Items Excluding Goodwill,-16081000.0,-1666000.0,528000.0,705000.0,114000.0
Net Income From Continuing Operation Net Minority Interest,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Reconciled Depreciation,2125000.0,2966000.0,1840000.0,1820000.0,1882000.0
Reconciled Cost Of Revenue,15268000.0,15495000.0,14089000.0,14644000.0,13627000.0
EBITDA,-16765000.0,-8472000.0,4305000.0,4376000.0,298000.0
EBIT,-18890000.0,-11438000.0,2465000.0,2556000.0,-1584000.0
Net Interest Income,-694000.0,-1718000.0,-1757000.0,-1977000.0,-2250000.0
Interest Expense,694000.0,1718000.0,1757000.0,1977000.0,2250000.0
Normalized Income,-3503000.0,-11490000.0,290880.0,22050.0,-3948000.0
Net Income From Continuing And Discontinued Operation,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Total Expenses,64289000.0,69676000.0,58170000.0,54990000.0,50221000.0
Total Operating Income As Reported,-2832000.0,-9772000.0,1912000.0,1672000.0,-1661000.0
Diluted Average Shares,51591504.0,46929309.0,49088436.0,47980830.0,45204076.0
Basic Average Shares,51591504.0,46929309.0,46494598.0,46063092.0,45204076.0
Diluted EPS,-0.38,-0.28,0.01,0.01,-0.08
Basic EPS,-0.38,-0.28,0.02,0.01,-0.08
Diluted NI Availto Com Stockholders,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Net Income Common Stockholders,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Net Income,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Net Income Including Noncontrolling Interests,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Net Income Continuous Operations,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Pretax Income,-19584000.0,-13156000.0,708000.0,579000.0,-3834000.0
Other Income Expense,-16058000.0,-1666000.0,553000.0,884000.0,77000.0
Other Non Operating Income Expenses,23000.0,0.0,25000.0,179000.0,-37000.0
Special Income Charges,-16849000.0,,,,0.0
Other Special Charges,16849000.0,,,,
Gain On Sale Of Security,768000.0,-1666000.0,528000.0,705000.0,114000.0
Net Non Operating Interest Income Expense,-694000.0,-1718000.0,-1757000.0,-1977000.0,-2250000.0
Interest Expense Non Operating,694000.0,1718000.0,1757000.0,1977000.0,2250000.0
Operating Income,-2832000.0,-9772000.0,1912000.0,1672000.0,-1661000.0
Operating Expense,49021000.0,54181000.0,44081000.0,40346000.0,36594000.0
Research And Development,7517000.0,12376000.0,7565000.0,6853000.0,6091000.0
Selling General And Administration,41504000.0,41805000.0,36516000.0,33493000.0,30503000.0
Selling And Marketing Expense,28633000.0,27211000.0,25680000.0,23804000.0,21045000.0
General And Administrative Expense,12871000.0,14594000.0,10836000.0,9689000.0,9458000.0
Other Gand A,12871000.0,14594000.0,10836000.0,9689000.0,9458000.0
Gross Profit,46189000.0,44409000.0,45993000.0,42018000.0,34933000.0
Cost Of Revenue,15268000.0,15495000.0,14089000.0,14644000.0,13627000.0
Total Revenue,61457000.0,59904000.0,60082000.0,56662000.0,48560000.0
Operating Revenue,61457000.0,59904000.0,60082000.0,56662000.0,48560000.0
