,2026-02-28,2025-11-30,2025-05-31,2025-02-28,2024-11-30
Tax Effect Of Unusual Items,196473.2,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0,0.0,0.0
Normalized EBITDA,-406395.0,-3802333.0,-1453174.0,-79413.0,-289965.0
Total Unusual Items,491183.0,-80931.0,355393.0,-369246.0,-950.0
Total Unusual Items Excluding Goodwill,491183.0,-80931.0,355393.0,-369246.0,-950.0
Net Income From Continuing Operation Net Minority Interest,61152.0,-3893660.0,-63067.0,-727979.0,-291034.0
Reconciled Cost Of Revenue,0.0,0.0,444533.0,0.0,0.0
EBITDA,84788.0,-3883264.0,-1097781.0,-448659.0,-290915.0
EBIT,84788.0,-3883264.0,-1097781.0,-448659.0,-290915.0
Net Interest Income,-23636.0,-10397.0,-70123.0,125590.0,831.0
Interest Expense,23636.0,10397.0,,,
Interest Income,,,,125590.0,831.0
Normalized Income,-233557.8,-3812729.0,-418460.0,-358733.0,-290084.0
Net Income From Continuing And Discontinued Operation,61152.0,-3893660.0,-63067.0,-727979.0,-291034.0
Total Expenses,143838.0,3581560.0,746637.0,448659.0,290915.0
Diluted Average Shares,93873770.0,93873770.0,,87157810.0,87157810.0
Basic Average Shares,93873770.0,93873770.0,,87157810.0,87157810.0
Diluted EPS,0.0,-0.04,,-0.01,0.0
Basic EPS,0.0,-0.04,,-0.01,0.0
Diluted NI Availto Com Stockholders,61152.0,-3893660.0,-63067.0,-727979.0,-291034.0
Net Income Common Stockholders,61152.0,-3893660.0,-63067.0,-727979.0,-291034.0
Net Income,61152.0,-3893660.0,-63067.0,-727979.0,-291034.0
Net Income Including Noncontrolling Interests,61152.0,-3893661.0,-63068.0,-727979.0,-291034.0
Net Income Continuous Operations,61152.0,-3893661.0,-63068.0,-727979.0,-291034.0
Pretax Income,61152.0,-3893661.0,-63068.0,-727979.0,-291034.0
Other Income Expense,205386.0,-348184.0,360277.0,-404910.0,-950.0
Other Non Operating Income Expenses,-281713.0,-259734.0,,,
Earnings From Equity Interest,-4084.0,-7519.0,4884.0,-35664.0,0.0
Gain On Sale Of Security,491183.0,-80931.0,325502.0,-369246.0,-950.0
Net Non Operating Interest Income Expense,-23636.0,-10397.0,-70123.0,125590.0,831.0
Interest Expense Non Operating,23636.0,10397.0,,,
Interest Income Non Operating,,,,125590.0,831.0
Operating Income,-120598.0,-3535080.0,-353222.0,-448659.0,-290915.0
Operating Expense,143838.0,3581560.0,302104.0,448659.0,290915.0
Other Operating Expenses,90396.0,3457554.0,-57397.0,53019.0,240355.0
Selling General And Administration,53442.0,124006.0,359501.0,395640.0,50560.0
Selling And Marketing Expense,-25329.0,23519.0,148037.0,224217.0,0.0
General And Administrative Expense,78771.0,100487.0,211464.0,171423.0,50560.0
Other Gand A,63646.0,78407.0,188918.0,81326.0,50560.0
Salaries And Wages,15125.0,22080.0,22546.0,90097.0,0.0
Gross Profit,23240.0,46480.0,-51118.0,0.0,0.0
Cost Of Revenue,0.0,0.0,444533.0,0.0,0.0
Total Revenue,23240.0,46480.0,393415.0,0.0,0.0
Operating Revenue,23240.0,46480.0,393415.0,0.0,0.0
