,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.166894,0.169734,0.175016,0.167875,0.158254,
Net Income From Continuing Operation Net Minority Interest,4369102.0,4635963.0,4746787.0,4059776.0,3525455.0,
Reconciled Depreciation,249913.0,263004.0,265671.0,259882.0,256686.0,
Net Interest Income,10895922.0,10967826.0,10442590.0,9835947.0,9390434.0,
Interest Expense,5078959.0,5057823.0,4905864.0,4956074.0,5086188.0,
Interest Income,15974881.0,16025649.0,15348454.0,14792021.0,14476622.0,
Normalized Income,4369102.0,4635963.0,4746787.0,4059776.0,3525455.0,
Net Income From Continuing And Discontinued Operation,4369102.0,4635963.0,4746787.0,4059776.0,3525455.0,
Diluted Average Shares,5586133.0,5586738.0,5607086.0,5612675.0,5605278.0,
Basic Average Shares,5586133.0,5586738.0,5607086.0,5612675.0,5605278.0,
Diluted EPS,0.78,0.829816,0.84,0.72,0.62,
Basic EPS,0.78,0.829816,0.84,0.72,0.62,
Diluted NI Availto Com Stockholders,4369102.0,4623747.0,4718662.0,4031651.0,3497330.0,
Net Income Common Stockholders,4369102.0,4623747.0,4718662.0,4031651.0,3497330.0,
Preferred Stock Dividends,,12216.0,28125.0,28125.0,28125.0,30000.0
Net Income,4369102.0,4635963.0,4746787.0,4059776.0,3525455.0,
Net Income Including Noncontrolling Interests,4369102.0,4635963.0,4746787.0,4059776.0,3525455.0,
Net Income Continuous Operations,4369102.0,4635963.0,4746787.0,4059776.0,3525455.0,
Tax Provision,875253.0,947746.0,1007006.0,819031.0,662812.0,
Pretax Income,5244355.0,5583709.0,5753793.0,4878807.0,4188267.0,
Gain On Sale Of Security,0.0,0.0,0.0,0.0,0.0,
Selling General And Administration,4249880.0,4722697.0,3930621.0,3779908.0,3836917.0,
Selling And Marketing Expense,131250.0,,,,118749.0,
General And Administrative Expense,4118630.0,4268697.0,3930621.0,3779908.0,3718168.0,
Other Gand A,273417.0,225751.0,244133.0,184260.0,222071.0,
Insurance And Claims,,122284.0,146042.0,146714.0,197960.0,149744.0
Salaries And Wages,3845213.0,3920662.0,3540446.0,3448934.0,3496097.0,
Total Revenue,12250437.0,12615111.0,11786938.0,11206587.0,10584175.0,
Operating Revenue,12250437.0,12615111.0,11786938.0,11206587.0,10584175.0,
Occupancy And Equipment,774981.0,716581.0,748354.0,794451.0,781856.0,
Professional Expense And Contract Services Expense,226110.0,233486.0,238476.0,91241.0,230063.0,
Other Non Interest Expense,1606044.0,1370878.0,1447961.0,1803442.0,1471368.0,
