,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,,
Normalized EBITDA,-27598000.0,-21276000.0,-19119000.0,-17475000.0,-13128000.0,,
Total Unusual Items,,,,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Reconciled Depreciation,2371000.0,2462000.0,2466000.0,2531000.0,2587000.0,,
Reconciled Cost Of Revenue,15191000.0,15445000.0,12581000.0,12447000.0,13398000.0,,
EBITDA,-27598000.0,-21276000.0,-19119000.0,-17475000.0,-13128000.0,,
EBIT,-29969000.0,-23738000.0,-21585000.0,-20006000.0,-15715000.0,,
Net Interest Income,2125000.0,1505000.0,1616000.0,1830000.0,1999000.0,,
Interest Expense,47000.0,65000.0,64000.0,48000.0,28000.0,,
Interest Income,2172000.0,1570000.0,1680000.0,1878000.0,2027000.0,,
Normalized Income,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Net Income From Continuing And Discontinued Operation,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Total Expenses,47633000.0,42611000.0,37786000.0,39007000.0,38301000.0,,
Total Operating Income As Reported,-32161000.0,-25266000.0,-23291000.0,-21804000.0,-17696000.0,,
Diluted Average Shares,104191862.0,92281225.0,88699131.0,88517498.0,87463885.0,,
Basic Average Shares,104191862.0,92281225.0,88699131.0,88517498.0,87463885.0,,
Diluted EPS,-0.29,-0.26,-0.24,-0.23,-0.18,,
Basic EPS,-0.29,-0.26,-0.24,-0.23,-0.18,,
Diluted NI Availto Com Stockholders,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Net Income Common Stockholders,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Net Income,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Net Income Including Noncontrolling Interests,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Net Income Continuous Operations,-30032000.0,-23812000.0,-21652000.0,-20056000.0,-15750000.0,,
Tax Provision,16000.0,9000.0,3000.0,2000.0,7000.0,,
Pretax Income,-30016000.0,-23803000.0,-21649000.0,-20054000.0,-15743000.0,,
Other Income Expense,20000.0,-42000.0,26000.0,-80000.0,-46000.0,,
Other Non Operating Income Expenses,20000.0,-42000.0,26000.0,-80000.0,-46000.0,,
Special Income Charges,,,,,,0.0,0.0
Impairment Of Capital Assets,,,,,,0.0,0.0
Restructuring And Mergern Acquisition,,,,,,0.0,0.0
Net Non Operating Interest Income Expense,2125000.0,1505000.0,1616000.0,1830000.0,1999000.0,,
Interest Expense Non Operating,47000.0,65000.0,64000.0,48000.0,28000.0,,
Interest Income Non Operating,2172000.0,1570000.0,1680000.0,1878000.0,2027000.0,,
Operating Income,-32161000.0,-25266000.0,-23291000.0,-21804000.0,-17696000.0,,
Operating Expense,32442000.0,27166000.0,25205000.0,26560000.0,24903000.0,,
Research And Development,14539000.0,13072000.0,12171000.0,12381000.0,12640000.0,,
Selling General And Administration,17903000.0,14094000.0,13034000.0,14179000.0,12263000.0,,
Gross Profit,281000.0,1900000.0,1914000.0,4756000.0,7207000.0,,
Cost Of Revenue,15191000.0,15445000.0,12581000.0,12447000.0,13398000.0,,
Total Revenue,15472000.0,17345000.0,14495000.0,17203000.0,20605000.0,,
Operating Revenue,15048000.0,16230000.0,14405000.0,17115000.0,20580000.0,,
