,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.168,0.170499,0.152,0.128,0.15,
Net Income From Continuing Operation Net Minority Interest,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Reconciled Depreciation,287612.0,282202.0,281919.0,266874.0,269442.0,
Net Interest Income,11446413.0,11533864.0,11294961.0,10759441.0,10258072.0,
Interest Expense,9715978.0,10346159.0,10518406.0,10586696.0,10609955.0,
Interest Income,21162391.0,21880023.0,21813367.0,21346137.0,20868027.0,
Normalized Income,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Net Income From Continuing And Discontinued Operation,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Diluted Average Shares,9860000.0,9834000.0,9894000.0,9845000.0,10084000.0,
Basic Average Shares,9678000.0,9655000.0,9627000.0,9558000.0,9841000.0,
Diluted EPS,0.28,0.35,0.36,0.26,0.2,
Basic EPS,0.29,0.35,0.37,0.27,0.2,
Diluted NI Availto Com Stockholders,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Net Income Common Stockholders,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Net Income,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Net Income Including Noncontrolling Interests,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Net Income Continuous Operations,2785291.0,3409453.0,3597006.0,2601998.0,1968310.0,
Tax Provision,562414.0,700791.0,644745.0,382427.0,348298.0,
Pretax Income,3347705.0,4110244.0,4241751.0,2984425.0,2316608.0,
Gain On Sale Of Security,,819.0,0.0,-156859.0,,0.0
Selling General And Administration,4953256.0,4968549.0,4916157.0,5169332.0,5116567.0,
Selling And Marketing Expense,104697.0,159361.0,109563.0,98225.0,65612.0,
General And Administrative Expense,4848559.0,4809188.0,4806594.0,5071107.0,5050955.0,
Insurance And Claims,285000.0,245000.0,306000.0,304000.0,339000.0,
Salaries And Wages,4563559.0,4564188.0,4500594.0,4767107.0,4711955.0,
Total Revenue,12696009.0,13027011.0,12555811.0,11801658.0,11373698.0,
Operating Revenue,12696009.0,13027011.0,12555811.0,11801658.0,11373698.0,
Occupancy And Equipment,690863.0,642727.0,574690.0,606278.0,632790.0,
Professional Expense And Contract Services Expense,458791.0,320803.0,540344.0,447674.0,530917.0,
Other Non Interest Expense,2552300.0,2576178.0,2014195.0,1849259.0,2045721.0,
