,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28
Tax Effect Of Unusual Items,-118008.0,-93465.0,-447075.22334,-172388.0,-330480.0
Tax Rate For Calcs,0.264,0.279,0.319796,0.284,0.272
Normalized EBITDA,95366000.0,84427000.0,74035000.0,75192000.0,85681000.0
Total Unusual Items,-447000.0,-335000.0,-1398000.0,-607000.0,-1215000.0
Total Unusual Items Excluding Goodwill,-447000.0,-335000.0,-1398000.0,-607000.0,-1215000.0
Net Income From Continuing Operation Net Minority Interest,49091000.0,40166000.0,31541000.0,35158000.0,43760000.0
Reconciled Depreciation,24272000.0,23977000.0,22775000.0,22757000.0,21767000.0
Reconciled Cost Of Revenue,1230455000.0,1138344000.0,1099060000.0,1087637000.0,1130135000.0
EBITDA,94919000.0,84092000.0,72637000.0,74585000.0,84466000.0
EBIT,70647000.0,60115000.0,49862000.0,51828000.0,62699000.0
Net Interest Income,-327000.0,-1471000.0,-822000.0,-276000.0,197000.0
Interest Expense,3959000.0,4420000.0,3520000.0,2762000.0,2538000.0
Interest Income,3632000.0,2949000.0,2698000.0,2486000.0,2735000.0
Normalized Income,49419992.0,40407535.0,32491924.77666,35592612.0,44644520.0
Net Income From Continuing And Discontinued Operation,49091000.0,40166000.0,31541000.0,35158000.0,43760000.0
Total Expenses,1419661000.0,1319467000.0,1276827000.0,1260452000.0,1297401000.0
Total Operating Income As Reported,75420000.0,62927000.0,52750000.0,56230000.0,65270000.0
Diluted Average Shares,30245000.0,30180000.0,30087000.0,30078000.0,30068000.0
Basic Average Shares,30226000.0,30173000.0,30072000.0,30070000.0,30063000.0
Diluted EPS,1.62,1.29,1.02,1.14,1.45
Basic EPS,1.62,1.29,1.02,1.14,1.45
Diluted NI Availto Com Stockholders,48910000.0,38939000.0,30688000.0,34202000.0,43605000.0
Net Income Common Stockholders,48910000.0,38939000.0,30688000.0,34202000.0,43605000.0
Otherunder Preferred Stock Dividend,181000.0,1227000.0,853000.0,956000.0,155000.0
Net Income,49091000.0,40166000.0,31541000.0,35158000.0,43760000.0
Net Income Including Noncontrolling Interests,49091000.0,40166000.0,31541000.0,35158000.0,43760000.0
Net Income Continuous Operations,49091000.0,40166000.0,31541000.0,35158000.0,43760000.0
Earnings From Equity Interest Net Of Tax,0.0,0.0,19000.0,9000.0,-17000.0
Tax Provision,17597000.0,15529000.0,14820000.0,13917000.0,16384000.0
Pretax Income,66688000.0,55695000.0,46342000.0,49066000.0,60161000.0
Other Income Expense,-8852000.0,-6096000.0,-6984000.0,-7495000.0,-6521000.0
Other Non Operating Income Expenses,-8405000.0,-5761000.0,-5586000.0,-6888000.0,-5306000.0
Special Income Charges,-447000.0,-335000.0,-1398000.0,-607000.0,-1215000.0
Gain On Sale Of Ppe,-402000.0,-333000.0,-888000.0,-305000.0,-922000.0
Other Special Charges,45000.0,2000.0,510000.0,302000.0,293000.0
Net Non Operating Interest Income Expense,-327000.0,-1471000.0,-822000.0,-276000.0,197000.0
Interest Expense Non Operating,3959000.0,4420000.0,3520000.0,2762000.0,2538000.0
Interest Income Non Operating,3632000.0,2949000.0,2698000.0,2486000.0,2735000.0
Operating Income,75867000.0,63262000.0,54148000.0,56837000.0,66485000.0
Operating Expense,189206000.0,181123000.0,177767000.0,172815000.0,167266000.0
Selling General And Administration,189206000.0,181123000.0,177767000.0,172815000.0,167266000.0
General And Administrative Expense,189206000.0,181123000.0,177767000.0,172815000.0,167266000.0
Other Gand A,189206000.0,181123000.0,177767000.0,172815000.0,167266000.0
Gross Profit,265073000.0,244385000.0,231915000.0,229652000.0,233751000.0
Cost Of Revenue,1230455000.0,1138344000.0,1099060000.0,1087637000.0,1130135000.0
Total Revenue,1495528000.0,1382729000.0,1330975000.0,1317289000.0,1363886000.0
Operating Revenue,1491348000.0,1377343000.0,1325951000.0,1312844000.0,1359457000.0
