,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-55485.893417,-56200.0,-136500.0,-79800.0,,
Tax Rate For Calcs,0.265,0.277429,0.281,0.273,0.266,,
Normalized EBITDA,125200000.0,110600000.0,72400000.0,77100000.0,114200000.0,,
Total Unusual Items,0.0,-200000.0,-200000.0,-500000.0,-300000.0,,
Total Unusual Items Excluding Goodwill,0.0,-200000.0,-200000.0,-500000.0,-300000.0,,
Net Income From Continuing Operation Net Minority Interest,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Reconciled Depreciation,25800000.0,28200000.0,27000000.0,25900000.0,26500000.0,,
Reconciled Cost Of Revenue,217900000.0,147800000.0,98400000.0,106900000.0,175700000.0,,
EBITDA,125200000.0,110400000.0,72200000.0,76600000.0,113900000.0,,
EBIT,99400000.0,82200000.0,45200000.0,50700000.0,87400000.0,,
Net Interest Income,-18700000.0,-18400000.0,-18200000.0,-17800000.0,-18100000.0,,
Interest Expense,18700000.0,18400000.0,18200000.0,17800000.0,18100000.0,,
Normalized Income,59300000.0,46244514.106583,19543800.0,24263500.0,51120200.0,,
Net Income From Continuing And Discontinued Operation,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Total Expenses,253700000.0,184900000.0,134400000.0,142000000.0,211600000.0,,
Total Operating Income As Reported,99400000.0,73800000.0,45000000.0,50300000.0,86800000.0,,
Diluted Average Shares,24053000.0,23867000.0,23629000.0,23402000.0,23041000.0,,
Basic Average Shares,23937000.0,23754000.0,23526000.0,23307000.0,22957000.0,,
Diluted EPS,2.47,1.93,0.82,1.02,2.21,,
Basic EPS,2.48,1.94,0.82,1.03,2.22,,
Diluted NI Availto Com Stockholders,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Net Income Common Stockholders,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Net Income,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Net Income Including Noncontrolling Interests,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Net Income Continuous Operations,59300000.0,46100000.0,19400000.0,23900000.0,50900000.0,,
Tax Provision,21400000.0,17700000.0,7600000.0,9000000.0,18400000.0,,
Pretax Income,80700000.0,63800000.0,27000000.0,32900000.0,69300000.0,,
Other Income Expense,,8200000.0,,-100000.0,300000.0,-591000.0,-300000.0
Other Non Operating Income Expenses,,8400000.0,200000.0,400000.0,600000.0,295000.0,
Special Income Charges,0.0,-200000.0,-200000.0,-500000.0,-300000.0,,
Restructuring And Mergern Acquisition,0.0,200000.0,200000.0,500000.0,300000.0,,
Net Non Operating Interest Income Expense,-18700000.0,-18400000.0,-18200000.0,-17800000.0,-18100000.0,,
Interest Expense Non Operating,18700000.0,18400000.0,18200000.0,17800000.0,18100000.0,,
Operating Income,99400000.0,74000000.0,45200000.0,50800000.0,87100000.0,,
Operating Expense,31500000.0,32900000.0,32300000.0,31100000.0,31900000.0,,
Other Taxes,10000000.0,8900000.0,9000000.0,9200000.0,9400000.0,,
Depreciation Amortization Depletion Income Statement,21500000.0,24000000.0,23300000.0,21900000.0,22500000.0,,
Depreciation And Amortization In Income Statement,21500000.0,24000000.0,23300000.0,21900000.0,22500000.0,,
Gross Profit,130900000.0,106900000.0,77500000.0,81900000.0,119000000.0,,
Cost Of Revenue,222200000.0,152000000.0,102100000.0,110900000.0,179700000.0,,
Total Revenue,353100000.0,258900000.0,179600000.0,192800000.0,298700000.0,,
Operating Revenue,353100000.0,258900000.0,179600000.0,199700000.0,298700000.0,,
