,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,2913200.0,0.0,0.0,0.0,19476.0,
Tax Rate For Calcs,0.4,0.327957,0.21,0.21,0.018,
Normalized EBITDA,5483000.0,10137000.0,10816000.0,9067000.0,6734000.0,
Total Unusual Items,7283000.0,0.0,0.0,0.0,1082000.0,
Total Unusual Items Excluding Goodwill,7283000.0,0.0,0.0,0.0,1082000.0,
Net Income From Continuing Operation Net Minority Interest,4118000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Reconciled Depreciation,17387000.0,14106000.0,13840000.0,13315000.0,12503000.0,
Reconciled Cost Of Revenue,130870000.0,129591000.0,118097000.0,108349000.0,102729000.0,
EBITDA,12766000.0,10137000.0,10816000.0,9067000.0,7816000.0,
EBIT,-4621000.0,-3969000.0,-3024000.0,-4248000.0,-4687000.0,
Net Interest Income,-673000.0,-495000.0,-498000.0,-547000.0,-488000.0,
Interest Expense,,495000.0,498000.0,547000.0,,
Normalized Income,-251800.0,-3000000.0,-1241000.0,-4931000.0,-4802524.0,
Net Income From Continuing And Discontinued Operation,4118000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Total Expenses,213405000.0,211594000.0,193903000.0,183761000.0,178928000.0,
Total Operating Income As Reported,-4621000.0,-3926000.0,-2008000.0,-3748000.0,-4687000.0,
Diluted Average Shares,32957834.0,30814252.0,30278516.0,29889020.0,28982432.0,
Basic Average Shares,31681879.0,30814252.0,30278516.0,29889020.0,28982432.0,
Diluted EPS,-0.08,-0.1,-0.04,-0.16,-0.13,
Basic EPS,0.13,-0.1,-0.04,-0.16,-0.13,
Diluted NI Availto Com Stockholders,-2579000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Average Dilution Earnings,-6697000.0,,,0.0,0.0,
Net Income Common Stockholders,4118000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Net Income,4118000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Net Income Including Noncontrolling Interests,4118000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Net Income Continuous Operations,4118000.0,-3000000.0,-1241000.0,-4931000.0,-3740000.0,
Tax Provision,-1526000.0,-1464000.0,-2281000.0,136000.0,-70000.0,
Pretax Income,2592000.0,-4464000.0,-3522000.0,-4795000.0,-3810000.0,
Other Income Expense,7886000.0,-43000.0,-1016000.0,-500000.0,1365000.0,
Other Non Operating Income Expenses,603000.0,-43000.0,-1016000.0,-500000.0,283000.0,
Special Income Charges,7283000.0,0.0,0.0,0.0,1082000.0,
Other Special Charges,-7283000.0,0.0,,,-1082000.0,0.0
Net Non Operating Interest Income Expense,-673000.0,-495000.0,-498000.0,-547000.0,-488000.0,
Total Other Finance Cost,673000.0,,,,488000.0,
Interest Expense Non Operating,,495000.0,498000.0,547000.0,,
Operating Income,-4621000.0,-3926000.0,-2008000.0,-3748000.0,-4687000.0,
Operating Expense,82535000.0,82003000.0,75806000.0,75412000.0,76199000.0,
Research And Development,38466000.0,37128000.0,33008000.0,31749000.0,30632000.0,
Selling General And Administration,44069000.0,44875000.0,42798000.0,43663000.0,45567000.0,
Selling And Marketing Expense,24627000.0,25707000.0,24702000.0,24818000.0,26456000.0,
General And Administrative Expense,19442000.0,19168000.0,18096000.0,18845000.0,19111000.0,
Other Gand A,19442000.0,19168000.0,18096000.0,18845000.0,19111000.0,
Gross Profit,77914000.0,78077000.0,73798000.0,71664000.0,71512000.0,
Cost Of Revenue,130870000.0,129591000.0,118097000.0,108349000.0,102729000.0,
Total Revenue,208784000.0,207668000.0,191895000.0,180013000.0,174241000.0,
Operating Revenue,208784000.0,207668000.0,191895000.0,180013000.0,174241000.0,
