,2025-06-30,2025-03-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0
Normalized EBITDA,-186000.0,-153000.0,-58000.0
Total Unusual Items,,,0.0
Total Unusual Items Excluding Goodwill,,,0.0
Net Income From Continuing Operation Net Minority Interest,-152000.0,-149000.0,-58000.0
Reconciled Depreciation,,,0.0
EBITDA,-186000.0,-153000.0,-58000.0
EBIT,-186000.0,-153000.0,-58000.0
Net Interest Income,24000.0,4000.0,5000.0
Interest Expense,,,0.0
Interest Income,24000.0,4000.0,5000.0
Normalized Income,-152000.0,-149000.0,-58000.0
Net Income From Continuing And Discontinued Operation,-152000.0,-149000.0,-58000.0
Total Expenses,404000.0,371000.0,324000.0
Total Operating Income As Reported,-186000.0,-153000.0,-65000.0
Diluted Average Shares,2377815.0,2377815.0,2377815.0
Basic Average Shares,2377815.0,2377815.0,2377815.0
Diluted EPS,-0.06,-0.06,-0.02
Basic EPS,-0.06,-0.06,-0.02
Diluted NI Availto Com Stockholders,-152000.0,-149000.0,-58000.0
Net Income Common Stockholders,-152000.0,-149000.0,-58000.0
Net Income,-152000.0,-149000.0,-58000.0
Net Income Including Noncontrolling Interests,-152000.0,-149000.0,-58000.0
Net Income Continuous Operations,-152000.0,-149000.0,-58000.0
Tax Provision,0.0,0.0,0.0
Pretax Income,-152000.0,-149000.0,-58000.0
Other Income Expense,10000.0,,2000.0
Other Non Operating Income Expenses,10000.0,,2000.0
Special Income Charges,,,0.0
Gain On Sale Of Ppe,,,0.0
Net Non Operating Interest Income Expense,24000.0,4000.0,5000.0
Interest Expense Non Operating,,,0.0
Interest Income Non Operating,24000.0,4000.0,5000.0
Operating Income,-186000.0,-153000.0,-65000.0
Operating Expense,314000.0,290000.0,206000.0
Selling General And Administration,314000.0,290000.0,206000.0
Selling And Marketing Expense,33000.0,28000.0,27000.0
General And Administrative Expense,281000.0,262000.0,179000.0
Other Gand A,281000.0,262000.0,179000.0
Gross Profit,128000.0,137000.0,141000.0
Cost Of Revenue,90000.0,81000.0,118000.0
Total Revenue,218000.0,218000.0,259000.0
Operating Revenue,218000.0,218000.0,259000.0
