,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,483500.0,-1984250.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.25,0.25,0.0,
Normalized EBITDA,-15149000.0,-12329000.0,-28022000.0,-14554000.0,-24502000.0,
Total Unusual Items,-482000.0,-19000.0,1934000.0,-7937000.0,-3769000.0,
Total Unusual Items Excluding Goodwill,-482000.0,-19000.0,1934000.0,-7937000.0,-3769000.0,
Net Income From Continuing Operation Net Minority Interest,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Reconciled Depreciation,106000.0,113000.0,156000.0,148000.0,138000.0,
Reconciled Cost Of Revenue,11000.0,12000.0,64000.0,85000.0,54000.0,
EBITDA,-15631000.0,-12348000.0,-26088000.0,-22491000.0,-28271000.0,
EBIT,-15737000.0,-12461000.0,-26244000.0,-22639000.0,-28409000.0,
Net Interest Income,,,,,,12431639.755376
Interest Income,,,,,,886950.419527
Normalized Income,-14475000.0,-11751000.0,-22408500.0,-21401250.0,-24761000.0,
Net Income From Continuing And Discontinued Operation,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Total Expenses,16159000.0,12495000.0,26403000.0,22863000.0,28551000.0,
Total Operating Income As Reported,-15737000.0,-12461000.0,-26244000.0,-23963000.0,-28409000.0,
Diluted Average Shares,47234193.0,,47233949.0,47232016.0,47226245.0,
Basic Average Shares,47234193.0,,47233949.0,47232016.0,47226245.0,
Diluted EPS,-0.33,,-0.45,-0.57,-0.6,
Basic EPS,-0.33,,-0.45,-0.57,-0.6,
Diluted NI Availto Com Stockholders,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Net Income Common Stockholders,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Net Income,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Net Income Including Noncontrolling Interests,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Net Income Continuous Operations,-14957000.0,-11770000.0,-20958000.0,-27354000.0,-28530000.0,
Tax Provision,0.0,0.0,1000.0,10000.0,0.0,
Pretax Income,-14957000.0,-11770000.0,-20957000.0,-27344000.0,-28530000.0,
Other Income Expense,780000.0,-2789000.0,5287000.0,-4705000.0,-121000.0,
Other Non Operating Income Expenses,1262000.0,-2770000.0,3353000.0,3232000.0,3648000.0,
Special Income Charges,,0.0,0.0,-1324000.0,,
Restructuring And Mergern Acquisition,,0.0,0.0,1324000.0,,
Gain On Sale Of Security,-482000.0,-19000.0,1934000.0,-6613000.0,-3769000.0,
Net Non Operating Interest Income Expense,,,,,,12431639.755376
Interest Income Non Operating,,,,,,886950.419527
Operating Income,-15737000.0,-12461000.0,-26244000.0,-22639000.0,-28409000.0,
Operating Expense,16148000.0,12483000.0,26339000.0,22778000.0,28497000.0,
Other Taxes,,,,,-2679000.0,
Research And Development,9122000.0,8749000.0,20544000.0,17647000.0,20813000.0,
Selling General And Administration,7026000.0,3734000.0,5795000.0,5131000.0,7684000.0,
General And Administrative Expense,7026000.0,3734000.0,5795000.0,5131000.0,7684000.0,
Other Gand A,7026000.0,3734000.0,5795000.0,5131000.0,7684000.0,
Gross Profit,411000.0,22000.0,95000.0,139000.0,88000.0,
Cost Of Revenue,11000.0,12000.0,64000.0,85000.0,54000.0,
Total Revenue,422000.0,34000.0,159000.0,224000.0,142000.0,
Operating Revenue,422000.0,34000.0,159000.0,224000.0,142000.0,
