,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.151837,0.23,0.23,0.126239,0.143178
Normalized EBITDA,204600000.0,366700000.0,224500000.0,228900000.0,219900000.0
Net Income From Continuing Operation Net Minority Interest,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Reconciled Depreciation,19500000.0,17800000.0,25400000.0,25300000.0,24400000.0
Reconciled Cost Of Revenue,97700000.0,98000000.0,88500000.0,91200000.0,84100000.0
EBITDA,204600000.0,366700000.0,224500000.0,228900000.0,219900000.0
EBIT,185100000.0,348900000.0,199100000.0,203600000.0,195500000.0
Net Interest Income,40800000.0,18500000.0,28700000.0,28500000.0,27300000.0
Interest Income,40800000.0,20500000.0,28700000.0,28500000.0,27300000.0
Normalized Income,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Net Income From Continuing And Discontinued Operation,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Total Expenses,483300000.0,512000000.0,478400000.0,461600000.0,442300000.0
Total Operating Income As Reported,185100000.0,232900000.0,199100000.0,203600000.0,195500000.0
Diluted Average Shares,106100000.0,108400000.0,109500000.0,110400000.0,111400000.0
Basic Average Shares,104700000.0,106700000.0,107400000.0,107100000.0,107900000.0
Diluted EPS,1.81,2.81,3.28,1.84,1.71
Basic EPS,1.83,2.85,3.34,1.89,1.77
Diluted NI Availto Com Stockholders,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Net Income Common Stockholders,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Net Income,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Net Income Including Noncontrolling Interests,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Net Income Continuous Operations,191600000.0,304500000.0,358700000.0,202800000.0,190900000.0
Tax Provision,34300000.0,-42100000.0,-130900000.0,29300000.0,31900000.0
Pretax Income,225900000.0,262400000.0,227800000.0,232100000.0,222800000.0
Net Non Operating Interest Income Expense,40800000.0,18500000.0,28700000.0,28500000.0,27300000.0
Interest Income Non Operating,40800000.0,20500000.0,28700000.0,28500000.0,27300000.0
Operating Income,185100000.0,232900000.0,199100000.0,203600000.0,195500000.0
Operating Expense,385600000.0,414000000.0,389900000.0,370400000.0,358200000.0
Research And Development,109900000.0,124300000.0,117500000.0,112800000.0,102100000.0
Selling General And Administration,275700000.0,289700000.0,272400000.0,257600000.0,256100000.0
Selling And Marketing Expense,242600000.0,255800000.0,238000000.0,227800000.0,225400000.0
General And Administrative Expense,33100000.0,33900000.0,34400000.0,29800000.0,30700000.0
Other Gand A,33100000.0,33900000.0,34400000.0,29800000.0,30700000.0
Gross Profit,570700000.0,646900000.0,589000000.0,574000000.0,553700000.0
Cost Of Revenue,97700000.0,98000000.0,88500000.0,91200000.0,84100000.0
Total Revenue,668400000.0,744900000.0,677500000.0,665200000.0,637800000.0
Operating Revenue,668400000.0,744900000.0,677500000.0,665200000.0,637800000.0
