,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-7082.642389,269261.789238,-8950830.0,934660.81116,384983.475751,,
Tax Rate For Calcs,0.000921,0.074197,0.21,0.288298,0.089469,,
Normalized EBITDA,64357000.0,58279000.0,96258000.0,106871000.0,43121000.0,,
Total Unusual Items,-7688000.0,3629000.0,-42623000.0,3242000.0,4303000.0,,
Total Unusual Items Excluding Goodwill,-7688000.0,3629000.0,-42623000.0,3242000.0,4303000.0,,
Net Income From Continuing Operation Net Minority Interest,-19274000.0,-17853000.0,-33067000.0,18056000.0,-32947000.0,,
Reconciled Depreciation,51979000.0,54869000.0,57602000.0,57645000.0,57543000.0,,
Reconciled Cost Of Revenue,264879000.0,276249000.0,294456000.0,287764000.0,260487000.0,,
EBITDA,56669000.0,61908000.0,53635000.0,110113000.0,47424000.0,,
EBIT,4690000.0,7039000.0,-3967000.0,52468000.0,-10119000.0,,
Net Interest Income,-26314000.0,-28738000.0,-20180000.0,-27282000.0,-27133000.0,,
Interest Expense,23143000.0,25382000.0,25384000.0,25371000.0,25223000.0,,
Interest Income,,,,,,-1036000.0,
Normalized Income,-11593082.642389,-21212738.210762,605170.0,15748660.81116,-36865016.524249,,
Net Income From Continuing And Discontinued Operation,-19274000.0,-17853000.0,-33067000.0,18056000.0,-32947000.0,,
Total Expenses,329917000.0,343792000.0,366308000.0,358391000.0,331806000.0,,
Total Operating Income As Reported,8051000.0,8855000.0,-10208000.0,52388000.0,-7237000.0,,
Diluted Average Shares,113331501.0,113237850.0,117555628.0,118383446.0,119204243.0,,
Basic Average Shares,113331501.0,113237850.0,117555628.0,118172417.0,119204243.0,,
Diluted EPS,-0.26,-0.23,-0.37,0.06,-0.37,,
Basic EPS,-0.26,-0.23,-0.37,0.06,-0.37,,
Diluted NI Availto Com Stockholders,-29708000.0,-26211000.0,-43375000.0,7371000.0,-43587000.0,,
Average Dilution Earnings,,,0.0,0.0,,,3281000.0
Net Income Common Stockholders,-29708000.0,-26211000.0,-43375000.0,7371000.0,-43587000.0,,
Otherunder Preferred Stock Dividend,7000.0,-2396000.0,9000.0,53000.0,9000.0,,
Preferred Stock Dividends,10427000.0,10754000.0,10299000.0,10632000.0,10631000.0,,
Net Income,-19274000.0,-17853000.0,-33067000.0,18056000.0,-32947000.0,,
Minority Interests,-838000.0,-871000.0,-714000.0,-1229000.0,-767000.0,,
Net Income Including Noncontrolling Interests,-18436000.0,-16982000.0,-32353000.0,19285000.0,-32180000.0,,
Net Income Continuous Operations,-18436000.0,-16982000.0,-32353000.0,19285000.0,-32180000.0,,
Tax Provision,-17000.0,-1361000.0,3002000.0,7812000.0,-3162000.0,,
Pretax Income,-18453000.0,-18343000.0,-29351000.0,27097000.0,-35342000.0,,
Other Income Expense,-7878000.0,5169000.0,-41586000.0,5233000.0,3331000.0,,
Other Non Operating Income Expenses,-190000.0,1540000.0,1037000.0,1991000.0,-972000.0,,
Special Income Charges,-7688000.0,3629000.0,-42623000.0,3242000.0,4303000.0,,
Other Special Charges,,-6003000.0,-3874000.0,-3242000.0,-4303000.0,-30234000.0,
Write Off,7688000.0,,,,0.0,,
Impairment Of Capital Assets,,2374000.0,46497000.0,,,46238000.0,1908000.0
Net Non Operating Interest Income Expense,-26314000.0,-28738000.0,-20180000.0,-27282000.0,-27133000.0,,
Total Other Finance Cost,3171000.0,3356000.0,-5204000.0,1911000.0,1910000.0,,
Interest Expense Non Operating,23143000.0,25382000.0,25384000.0,25371000.0,25223000.0,,
Interest Income Non Operating,,,,,,-1036000.0,
Operating Income,15739000.0,5226000.0,32415000.0,49146000.0,-11540000.0,,
Operating Expense,65038000.0,67543000.0,71852000.0,70627000.0,71319000.0,,
Other Operating Expenses,1018000.0,992000.0,2188000.0,478000.0,550000.0,,
Depreciation Amortization Depletion Income Statement,51979000.0,54869000.0,57602000.0,57645000.0,57543000.0,,
Depreciation And Amortization In Income Statement,51979000.0,54869000.0,57602000.0,57645000.0,57543000.0,,
Selling General And Administration,12041000.0,11682000.0,12062000.0,12504000.0,13226000.0,,
General And Administrative Expense,12041000.0,11682000.0,12062000.0,12504000.0,13226000.0,,
Other Gand A,12041000.0,11682000.0,12062000.0,12504000.0,13226000.0,,
Gross Profit,80777000.0,72769000.0,104267000.0,119773000.0,59779000.0,,
Cost Of Revenue,264879000.0,276249000.0,294456000.0,287764000.0,260487000.0,,
Total Revenue,345656000.0,349018000.0,398723000.0,407537000.0,320266000.0,,
Operating Revenue,305668000.0,310775000.0,350852000.0,363594000.0,283320000.0,,
