,2026-03-31,2025-12-31,2025-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0
Normalized EBITDA,-382603.0,-111232.0,-71518.0
Net Income From Continuing Operation Net Minority Interest,-407728.0,-136357.0,-96643.0
Reconciled Depreciation,25125.0,25125.0,25125.0
EBITDA,-382603.0,-111232.0,-71518.0
EBIT,-407728.0,-136357.0,-96643.0
Normalized Income,-407728.0,-136357.0,-96643.0
Net Income From Continuing And Discontinued Operation,-407728.0,-136357.0,-96643.0
Total Expenses,408394.0,136357.0,96643.0
Total Operating Income As Reported,-407728.0,-136357.0,-96643.0
Diluted Average Shares,56282357.0,,56282357.0
Basic Average Shares,56282357.0,,56282357.0
Diluted EPS,-0.007244,,-0.001717
Basic EPS,-0.007244,,-0.001717
Diluted NI Availto Com Stockholders,-407728.0,-136357.0,-96643.0
Net Income Common Stockholders,-407728.0,-136357.0,-96643.0
Net Income,-407728.0,-136357.0,-96643.0
Net Income Including Noncontrolling Interests,-407728.0,-136357.0,-96643.0
Net Income Continuous Operations,-407728.0,-136357.0,-96643.0
Tax Provision,0.0,,
Pretax Income,-407728.0,-136357.0,-96643.0
Operating Income,-407728.0,-136357.0,-96643.0
Operating Expense,408394.0,136357.0,96643.0
Depreciation Amortization Depletion Income Statement,25125.0,25125.0,25125.0
Depreciation And Amortization In Income Statement,25125.0,25125.0,25125.0
Amortization,25125.0,25125.0,25125.0
Amortization Of Intangibles Income Statement,25125.0,25125.0,25125.0
Research And Development,113907.0,,
Selling General And Administration,269362.0,111232.0,71518.0
General And Administrative Expense,269362.0,111232.0,71518.0
Other Gand A,269362.0,111232.0,71518.0
Total Revenue,666.0,0.0,0.0
Operating Revenue,666.0,0.0,0.0
