,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-3917282.588711,22182026.330853,0.0,0.0,0.0,
Tax Rate For Calcs,0.259423,0.25644,0.25951,0.258187,0.258056,
Normalized EBITDA,808500000.0,519300000.0,485600000.0,703100000.0,628600000.0,
Total Unusual Items,-15100000.0,86500000.0,,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-15100000.0,86500000.0,,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Reconciled Depreciation,196200000.0,188900000.0,194500000.0,217500000.0,201600000.0,
Reconciled Cost Of Revenue,6545500000.0,6361000000.0,5185100000.0,5908500000.0,5577000000.0,
EBITDA,793400000.0,605800000.0,485600000.0,703100000.0,628600000.0,
EBIT,597200000.0,416900000.0,291100000.0,485600000.0,427000000.0,
Net Interest Income,-53300000.0,-67500000.0,-54500000.0,-64200000.0,-60800000.0,
Interest Expense,53300000.0,67500000.0,54500000.0,64200000.0,60800000.0,
Normalized Income,413982717.411289,195482026.330853,175200000.0,312600000.0,271700000.0,
Net Income From Continuing And Discontinued Operation,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Total Expenses,8904900000.0,8576700000.0,7424500000.0,8167800000.0,7758100000.0,
Diluted Average Shares,213121693.0,212950820.0,213658537.0,214109589.0,213937008.0,
Basic Average Shares,213121693.0,212950820.0,213658537.0,214109589.0,213937008.0,
Diluted EPS,1.89,1.22,0.82,1.46,1.27,
Basic EPS,1.89,1.22,0.82,1.46,1.27,
Diluted NI Availto Com Stockholders,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Net Income Common Stockholders,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,
Net Income,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Net Income Including Noncontrolling Interests,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Net Income Continuous Operations,402800000.0,259800000.0,175200000.0,312600000.0,271700000.0,
Tax Provision,141100000.0,89600000.0,61400000.0,108800000.0,94500000.0,
Pretax Income,543900000.0,349400000.0,236600000.0,421400000.0,366200000.0,
Other Non Operating Income Expenses,34700000.0,15600000.0,24000000.0,34900000.0,16900000.0,
Special Income Charges,-15100000.0,86500000.0,,0.0,0.0,0.0
Other Special Charges,15100000.0,,,,,
Net Non Operating Interest Income Expense,-53300000.0,-67500000.0,-54500000.0,-64200000.0,-60800000.0,
Interest Expense Non Operating,53300000.0,67500000.0,54500000.0,64200000.0,60800000.0,
Operating Income,577600000.0,487800000.0,266300000.0,450700000.0,410100000.0,
Operating Expense,2359400000.0,2215700000.0,2239400000.0,2259300000.0,2181100000.0,
Other Operating Expenses,1374300000.0,1256600000.0,1282100000.0,1282600000.0,1226900000.0,
Depreciation And Amortization In Income Statement,196200000.0,188900000.0,194500000.0,217500000.0,201600000.0,
Depreciation Income Statement,196200000.0,188900000.0,194500000.0,217500000.0,201600000.0,
Gross Profit,2937000000.0,2703500000.0,2505700000.0,2710000000.0,2591200000.0,
Cost Of Revenue,6545500000.0,6361000000.0,5185100000.0,5908500000.0,5577000000.0,
Total Revenue,9482500000.0,9064500000.0,7690800000.0,8618500000.0,8168200000.0,
Operating Revenue,9482500000.0,9064500000.0,7690800000.0,8618500000.0,8168200000.0,
