,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-6896.979562,-365840.197221,0.0,0.0,0.0,,
Tax Rate For Calcs,0.215531,0.229655,0.270527,0.309089,0.218321,,
Normalized EBITDA,74991000.0,58688000.0,54150000.0,52375000.0,87972000.0,,
Total Unusual Items,-32000.0,-1593000.0,,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,-32000.0,-1593000.0,,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Reconciled Depreciation,8239000.0,,,,8610000.0,,
Reconciled Cost Of Revenue,26258000.0,24290000.0,25055000.0,25472000.0,23299000.0,,
EBITDA,74959000.0,57095000.0,54150000.0,52375000.0,87972000.0,,
EBIT,66720000.0,57095000.0,54150000.0,52375000.0,79362000.0,,
Net Interest Income,-1597000.0,-1320000.0,-1172000.0,-1160000.0,-1037000.0,,
Interest Expense,1597000.0,1320000.0,1172000.0,1160000.0,1037000.0,,
Normalized Income,51112103.020438,44193159.802779,38646000.0,35385000.0,61225000.0,,
Net Income From Continuing And Discontinued Operation,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Total Expenses,60344000.0,51449000.0,47493000.0,37706000.0,49812000.0,,
Diluted Average Shares,25543500.0,25575000.0,25425000.0,25456835.0,25510417.0,,
Basic Average Shares,25543500.0,25575000.0,25425000.0,25456835.0,25510417.0,,
Diluted EPS,2.0,1.68,1.52,1.39,2.4,,
Basic EPS,2.0,1.68,1.52,1.39,2.4,,
Diluted NI Availto Com Stockholders,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Net Income Common Stockholders,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Net Income Including Noncontrolling Interests,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Net Income Continuous Operations,51087000.0,42966000.0,38646000.0,35385000.0,61225000.0,,
Tax Provision,14036000.0,12809000.0,14332000.0,15830000.0,17100000.0,,
Pretax Income,65123000.0,55775000.0,52978000.0,51215000.0,78325000.0,,
Other Non Operating Income Expenses,11689000.0,6098000.0,4731000.0,4843000.0,5367000.0,,
Special Income Charges,-32000.0,-1593000.0,,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-1597000.0,-1320000.0,-1172000.0,-1160000.0,-1037000.0,,
Interest Expense Non Operating,1597000.0,1320000.0,1172000.0,1160000.0,1037000.0,,
Operating Income,55062000.0,52590000.0,49420000.0,47532000.0,73995000.0,,
Operating Expense,34086000.0,27159000.0,22438000.0,12234000.0,26513000.0,,
Other Operating Expenses,25847000.0,27159000.0,22438000.0,12234000.0,17903000.0,,
Depreciation And Amortization In Income Statement,8239000.0,,,,8610000.0,,
Depreciation Income Statement,8239000.0,,,,8610000.0,,
Selling General And Administration,,,,,,,10550000.0
General And Administrative Expense,,,,,,,10550000.0
Gross Profit,89148000.0,79749000.0,71858000.0,59766000.0,100508000.0,,
Cost Of Revenue,26258000.0,24290000.0,25055000.0,25472000.0,23299000.0,,
Total Revenue,115406000.0,104039000.0,96913000.0,85238000.0,123807000.0,,
Operating Revenue,115406000.0,104039000.0,96913000.0,85238000.0,123807000.0,,
