,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1460000.0,-11709197.365211,0.0,4567632.850242,-11550000.0,
Tax Rate For Calcs,0.02,0.225177,0.0,0.07,0.21,
Normalized EBITDA,304000000.0,-4023000000.0,282000000.0,445000000.0,302000000.0,
Total Unusual Items,-73000000.0,-52000000.0,1000000.0,61000000.0,-55000000.0,
Total Unusual Items Excluding Goodwill,-73000000.0,-52000000.0,1000000.0,61000000.0,-55000000.0,
Net Income From Continuing Operation Net Minority Interest,203000000.0,-3176000000.0,255000000.0,383000000.0,234000000.0,
Reconciled Depreciation,,,,52000000.0,53000000.0,50000000.0
EBITDA,231000000.0,-4075000000.0,283000000.0,506000000.0,247000000.0,
EBIT,231000000.0,-4075000000.0,283000000.0,454000000.0,247000000.0,
Net Interest Income,-24000000.0,-24000000.0,-28000000.0,-40000000.0,-30000000.0,
Interest Expense,24000000.0,24000000.0,28000000.0,40000000.0,30000000.0,
Normalized Income,274540000.0,-3135709197.365211,254000000.0,326567632.850242,277450000.0,
Net Income From Continuing And Discontinued Operation,203000000.0,-3173000000.0,-154000000.0,383000000.0,268000000.0,
Total Expenses,5000000.0,5000000.0,8000000.0,220000000.0,13000000.0,
Total Operating Income As Reported,-5000000.0,-5000000.0,-8000000.0,41000000.0,-13000000.0,
Diluted NI Availto Com Stockholders,203000000.0,-3173000000.0,-154000000.0,383000000.0,268000000.0,
Net Income Common Stockholders,203000000.0,-3173000000.0,-154000000.0,383000000.0,268000000.0,
Net Income,203000000.0,-3173000000.0,-154000000.0,383000000.0,268000000.0,
Minority Interests,,,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,203000000.0,-3173000000.0,-154000000.0,383000000.0,268000000.0,
Net Income Discontinuous Operations,0.0,3000000.0,-409000000.0,,34000000.0,
Net Income Continuous Operations,203000000.0,-3176000000.0,255000000.0,383000000.0,234000000.0,
Tax Provision,4000000.0,-923000000.0,0.0,31000000.0,-17000000.0,
Pretax Income,207000000.0,-4099000000.0,255000000.0,414000000.0,217000000.0,
Other Income Expense,236000000.0,-4070000000.0,291000000.0,413000000.0,260000000.0,
Other Non Operating Income Expenses,1000000.0,2000000.0,-5000000.0,7000000.0,-3000000.0,
Special Income Charges,-70000000.0,-46000000.0,-17000000.0,-15000000.0,-18000000.0,
Gain On Sale Of Business,-70000000.0,-46000000.0,-17000000.0,-15000000.0,-18000000.0,
Earnings From Equity Interest,308000000.0,-4020000000.0,295000000.0,345000000.0,318000000.0,
Gain On Sale Of Security,-3000000.0,-6000000.0,18000000.0,76000000.0,-37000000.0,
Net Non Operating Interest Income Expense,-24000000.0,-24000000.0,-28000000.0,-40000000.0,-30000000.0,
Interest Expense Non Operating,24000000.0,24000000.0,28000000.0,40000000.0,30000000.0,
Operating Income,-5000000.0,-5000000.0,-8000000.0,41000000.0,-13000000.0,
Operating Expense,5000000.0,5000000.0,8000000.0,220000000.0,13000000.0,
Other Operating Expenses,,,,58000000.0,58000000.0,69000000.0
Depreciation Amortization Depletion Income Statement,,,,52000000.0,53000000.0,50000000.0
Depreciation And Amortization In Income Statement,,,,52000000.0,53000000.0,50000000.0
Selling General And Administration,5000000.0,5000000.0,8000000.0,110000000.0,13000000.0,
General And Administrative Expense,5000000.0,,,,13000000.0,
Other Gand A,5000000.0,,,,13000000.0,
Total Revenue,0.0,0.0,0.0,261000000.0,0.0,
Operating Revenue,0.0,0.0,0.0,261000000.0,0.0,
