,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.17,0.17,0.0,0.0,
Normalized EBITDA,-240702.0,-268234.0,-289518.0,-115827.0,-4593.0,
Net Income From Continuing Operation Net Minority Interest,390562.0,419461.0,384058.0,-115827.0,-4593.0,
EBITDA,-240702.0,-268234.0,-289518.0,-115827.0,-4593.0,
EBIT,-240702.0,-268234.0,-289518.0,-115827.0,-4593.0,
Net Interest Income,631264.0,687695.0,673576.0,,0.0,0.0
Interest Income,631264.0,687695.0,673576.0,,0.0,0.0
Normalized Income,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Net Income From Continuing And Discontinued Operation,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Total Expenses,240702.0,268234.0,289518.0,115827.0,4593.0,
Diluted Average Shares,9032500.0,,8681658.0,8110000.0,7855000.0,7855000.0
Basic Average Shares,9032500.0,,8681658.0,8110000.0,7855000.0,7855000.0
Diluted EPS,0.04,,0.04,-0.014746,-0.000585,-0.001046
Basic EPS,0.04,,0.04,-0.014746,-0.000585,-0.001046
Diluted NI Availto Com Stockholders,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Net Income Common Stockholders,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Net Income,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Net Income Including Noncontrolling Interests,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Net Income Continuous Operations,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Pretax Income,390562.0,419461.0,384058.0,-115827.0,-4593.0,
Net Non Operating Interest Income Expense,631264.0,687695.0,673576.0,,0.0,0.0
Interest Income Non Operating,631264.0,687695.0,673576.0,,0.0,0.0
Operating Income,-240702.0,-268234.0,-289518.0,-115827.0,-4593.0,
Operating Expense,240702.0,268234.0,289518.0,115827.0,4593.0,
Selling General And Administration,240702.0,268234.0,289518.0,115827.0,4593.0,
General And Administrative Expense,240702.0,268234.0,289518.0,115827.0,4593.0,
Other Gand A,240702.0,268234.0,289518.0,115827.0,4593.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
