,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,530880.0,-32970.0,1339.603504,-98910.0,5891.465986,
Tax Rate For Calcs,0.21,0.21,0.041863,0.21,0.018644,
Normalized EBITDA,4969000.0,11801000.0,16161000.0,18452000.0,15676000.0,
Total Unusual Items,2528000.0,-157000.0,32000.0,-471000.0,316000.0,
Total Unusual Items Excluding Goodwill,2528000.0,-157000.0,32000.0,-471000.0,316000.0,
Net Income From Continuing Operation Net Minority Interest,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Reconciled Depreciation,12716000.0,12524000.0,12309000.0,12051000.0,12135000.0,
Reconciled Cost Of Revenue,120332000.0,120282000.0,130031000.0,131103000.0,124051000.0,
EBITDA,7497000.0,11644000.0,16193000.0,17981000.0,15992000.0,
EBIT,-5219000.0,-880000.0,3884000.0,5930000.0,3857000.0,
Net Interest Income,-13778000.0,-13600000.0,-14410000.0,-12737000.0,-12679000.0,
Interest Expense,13889000.0,13714000.0,14729000.0,12876000.0,12868000.0,
Interest Income,111000.0,114000.0,319000.0,139000.0,189000.0,
Normalized Income,-21220120.0,-14522970.0,-10421660.396496,-6688910.0,-9153108.534014,
Net Income From Continuing And Discontinued Operation,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Total Expenses,140186000.0,133038000.0,143905000.0,144366000.0,138236000.0,
Total Operating Income As Reported,-5492000.0,-1167000.0,3378000.0,5629000.0,3506000.0,
Diluted Average Shares,,41297925.0,40886710.0,40164443.0,40104614.0,39209798.0
Basic Average Shares,,41297925.0,40886710.0,40164443.0,40104614.0,39209798.0
Diluted EPS,,-0.35,-0.25,-0.18,-0.22,-0.26
Basic EPS,,-0.35,-0.25,-0.18,-0.22,-0.26
Diluted NI Availto Com Stockholders,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Net Income Common Stockholders,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Net Income,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Net Income Including Noncontrolling Interests,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Net Income Continuous Operations,-19223000.0,-14647000.0,-10391000.0,-7061000.0,-8843000.0,
Tax Provision,115000.0,53000.0,-454000.0,115000.0,-168000.0,
Pretax Income,-19108000.0,-14594000.0,-10845000.0,-6946000.0,-9011000.0,
Other Income Expense,2690000.0,16000.0,219000.0,-309000.0,478000.0,
Other Non Operating Income Expenses,162000.0,173000.0,187000.0,162000.0,162000.0,
Special Income Charges,2528000.0,-157000.0,32000.0,-471000.0,316000.0,
Gain On Sale Of Ppe,2576000.0,-61000.0,80000.0,-446000.0,229000.0,
Restructuring And Mergern Acquisition,48000.0,96000.0,48000.0,25000.0,-87000.0,
Net Non Operating Interest Income Expense,-13778000.0,-13600000.0,-14410000.0,-12737000.0,-12679000.0,
Interest Expense Non Operating,13889000.0,13714000.0,14729000.0,12876000.0,12868000.0,
Interest Income Non Operating,111000.0,114000.0,319000.0,139000.0,189000.0,
Operating Income,-8020000.0,-1010000.0,3346000.0,6100000.0,3190000.0,
Operating Expense,19854000.0,12756000.0,13874000.0,13263000.0,14185000.0,
Selling General And Administration,19854000.0,12756000.0,13874000.0,13263000.0,14185000.0,
General And Administrative Expense,19854000.0,12756000.0,13874000.0,13263000.0,14185000.0,
Other Gand A,19854000.0,12756000.0,13874000.0,13263000.0,14185000.0,
Gross Profit,11834000.0,11746000.0,17220000.0,19363000.0,17375000.0,
Cost Of Revenue,120332000.0,120282000.0,130031000.0,131103000.0,124051000.0,
Total Revenue,132166000.0,132028000.0,147251000.0,150466000.0,141426000.0,
Operating Revenue,132166000.0,132028000.0,147251000.0,150466000.0,141426000.0,
