,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-2562000.0,0.0,0.0,-3294000.0,,
Tax Rate For Calcs,0.4,0.21,0.111111,0.285714,0.27,,
Normalized EBITDA,47900000.0,-300000.0,96200000.0,21400000.0,145000000.0,,
Total Unusual Items,0.0,-12200000.0,0.0,0.0,-12200000.0,,
Total Unusual Items Excluding Goodwill,0.0,-12200000.0,0.0,0.0,-12200000.0,,
Net Income From Continuing Operation Net Minority Interest,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Reconciled Depreciation,23500000.0,23500000.0,23400000.0,23500000.0,25400000.0,,
Reconciled Cost Of Revenue,65000000.0,77700000.0,78800000.0,59600000.0,79400000.0,,
EBITDA,47900000.0,-12500000.0,96200000.0,21400000.0,132800000.0,,
EBIT,24400000.0,-36000000.0,72800000.0,-2100000.0,107400000.0,,
Net Interest Income,-11000000.0,-14700000.0,-15200000.0,-14700000.0,-14700000.0,,
Interest Expense,11000000.0,14700000.0,15200000.0,14700000.0,14700000.0,,
Normalized Income,6800000.0,-44962000.0,51200000.0,-12000000.0,76906000.0,,
Net Income From Continuing And Discontinued Operation,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Total Expenses,139200000.0,159500000.0,145500000.0,128700000.0,159200000.0,,
Total Operating Income As Reported,10500000.0,-27900000.0,76500000.0,1600000.0,49900000.0,,
Diluted Average Shares,56500000.0,52400000.0,56500000.0,54200000.0,57300000.0,,
Basic Average Shares,51900000.0,52400000.0,53200000.0,54200000.0,54400000.0,,
Diluted EPS,0.07,-1.04,0.91,-0.22,1.19,,
Basic EPS,0.13,-1.04,0.96,-0.22,1.25,,
Diluted NI Availto Com Stockholders,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Net Income Common Stockholders,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Net Income,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Net Income Including Noncontrolling Interests,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Net Income Continuous Operations,6800000.0,-54600000.0,51200000.0,-12000000.0,68000000.0,,
Tax Provision,6600000.0,3900000.0,6400000.0,-4800000.0,24700000.0,,
Pretax Income,13400000.0,-50700000.0,57600000.0,-16800000.0,92700000.0,,
Other Income Expense,13900000.0,-20300000.0,-3700000.0,-3700000.0,57500000.0,,
Other Non Operating Income Expenses,13900000.0,-8100000.0,-3700000.0,-3700000.0,69700000.0,,
Special Income Charges,0.0,-12200000.0,0.0,0.0,-12200000.0,,
Gain On Sale Of Ppe,0.0,,,0.0,-12200000.0,,
Gain On Sale Of Business,,12200000.0,0.0,,,0.0,64300000.0
Impairment Of Capital Assets,,12200000.0,0.0,0.0,,0.0,0.0
Net Non Operating Interest Income Expense,-11000000.0,-14700000.0,-15200000.0,-14700000.0,-14700000.0,,
Interest Expense Non Operating,11000000.0,14700000.0,15200000.0,14700000.0,14700000.0,,
Operating Income,10500000.0,-15700000.0,76500000.0,1600000.0,49900000.0,,
Operating Expense,67200000.0,74600000.0,59600000.0,61800000.0,70700000.0,,
Other Operating Expenses,-6400000.0,-4900000.0,-9100000.0,-10600000.0,-13100000.0,,
Depreciation Amortization Depletion Income Statement,16500000.0,16300000.0,16300000.0,16200000.0,16300000.0,,
Depreciation And Amortization In Income Statement,16500000.0,16300000.0,16300000.0,16200000.0,16300000.0,,
Amortization,16500000.0,16300000.0,16300000.0,16200000.0,16300000.0,,
Amortization Of Intangibles Income Statement,16500000.0,16300000.0,16300000.0,16200000.0,16300000.0,,
Research And Development,10500000.0,12100000.0,13500000.0,12500000.0,15100000.0,,
Selling General And Administration,46600000.0,51100000.0,38900000.0,43700000.0,52400000.0,,
Gross Profit,77700000.0,58900000.0,136100000.0,63400000.0,120600000.0,,
Cost Of Revenue,72000000.0,84900000.0,85900000.0,66900000.0,88500000.0,,
Total Revenue,149700000.0,143800000.0,222000000.0,130300000.0,209100000.0,,
Operating Revenue,149700000.0,143800000.0,222000000.0,130300000.0,209100000.0,,
