,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,222000.0,0.0,4440000.0,9102000.0,1894736.842105,,
Tax Rate For Calcs,0.222,0.19797,0.222,0.246,0.236842,,
Normalized EBITDA,413000000.0,486000000.0,392000000.0,310000000.0,390000000.0,,
Total Unusual Items,1000000.0,,20000000.0,37000000.0,8000000.0,43000000.0,
Total Unusual Items Excluding Goodwill,1000000.0,,20000000.0,37000000.0,8000000.0,43000000.0,
Net Income From Continuing Operation Net Minority Interest,246000000.0,327000000.0,248000000.0,188000000.0,224000000.0,,
Reconciled Depreciation,83000000.0,84000000.0,83000000.0,82000000.0,83000000.0,,
Reconciled Cost Of Revenue,3289000000.0,3625000000.0,3268000000.0,3288000000.0,3262000000.0,,
EBITDA,414000000.0,486000000.0,412000000.0,347000000.0,398000000.0,,
EBIT,331000000.0,402000000.0,329000000.0,265000000.0,315000000.0,,
Net Interest Income,-8000000.0,-8000000.0,-11000000.0,-11000000.0,-11000000.0,,
Interest Expense,8000000.0,8000000.0,11000000.0,11000000.0,11000000.0,,
Normalized Income,245222000.0,327000000.0,232440000.0,160102000.0,217894736.842105,,
Net Income From Continuing And Discontinued Operation,246000000.0,327000000.0,248000000.0,188000000.0,224000000.0,,
Total Expenses,3469000000.0,3786000000.0,3440000000.0,3555000000.0,3458000000.0,,
Total Operating Income As Reported,333000000.0,400000000.0,310000000.0,260000000.0,321000000.0,,
Diluted Average Shares,394670922.0,,394594035.0,393751294.0,389064212.0,,
Basic Average Shares,393285796.0,,393112711.0,393112711.0,388812663.0,,
Diluted EPS,0.62,,0.63,0.48,0.57,,
Basic EPS,0.63,,0.63,0.48,0.57,,
Diluted NI Availto Com Stockholders,246000000.0,327000000.0,248000000.0,188000000.0,224000000.0,,
Net Income Common Stockholders,246000000.0,327000000.0,248000000.0,188000000.0,224000000.0,,
Net Income,246000000.0,327000000.0,248000000.0,188000000.0,224000000.0,,
Minority Interests,-4000000.0,-4000000.0,-4000000.0,0.0,-4000000.0,,
Net Income Including Noncontrolling Interests,249000000.0,331000000.0,252000000.0,188000000.0,227000000.0,,
Net Income Discontinuous Operations,,0.0,0.0,0.0,0.0,-8000000.0,
Net Income Continuous Operations,249000000.0,331000000.0,252000000.0,188000000.0,227000000.0,,
Earnings From Equity Interest Net Of Tax,-2000000.0,16000000.0,4000000.0,-3000000.0,-5000000.0,,
Tax Provision,72000000.0,78000000.0,71000000.0,62000000.0,72000000.0,,
Pretax Income,323000000.0,394000000.0,318000000.0,254000000.0,304000000.0,,
Other Income Expense,,-39000000.0,22000000.0,33000000.0,2000000.0,38000000.0,
Other Non Operating Income Expenses,-1000000.0,19000000.0,2000000.0,-4000000.0,-6000000.0,,
Special Income Charges,1000000.0,,20000000.0,37000000.0,8000000.0,43000000.0,
Gain On Sale Of Ppe,1000000.0,,1000000.0,0.0,2000000.0,38000000.0,
Other Special Charges,,,-19000000.0,-29000000.0,-6000000.0,-5000000.0,-3000000.0
Restructuring And Mergern Acquisition,,,,-8000000.0,,,
Net Non Operating Interest Income Expense,-8000000.0,-8000000.0,-11000000.0,-11000000.0,-11000000.0,,
Interest Expense Non Operating,8000000.0,8000000.0,11000000.0,11000000.0,11000000.0,,
Operating Income,331000000.0,441000000.0,307000000.0,232000000.0,313000000.0,,
Operating Expense,180000000.0,161000000.0,172000000.0,267000000.0,196000000.0,,
Other Operating Expenses,,-45000000.0,-6000000.0,-1000000.0,-1000000.0,-5000000.0,
Selling General And Administration,180000000.0,206000000.0,178000000.0,268000000.0,197000000.0,,
Gross Profit,511000000.0,602000000.0,479000000.0,499000000.0,509000000.0,,
Cost Of Revenue,3289000000.0,3625000000.0,3268000000.0,3288000000.0,3262000000.0,,
Total Revenue,3800000000.0,4227000000.0,3747000000.0,3786000000.0,3771000000.0,,
Operating Revenue,3800000000.0,4227000000.0,3747000000.0,3786000000.0,3771000000.0,,
