,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-85050.0
Tax Rate For Calcs,0.275,0.21,0.21,0.21,0.21
Normalized EBITDA,-197000.0,46346000.0,-853000.0,-2375000.0,-3246000.0
Total Unusual Items,0.0,0.0,0.0,0.0,-405000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,-405000.0
Net Income From Continuing Operation Net Minority Interest,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Reconciled Depreciation,7863000.0,6612000.0,6604000.0,6281000.0,6360000.0
Reconciled Cost Of Revenue,34688000.0,32170000.0,32955000.0,31142000.0,29878000.0
EBITDA,-197000.0,46346000.0,-853000.0,-2375000.0,-3651000.0
EBIT,-8060000.0,39734000.0,-7457000.0,-8656000.0,-10011000.0
Net Interest Income,7022000.0,7956000.0,8776000.0,10155000.0,11294000.0
Interest Income,7022000.0,7956000.0,8776000.0,10155000.0,11294000.0
Normalized Income,-4810000.0,191446000.0,-4680000.0,-1739000.0,-984050.0
Net Income From Continuing And Discontinued Operation,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Total Expenses,236693000.0,183006000.0,222575000.0,213334000.0,206284000.0
Total Operating Income As Reported,-8060000.0,39734000.0,-7457000.0,-8656000.0,-10416000.0
Diluted Average Shares,283336000.0,283911000.0,286161000.0,294435000.0,301280000.0
Basic Average Shares,283336000.0,282760000.0,286161000.0,294435000.0,301280000.0
Diluted EPS,-0.02,0.67,-0.02,-0.01,-0.004328
Basic EPS,-0.02,0.68,-0.02,-0.01,-0.004328
Diluted NI Availto Com Stockholders,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Net Income Common Stockholders,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Net Income,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Net Income Including Noncontrolling Interests,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Net Income Continuous Operations,-4810000.0,191446000.0,-4680000.0,-1739000.0,-1304000.0
Tax Provision,-1824000.0,-144556000.0,4628000.0,5630000.0,3857000.0
Pretax Income,-6634000.0,46890000.0,-52000.0,3891000.0,2553000.0
Other Income Expense,-5596000.0,-800000.0,-1371000.0,2392000.0,1270000.0
Other Non Operating Income Expenses,-5596000.0,-800000.0,-1371000.0,2392000.0,1675000.0
Special Income Charges,0.0,0.0,0.0,0.0,-405000.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,405000.0
Net Non Operating Interest Income Expense,7022000.0,7956000.0,8776000.0,10155000.0,11294000.0
Interest Income Non Operating,7022000.0,7956000.0,8776000.0,10155000.0,11294000.0
Operating Income,-8060000.0,39734000.0,-7457000.0,-8656000.0,-10011000.0
Operating Expense,202005000.0,150836000.0,189620000.0,182192000.0,176406000.0
Research And Development,49261000.0,41802000.0,41462000.0,39943000.0,40001000.0
Selling General And Administration,152744000.0,109034000.0,148158000.0,142249000.0,136405000.0
Selling And Marketing Expense,112317000.0,109363000.0,101009000.0,95223000.0,89158000.0
General And Administrative Expense,40427000.0,-329000.0,47149000.0,47026000.0,47247000.0
Other Gand A,40427000.0,-329000.0,47149000.0,47026000.0,47247000.0
Gross Profit,193945000.0,190570000.0,182163000.0,173536000.0,166395000.0
Cost Of Revenue,34688000.0,32170000.0,32955000.0,31142000.0,29878000.0
Total Revenue,228633000.0,222740000.0,215118000.0,204678000.0,196273000.0
Operating Revenue,228633000.0,222740000.0,215118000.0,204678000.0,196273000.0
