,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.13,0.11508,0.082477,0.056,0.139
Normalized EBITDA,252666000.0,192181000.0,216359000.0,199853000.0,196529000.0
Net Income From Continuing Operation Net Minority Interest,160791000.0,168161000.0,133395000.0,125699000.0,107083000.0
Reconciled Depreciation,45818000.0,42608000.0,43571000.0,43379000.0,41876000.0
Reconciled Cost Of Revenue,1636787000.0,1618765000.0,1443369000.0,1499748000.0,1441493000.0
EBITDA,252666000.0,192181000.0,216359000.0,199853000.0,196529000.0
EBIT,206848000.0,149573000.0,172788000.0,156474000.0,154653000.0
Net Interest Income,-32188000.0,-23643000.0,-34459000.0,-31171000.0,-38957000.0
Interest Expense,32188000.0,-33013000.0,34459000.0,31171000.0,38957000.0
Normalized Income,160791000.0,168161000.0,133395000.0,125699000.0,107083000.0
Net Income From Continuing And Discontinued Operation,160791000.0,168161000.0,133395000.0,125699000.0,107083000.0
Total Expenses,1983716000.0,1940337000.0,1750174000.0,1814842000.0,1746094000.0
Total Operating Income As Reported,205130000.0,192465000.0,171434000.0,157817000.0,149707000.0
Diluted Average Shares,48124000.0,47759000.0,47670000.0,46697000.0,45546000.0
Basic Average Shares,46479000.0,46386000.0,46349000.0,45513000.0,44592000.0
Diluted EPS,3.34,3.52,2.8,2.69,2.35
Basic EPS,3.46,3.63,2.88,2.76,2.4
Diluted NI Availto Com Stockholders,160791000.0,168161000.0,133395000.0,125699000.0,107083000.0
Net Income Common Stockholders,160791000.0,168161000.0,133395000.0,125699000.0,107083000.0
Net Income,160791000.0,168161000.0,133395000.0,125699000.0,107083000.0
Minority Interests,-64000.0,-391000.0,-281000.0,-323000.0,-285000.0
Net Income Including Noncontrolling Interests,160855000.0,168552000.0,133676000.0,126022000.0,107368000.0
Net Income Continuous Operations,160855000.0,168552000.0,133676000.0,126022000.0,107368000.0
Earnings From Equity Interest Net Of Tax,8960000.0,6978000.0,6756000.0,7776000.0,7732000.0
Tax Provision,22765000.0,21012000.0,11409000.0,7057000.0,16060000.0
Pretax Income,174660000.0,182586000.0,138329000.0,125303000.0,115696000.0
Other Income Expense,1718000.0,-1993000.0,1354000.0,-1343000.0,4946000.0
Other Non Operating Income Expenses,1718000.0,-6313000.0,1354000.0,-1343000.0,4946000.0
Net Non Operating Interest Income Expense,-32188000.0,-23643000.0,-34459000.0,-31171000.0,-38957000.0
Interest Expense Non Operating,32188000.0,-33013000.0,34459000.0,31171000.0,38957000.0
Operating Income,205130000.0,208222000.0,171434000.0,157817000.0,149707000.0
Operating Expense,346929000.0,321572000.0,306805000.0,315094000.0,304601000.0
Research And Development,150386000.0,144095000.0,129110000.0,129668000.0,114269000.0
Selling General And Administration,196543000.0,177477000.0,177695000.0,185426000.0,190332000.0
Selling And Marketing Expense,100860000.0,116071000.0,90955000.0,91528000.0,100883000.0
General And Administrative Expense,95683000.0,61406000.0,86740000.0,93898000.0,89449000.0
Other Gand A,95683000.0,77163000.0,86740000.0,93898000.0,89449000.0
Gross Profit,552059000.0,529794000.0,478239000.0,472911000.0,454308000.0
Cost Of Revenue,1636787000.0,1618765000.0,1443369000.0,1499748000.0,1441493000.0
Total Revenue,2188846000.0,2148559000.0,1921608000.0,1972659000.0,1895801000.0
Operating Revenue,2188846000.0,2148559000.0,1921608000.0,1972659000.0,1895801000.0
